name,type,latitude,longitude,node
"Vasco (repower)",WT,37.781796,-121.711784,9qc0p1
"Vasco (repower)",WT,37.802593,-121.724686,9qc0p1
"Vasco (repower)",WT,37.793495,-121.667191,9qc0p1
"Vasco (repower)",WT,37.784996,-121.725685,9qc0p1
"Vasco (repower)",WT,37.787796,-121.679787,9qc0p1
"Vasco (repower)",WT,37.780396,-121.72229,9qc0p1
"Vasco (repower)",WT,37.790394,-121.714989,9qc0p1
"Vasco (repower)",WT,37.798496,-121.700989,9qc0p1
"Vasco (repower)",WT,37.794094,-121.705086,9qc0p1
"Vasco (repower)",WT,37.794193,-121.709885,9qc0p1
"Vasco (repower)",WT,37.787994,-121.705688,9qc0p1
"Vasco (repower)",WT,37.784695,-121.690186,9qc0p1
"Vasco (repower)",WT,37.784794,-121.704285,9qc0p1
"Vasco (repower)",WT,37.787697,-121.692085,9qc0p1
"Buena Vista",WT,37.801395,-121.666084,9qc0p1
"Buena Vista",WT,37.796795,-121.646584,9qc0p1
"Buena Vista",WT,37.809929,-121.658249,9qc0p1
"Buena Vista",WT,37.797295,-121.647385,9qc0p1
"Buena Vista",WT,37.804893,-121.655991,9qc0p1
"Buena Vista",WT,37.805195,-121.66729,9qc0p1
"Vasco (repower)",WT,37.789993,-121.701584,9qc0p1
"Buena Vista",WT,37.802094,-121.666489,9qc0p1
"Buena Vista",WT,37.810696,-121.658791,9qc0p1
"Vasco (repower)",WT,37.780697,-121.716484,9qc0p1
"Vasco (repower)",WT,37.797997,-121.705986,9qc0p1
"Vasco (repower)",WT,37.788895,-121.710487,9qc0p1
"Vasco (repower)",WT,37.788593,-121.724388,9qc0p1
"Vasco (repower)",WT,37.798695,-121.724091,9qc0p1
"Buena Vista",WT,37.797695,-121.662483,9qc0p1
"Vasco (repower)",WT,37.802696,-121.703285,9qc0p1
"Vasco (repower)",WT,37.788593,-121.686386,9qc0p1
"Vasco (repower)",WT,37.792896,-121.66259,9qc0p1
"Buena Vista",WT,37.798695,-121.647987,9qc0p1
"Buena Vista",WT,37.799339,-121.66468,9qc0p1
"Buena Vista",WT,37.803596,-121.654587,9qc0p1
"Buena Vista",WT,37.805695,-121.656387,9qc0p1
"Buena Vista",WT,37.799793,-121.665489,9qc0p1
"Buena Vista",WT,37.804394,-121.666985,9qc0p1
"Buena Vista",WT,37.795593,-121.65979,9qc0p1
"Vasco (repower)",WT,37.804695,-121.705688,9qc0p1
"Buena Vista",WT,37.796394,-121.659889,9qc0p1
"Buena Vista",WT,37.804195,-121.655289,9qc0p1
"Buena Vista",WT,37.797394,-121.661186,9qc0p1
"Buena Vista",WT,37.798096,-121.663689,9qc0p1
"Buena Vista",WT,37.800632,-121.665649,9qc0p1
"Buena Vista",WT,37.801495,-121.652985,9qc0p1
"Buena Vista",WT,37.802994,-121.653885,9qc0p1
"Buena Vista",WT,37.796894,-121.660484,9qc0p1
"Buena Vista",WT,37.799194,-121.651489,9qc0p1
"Buena Vista",WT,37.808697,-121.658485,9qc0p1
"Buena Vista",WT,37.802395,-121.653084,9qc0p1
"Vasco (repower)",WT,37.808697,-121.705688,9qc0p1
"Vasco (repower)",WT,37.796097,-121.698891,9qc0p1
"Vasco (repower)",WT,37.784393,-121.720787,9qc0p1
"Vasco (repower)",WT,37.804794,-121.726784,9qc0p1
"Vasco (repower)",WT,37.784595,-121.715485,9qc0p1
"Vasco (repower)",WT,37.790894,-121.676086,9qc0p1
"Buena Vista",WT,37.799995,-121.672287,9qc0p1
"Buena Vista",WT,37.799496,-121.648285,9qc0p1
"Buena Vista",WT,37.799595,-121.654083,9qc0p1
"Buena Vista",WT,37.803696,-121.666786,9qc0p1
"Buena Vista",WT,37.799793,-121.67099,9qc0p1
"Buena Vista",WT,37.799496,-121.652885,9qc0p1
"Buena Vista",WT,37.798695,-121.664284,9qc0p1
"Buena Vista",WT,37.798096,-121.64769,9qc0p1
"Buena Vista",WT,37.796196,-121.644188,9qc0p1
"Buena Vista",WT,37.802994,-121.666489,9qc0p1
"Shiloh Wind Project",WT,38.165195,-121.874687,9qc63x
"Shiloh IV",WT,38.108696,-121.845085,9qc63x
"Shiloh Wind Project",WT,38.112396,-121.850784,9qc63x
"Shiloh Wind Project",WT,38.163826,-121.847839,9qc63x
"Shiloh IV",WT,38.128395,-121.855583,9qc63x
"Shiloh IV",WT,38.120895,-121.856689,9qc63x
"Shiloh IV",WT,38.112396,-121.841187,9qc63x
"Shiloh Wind Project",WT,38.164696,-121.816284,9qc63x
"Shiloh IV",WT,38.117794,-121.833084,9qc63x
"Shiloh IV",WT,38.128197,-121.866684,9qc63x
"Shiloh Wind Project",WT,38.165794,-121.863091,9qc63x
"Shiloh Wind Project",WT,38.144096,-121.882988,9qc63x
"Shiloh IV",WT,38.123695,-121.854889,9qc63x
"Shiloh IV",WT,38.135895,-121.845985,9qc63x
"Shiloh Wind Project",WT,38.106693,-121.85379,9qc63x
"Shiloh Wind Project",WT,38.107994,-121.85379,9qc63x
"Shiloh Wind Project",WT,38.157894,-121.872688,9qc63x
"Montezuma Winds II",WT,38.119095,-121.810387,9qc63x
"Shiloh Wind Project",WT,38.172695,-121.876785,9qc63x
"Shiloh Wind Project",WT,38.089497,-121.837585,9qc63x
"Shiloh Wind Project",WT,38.166393,-121.83709,9qc63x
"Shiloh Wind Project",WT,38.177494,-121.867584,9qc63x
"Shiloh Wind Project",WT,38.139793,-121.876289,9qc63x
"Shiloh Wind Project",WT,38.176094,-121.866287,9qc63x
"Shiloh Wind Project",WT,38.174397,-121.878189,9qc63x
"Shiloh Wind Project",WT,38.155396,-121.86599,9qc63x
"Shiloh Wind Project",WT,38.154995,-121.826088,9qc63x
"Shiloh Wind Project",WT,38.164795,-121.837685,9qc63x
"Shiloh Wind Project",WT,38.123295,-121.848785,9qc63x
"Shiloh Wind Project",WT,38.166897,-121.818489,9qc63x
"Shiloh Wind Project",WT,38.162193,-121.814285,9qc63x
"Shiloh IV",WT,38.118793,-121.841888,9qc63x
"Shiloh Wind Project",WT,38.141312,-121.840996,9qc63x
"Shiloh Wind Project",WT,38.137894,-121.876083,9qc63x
"Shiloh Wind Project",WT,38.158096,-121.85849,9qc63x
"Shiloh Wind Project",WT,38.160995,-121.812988,9qc63x
"Shiloh Wind Project",WT,38.153595,-121.864288,9qc63x
"Shiloh Wind Project",WT,38.180393,-121.878586,9qc63x
"Shiloh Wind Project",WT,38.117596,-121.847984,9qc63x
"Shiloh Wind Project",WT,38.147095,-121.860085,9qc63x
"Shiloh IV",WT,38.154095,-121.84539,9qc63x
"Shiloh Wind Project",WT,38.115696,-121.847588,9qc63x
"Montezuma Winds II",WT,38.125397,-121.81279,9qc63x
"Shiloh IV",WT,38.159054,-121.848396,9qc63x
"Shiloh IV",WT,38.109596,-121.835983,9qc63x
"Shiloh IV",WT,38.146294,-121.845589,9qc63x
"Shiloh IV",WT,38.179794,-121.854988,9qc63x
"Shiloh IV",WT,38.138996,-121.848083,9qc63x
"Shiloh IV",WT,38.143295,-121.858086,9qc63x
"Shiloh IV",WT,38.138496,-121.855888,9qc63x
"Shiloh IV",WT,38.129795,-121.860184,9qc63x
"Shiloh IV",WT,38.143295,-121.871185,9qc63x
"Shiloh Wind Project",WT,38.178795,-121.87709,9qc63x
"Shiloh Wind Project",WT,38.163296,-121.837585,9qc63x
"Shiloh Wind Project",WT,38.161797,-121.83699,9qc63x
"Shiloh Wind Project",WT,38.153397,-121.853485,9qc63x
"Shiloh Wind Project",WT,38.160194,-121.83519,9qc63x
"Shiloh Wind Project",WT,38.157295,-121.879189,9qc63x
"Shiloh Wind Project",WT,38.093094,-121.83889,9qc63x
"Shiloh Wind Project",WT,38.168896,-121.866684,9qc63x
"Shiloh Wind Project",WT,38.178894,-121.869591,9qc63x
"Shiloh Wind Project",WT,38.116196,-121.856384,9qc63x
"Shiloh Wind Project",WT,38.136944,-121.837669,9qc63x
"Shiloh Wind Project",WT,38.169994,-121.855286,9qc63x
"Shiloh Wind Project",WT,38.162395,-121.827583,9qc63x
"Shiloh Wind Project",WT,38.113594,-121.851486,9qc63x
"Shiloh Wind Project",WT,38.091694,-121.846985,9qc63x
"Shiloh Wind Project",WT,38.167397,-121.865891,9qc63x
"Shiloh Wind Project",WT,38.151997,-121.852989,9qc63x
"Shiloh Wind Project",WT,38.164097,-121.862083,9qc63x
"Shiloh Wind Project",WT,38.159294,-121.875984,9qc63x
"Shiloh Wind Project",WT,38.153294,-121.860985,9qc63x
"Shiloh Wind Project",WT,38.152096,-121.870789,9qc63x
"Shiloh Wind Project",WT,38.094696,-121.839088,9qc63x
"Shiloh Wind Project",WT,38.168194,-121.849289,9qc63x
"Shiloh Wind Project",WT,38.154896,-121.829788,9qc63x
"Shiloh Wind Project",WT,38.088295,-121.836784,9qc63x
"Shiloh Wind Project",WT,38.168694,-121.828186,9qc63x
"Montezuma Winds II",WT,38.104294,-121.83609,9qc63x
"Montezuma Winds II",WT,38.131794,-121.817886,9qc63x
"Montezuma Winds II",WT,38.133595,-121.825386,9qc63x
"Montezuma Winds II",WT,38.100395,-121.83989,9qc63x
"Montezuma Winds II",WT,38.112797,-121.798889,9qc63x
"Montezuma Winds II",WT,38.135197,-121.816689,9qc63x
"Montezuma Winds II",WT,38.129494,-121.815491,9qc63x
"Montezuma Winds II",WT,38.100494,-121.84919,9qc63x
"Montezuma Winds II",WT,38.119495,-121.805183,9qc63x
"Montezuma Winds II",WT,38.127895,-121.820686,9qc63x
"Montezuma Winds II",WT,38.113895,-121.805687,9qc63x
"Montezuma Winds II",WT,38.116894,-121.809586,9qc63x
"Montezuma Winds II",WT,38.138096,-121.820389,9qc63x
"Montezuma Winds II",WT,38.102596,-121.841286,9qc63x
"Montezuma Winds II",WT,38.106495,-121.836784,9qc63x
"Montezuma Winds II",WT,38.136597,-121.818489,9qc63x
"Shiloh IV",WT,38.121593,-121.861687,9qc63x
"Montezuma Winds II",WT,38.119095,-121.818184,9qc63x
"Montezuma",WT,38.150894,-121.801689,9qc63x
"Shiloh Wind Project",WT,38.116894,-121.860687,9qc63x
"Shiloh Wind Project",WT,38.168198,-121.873993,9qc63x
"Montezuma Winds II",WT,38.115295,-121.799583,9qc63x
"Shiloh Wind Project",WT,38.111996,-121.848686,9qc63x
"Shiloh Wind Project",WT,38.167595,-121.83799,9qc63x
"Montezuma Winds II",WT,38.126797,-121.818687,9qc63x
"Shiloh Wind Project",WT,38.115395,-121.854286,9qc63x
"Shiloh Wind Project",WT,38.155296,-121.878586,9qc63x
"Shiloh Wind Project",WT,38.137993,-121.838264,9qc63x
"Shiloh Wind Project",WT,38.096294,-121.839188,9qc63x
"Shiloh Wind Project",WT,38.154396,-121.87149,9qc63x
"Shiloh Wind Project",WT,38.156296,-121.872284,9qc63x
"Shiloh Wind Project",WT,38.158497,-121.834885,9qc63x
"Shiloh Wind Project",WT,38.142971,-121.840935,9qc63x
"Montezuma",WT,38.169697,-121.798691,9qc63x
"Montezuma Winds II",WT,38.103794,-121.85009,9qc63x
"Montezuma Winds II",WT,38.135094,-121.827286,9qc63x
"Shiloh IV",WT,38.123795,-121.864883,9qc63x
"Shiloh Wind Project",WT,38.163197,-121.815285,9qc63x
"Shiloh IV",WT,38.142197,-121.846886,9qc63x
"Shiloh IV",WT,38.136196,-121.857384,9qc63x
"Shiloh IV",WT,38.124496,-121.838287,9qc63x
"Shiloh IV",WT,38.124695,-121.858284,9qc63x
"Shiloh IV",WT,38.138393,-121.844185,9qc63x
"Shiloh IV",WT,38.130394,-121.837585,9qc63x
"Shiloh IV",WT,38.145893,-121.851784,9qc63x
"Shiloh IV",WT,38.127193,-121.850784,9qc63x
"Shiloh IV",WT,38.148396,-121.847488,9qc63x
"Shiloh IV",WT,38.143494,-121.850487,9qc63x
"Shiloh Wind Project",WT,38.122494,-121.845085,9qc63x
"Shiloh Wind Project",WT,38.161095,-121.826584,9qc63x
"Shiloh IV",WT,38.141193,-121.865089,9qc63x
"Montezuma Winds II",WT,38.106194,-121.841888,9qc63x
"Shiloh Wind Project",WT,38.159195,-121.859589,9qc63x
"Shiloh Wind Project",WT,38.142895,-121.878586,9qc63x
"Shiloh IV",WT,38.119293,-121.83519,9qc63x
"Montezuma Winds II",WT,38.130295,-121.825287,9qc63x
"Montezuma Winds II",WT,38.117695,-121.803986,9qc63x
"Montezuma Winds II",WT,38.119797,-121.813187,9qc63x
"Shiloh Wind Project",WT,38.174694,-121.863091,9qc63x
"Shiloh Wind Project",WT,38.159195,-121.82579,9qc63x
"Shiloh Wind Project",WT,38.169796,-121.850189,9qc63x
"Shiloh Wind Project",WT,38.168739,-121.838966,9qc63x
"Shiloh Wind Project",WT,38.167194,-121.827385,9qc63x
"Shiloh Wind Project",WT,38.153194,-121.877991,9qc63x
"Shiloh Wind Project",WT,38.136696,-121.87439,9qc63x
"Shiloh Wind Project",WT,38.173294,-121.861885,9qc63x
"Shiloh Wind Project",WT,38.170395,-121.875488,9qc63x
"Shiloh Wind Project",WT,38.155396,-121.832687,9qc63x
"Shiloh IV",WT,38.114994,-121.839485,9qc63x
"Shiloh Wind Project",WT,38.108196,-121.857185,9qc63x
"Montezuma Winds II",WT,38.111397,-121.805084,9qc63x
"Montezuma Winds II",WT,38.11639,-121.817963,9qc63x
"High Winds",WT,38.139595,-121.80909,9qc63x
"High Winds",WT,38.143597,-121.803383,9qc63x
"High Winds",WT,38.133293,-121.804291,9qc63x
"High Winds",WT,38.114746,-121.782974,9qc63x
"High Winds",WT,38.137535,-121.783913,9qc63x
"High Winds",WT,38.134995,-121.80529,9qc63x
"Shiloh Wind Project",WT,38.139912,-121.837669,9qc63x
"High Winds",WT,38.102337,-121.820541,9qc63x
"High Winds",WT,38.136993,-121.789589,9qc63x
"High Winds",WT,38.14492,-121.78463,9qc63x
"High Winds",WT,38.142395,-121.812988,9qc63x
"High Winds",WT,38.103695,-121.800385,9qc63x
"Superior Farms",WT,38.420094,-121.81749,9qc63x
"Anheuser-Busch Fairfield",WT,38.232296,-122.089287,9qc63x
"High Winds",WT,38.139996,-121.7826,9qc63x
"Anheuser-Busch Fairfield",WT,38.233505,-122.092079,9qc63x
"Shiloh Wind Project",WT,38.093197,-121.847389,9qc63x
"Shiloh Wind Project",WT,38.171993,-121.859787,9qc63x
"Shiloh Wind Project",WT,38.163395,-121.873688,9qc63x
"Shiloh Wind Project",WT,38.165894,-121.817284,9qc63x
"Shiloh Wind Project",WT,38.156895,-121.857285,9qc63x
"Shiloh Wind Project",WT,38.145382,-121.840706,9qc63x
"Shiloh Wind Project",WT,38.096497,-121.848289,9qc63x
"Shiloh Wind Project",WT,38.158295,-121.868088,9qc63x
"Shiloh Wind Project",WT,38.114697,-121.852684,9qc63x
"Shiloh Wind Project",WT,38.141594,-121.877785,9qc63x
"Shiloh Wind Project",WT,38.095097,-121.84729,9qc63x
"Shiloh IV",WT,38.148697,-121.841286,9qc63x
"Shiloh Wind Project",WT,38.164295,-121.827583,9qc63x
"Shiloh Wind Project",WT,38.151196,-121.877884,9qc63x
"Shiloh Wind Project",WT,38.166996,-121.822685,9qc63x
"Shiloh Wind Project",WT,38.171295,-121.857788,9qc63x
"Shiloh Wind Project",WT,38.157494,-121.825287,9qc63x
"Montezuma Winds II",WT,38.116894,-121.801186,9qc63x
"Solano Wind Project",WT,38.107494,-121.785088,9qc63x
"Solano Wind Project",WT,38.093697,-121.754486,9qc63x
"High Winds",WT,38.109604,-121.823227,9qc63x
"High Winds",WT,38.149357,-121.784592,9qc63x
"High Winds",WT,38.104729,-121.800713,9qc63x
"High Winds",WT,38.1422,-121.80249,9qc63x
"High Winds",WT,38.148594,-121.807388,9qc63x
"High Winds",WT,38.155361,-121.815323,9qc63x
"High Winds",WT,38.151497,-121.83329,9qc63x
"Solano IV Repower",WT,38.081337,-121.828224,9qc63x
"Shiloh Wind Project",WT,38.091797,-121.838585,9qc63x
"Shiloh Wind Project",WT,38.166794,-121.849586,9qc63x
"Montezuma Winds II",WT,38.100094,-121.845688,9qc63x
"Montezuma Winds II",WT,38.106396,-121.84639,9qc63x
"Montezuma Winds II",WT,38.129093,-121.823586,9qc63x
"Montezuma Winds II",WT,38.124096,-121.822189,9qc63x
"Solano Wind Project",WT,38.097095,-121.762489,9qc63x
"Solano Wind Project",WT,38.109097,-121.784988,9qc63x
"High Winds",WT,38.147095,-121.784363,9qc63x
"High Winds",WT,38.127995,-121.782928,9qc63x
"High Winds",WT,38.15395,-121.821007,9qc63x
"High Winds",WT,38.099075,-121.802917,9qc63x
"High Winds",WT,38.100502,-121.801735,9qc63x
"High Winds",WT,38.103893,-121.791428,9qc63x
"High Winds",WT,38.116257,-121.783997,9qc63x
"High Winds",WT,38.105984,-121.800598,9qc63x
"High Winds",WT,38.113895,-121.812988,9qc63x
"High Winds",WT,38.143784,-121.785324,9qc63x
"High Winds",WT,38.128796,-121.802589,9qc63x
"High Winds",WT,38.140968,-121.783768,9qc63x
"High Winds",WT,38.144878,-121.803513,9qc63x
"High Winds",WT,38.1357,-121.789909,9qc63x
"High Winds",WT,38.134319,-121.783188,9qc63x
"High Winds",WT,38.150177,-121.819847,9qc63x
"High Winds",WT,38.100777,-121.81794,9qc63x
"Shiloh Wind Project",WT,38.147396,-121.856285,9qc63x
"High Winds",WT,38.133896,-121.790688,9qc63x
"High Winds",WT,38.103939,-121.820267,9qc63x
"Shiloh II",WT,38.173996,-121.840691,9qc63x
"Shiloh II",WT,38.188793,-121.862984,9qc63x
"Shiloh II",WT,38.136696,-121.760284,9qc63x
"Shiloh IV",WT,38.126293,-121.863686,9qc63x
"Shiloh II",WT,38.150696,-121.757584,9qc63x
"Shiloh II",WT,38.148094,-121.758591,9qc63x
"Shiloh II",WT,38.185696,-121.858086,9qc63x
"Shiloh II",WT,38.179615,-121.826385,9qc63x
"Shiloh II",WT,38.163795,-121.760284,9qc63x
"Shiloh II",WT,38.147694,-121.764587,9qc63x
"Shiloh II",WT,38.179893,-121.822388,9qc63x
"Shiloh II",WT,38.148895,-121.772285,9qc63x
"Shiloh II",WT,38.196896,-121.872086,9qc63x
"Shiloh II",WT,38.155495,-121.755791,9qc63x
"Shiloh II",WT,38.175896,-121.829887,9qc63x
"Shiloh II",WT,38.176395,-121.834686,9qc63x
"Shiloh II",WT,38.144096,-121.771286,9qc63x
"Shiloh II",WT,38.179497,-121.786789,9qc63x
"Shiloh II",WT,38.179195,-121.831688,9qc63x
"Shiloh III",WT,38.171696,-121.75489,9qc63x
"Shiloh II",WT,38.146496,-121.772484,9qc63x
"Shiloh II",WT,38.170593,-121.770485,9qc63x
"Shiloh II",WT,38.132793,-121.763985,9qc63x
"Shiloh II",WT,38.156197,-121.75959,9qc63x
"Shiloh II",WT,38.137695,-121.751587,9qc63x
"Shiloh II",WT,38.179893,-121.812584,9qc63x
"Shiloh II",WT,38.179733,-121.797691,9qc63x
"Shiloh II",WT,38.133995,-121.759888,9qc63x
"Shiloh II",WT,38.179893,-121.817787,9qc63x
"Shiloh III",WT,38.137997,-121.728683,9qc63x
"Shiloh II",WT,38.137493,-121.773689,9qc63x
"Shiloh II",WT,38.173195,-121.771088,9qc63x
"Shiloh II",WT,38.167095,-121.766289,9qc63x
"Shiloh II",WT,38.160194,-121.783287,9qc63x
"Shiloh II",WT,38.140095,-121.767487,9qc63x
"Shiloh II",WT,38.167995,-121.769989,9qc63x
"Shiloh II",WT,38.153397,-121.768089,9qc63x
"Shiloh II",WT,38.174095,-121.836388,9qc63x
"Shiloh II",WT,38.143795,-121.767288,9qc63x
"Shiloh II",WT,38.170094,-121.774689,9qc63x
"Shiloh II",WT,38.176815,-121.840057,9qc63x
"Shiloh II",WT,38.151196,-121.773285,9qc63x
"Shiloh II",WT,38.174694,-121.783089,9qc63x
"Shiloh II",WT,38.141796,-121.774284,9qc63x
"Shiloh II",WT,38.161694,-121.768288,9qc63x
"Shiloh II",WT,38.191093,-121.866684,9qc63x
"Shiloh II",WT,38.179497,-121.83979,9qc63x
"Shiloh II",WT,38.163994,-121.769989,9qc63x
"Shiloh II",WT,38.194695,-121.87159,9qc63x
"Shiloh II",WT,38.175194,-121.773483,9qc63x
"Shiloh II",WT,38.167213,-121.783363,9qc63x
"Shiloh II",WT,38.179794,-121.80249,9qc63x
"Shiloh II",WT,38.178795,-121.783485,9qc63x
"Shiloh II",WT,38.129795,-121.764984,9qc63x
"Shiloh II",WT,38.158295,-121.762787,9qc63x
"Shiloh III",WT,38.174397,-121.76339,9qc63x
"Shiloh III",WT,38.173294,-121.810783,9qc63x
"Shiloh II",WT,38.165997,-121.774086,9qc63x
"Shiloh II",WT,38.134296,-121.770386,9qc63x
"Shiloh II",WT,38.170795,-121.838188,9qc63x
"Shiloh II",WT,38.156796,-121.769791,9qc63x
"Shiloh II",WT,38.172195,-121.78289,9qc63x
"Shiloh II",WT,38.192894,-121.869484,9qc63x
"Shiloh II",WT,38.141895,-121.750786,9qc63x
"Shiloh II",WT,38.141396,-121.758385,9qc63x
"Shiloh II",WT,38.187195,-121.860588,9qc63x
"Shiloh II",WT,38.156296,-121.76619,9qc63x
"Shiloh II",WT,38.187416,-121.874413,9qc63x
"Shiloh II",WT,38.163994,-121.782684,9qc63x
"Shiloh II",WT,38.145195,-121.758286,9qc63x
"Shiloh II",WT,38.145393,-121.762085,9qc63x
"Shiloh II",WT,38.189896,-121.874985,9qc63x
"Shiloh II",WT,38.161797,-121.773689,9qc63x
"Shiloh II",WT,38.165195,-121.764389,9qc63x
"Shiloh II",WT,38.137997,-121.764191,9qc63x
"Shiloh III",WT,38.150196,-121.730988,9qc63x
"Shiloh III",WT,38.134796,-121.723686,9qc63x
"Montezuma",WT,38.172295,-121.792786,9qc63x
"Montezuma",WT,38.166294,-121.800591,9qc63x
"Shiloh III",WT,38.154297,-121.738991,9qc63x
"Shiloh III",WT,38.155296,-121.731689,9qc63x
"Shiloh III",WT,38.154797,-121.735588,9qc63x
"Shiloh III",WT,38.164993,-121.738785,9qc63x
"Shiloh II",WT,38.141296,-121.746384,9qc63x
"Shiloh II",WT,38.169727,-121.783058,9qc63x
"High Winds",WT,38.107227,-121.823776,9qc63x
"Montezuma",WT,38.165497,-121.797287,9qc63x
"Shiloh III",WT,38.175694,-121.809387,9qc63x
"Montezuma",WT,38.161896,-121.797287,9qc63x
"Montezuma",WT,38.167095,-121.792686,9qc63x
"Montezuma",WT,38.156094,-121.797287,9qc63x
"Montezuma",WT,38.157894,-121.799583,9qc63x
"Montezuma",WT,38.162697,-121.801285,9qc63x
"Montezuma",WT,38.152195,-121.792885,9qc63x
"Montezuma",WT,38.156395,-121.793083,9qc63x
"Shiloh III",WT,38.174595,-121.850487,9qc63x
"Cemex Madison",WT,38.687595,-121.935188,9qc63x
"Shiloh III",WT,38.175297,-121.756889,9qc63x
"Montezuma",WT,38.162594,-121.792786,9qc63x
"Montezuma",WT,38.172394,-121.799187,9qc63x
"Shiloh III",WT,38.167194,-121.745689,9qc63x
"Shiloh III",WT,38.178196,-121.851685,9qc63x
"Shiloh III",WT,38.170895,-121.812386,9qc63x
"Montezuma",WT,38.159595,-121.792786,9qc63x
"Shiloh III",WT,38.152794,-121.729088,9qc63x
"Shiloh III",WT,38.135696,-121.727287,9qc63x
"Shiloh III",WT,38.162895,-121.753784,9qc63x
"Shiloh III",WT,38.152195,-121.737389,9qc63x
"Shiloh III",WT,38.157295,-121.737984,9qc63x
"Shiloh III",WT,38.179295,-121.768585,9qc63x
"Shiloh III",WT,38.179394,-121.764786,9qc63x
"Shiloh III",WT,38.168095,-121.752884,9qc63x
"Shiloh III",WT,38.147694,-121.730286,9qc63x
"Shiloh II",WT,38.179695,-121.792885,9qc63x
"Montezuma",WT,38.153694,-121.801888,9qc63x
"Shiloh III",WT,38.179596,-121.750389,9qc63x
"Shiloh III",WT,38.170593,-121.751984,9qc63x
"Shiloh III",WT,38.159595,-121.739883,9qc63x
"Shiloh III",WT,38.181995,-121.856888,9qc63x
"Shiloh III",WT,38.153397,-121.725189,9qc63x
"Shiloh III",WT,38.162697,-121.725784,9qc63x
"Shiloh III",WT,38.175594,-121.751686,9qc63x
"Shiloh III",WT,38.165394,-121.735085,9qc63x
"Shiloh III",WT,38.171597,-121.761887,9qc63x
"Shiloh II",WT,38.150097,-121.76619,9qc63x
"Shiloh III",WT,38.157295,-121.741287,9qc63x
"Shiloh III",WT,38.173195,-121.815384,9qc63x
"Shiloh III",WT,38.164894,-121.744286,9qc63x
"Shiloh III",WT,38.175396,-121.81459,9qc63x
"Shiloh III",WT,38.155495,-121.727089,9qc63x
"Shiloh III",WT,38.181995,-121.860786,9qc63x
"Shiloh III",WT,38.177395,-121.76149,9qc63x
"Shiloh III",WT,38.171597,-121.758385,9qc63x
"Shiloh IV",WT,38.140995,-121.854988,9qc63x
"Shiloh IV",WT,38.175995,-121.853386,9qc63x
"Shiloh III",WT,38.179695,-121.76059,9qc63x
"Shiloh IV",WT,38.139793,-121.862785,9qc63x
"Shiloh III",WT,38.175896,-121.821785,9qc63x
"Shiloh III",WT,38.158596,-121.757988,9qc63x
"Shiloh III",WT,38.140495,-121.726784,9qc63x
"Shiloh III",WT,38.179695,-121.774284,9qc63x
"Shiloh III",WT,38.146793,-121.727386,9qc63x
"Shiloh III",WT,38.179394,-121.753586,9qc63x
"Shiloh IV",WT,38.143795,-121.86409,9qc63x
"Shiloh IV",WT,38.111794,-121.837189,9qc63x
"Shiloh III",WT,38.167496,-121.757889,9qc63x
"Shiloh IV",WT,38.156494,-121.843987,9qc63x
"Shiloh IV",WT,38.128094,-121.841583,9qc63x
"Shiloh IV",WT,38.115597,-121.832291,9qc63x
"Shiloh IV",WT,38.137394,-121.86409,9qc63x
"Shiloh IV",WT,38.126694,-121.839088,9qc63x
"High Winds",WT,38.11758,-121.783051,9qc63x
"Shiloh II",WT,38.153194,-121.757988,9qc63x
"Shiloh IV",WT,38.145294,-121.872688,9qc63x
"High Winds",WT,38.152542,-121.820702,9qc63x
"Solano Phase 3",WT,38.090897,-121.820885,9qc63x
"Solano Wind Project",WT,38.093796,-121.771889,9qc63x
"Solano Wind Project",WT,38.091896,-121.755585,9qc63x
"Solano Wind Project",WT,38.089996,-121.754189,9qc63x
"High Winds",WT,38.140095,-121.81089,9qc63x
"High Winds",WT,38.143696,-121.792587,9qc63x
"High Winds",WT,38.102596,-121.800484,9qc63x
"High Winds",WT,38.14896,-121.795319,9qc63x
"High Winds",WT,38.108696,-121.803787,9qc63x
"High Winds",WT,38.146095,-121.805489,9qc63x
"High Winds",WT,38.157494,-121.81839,9qc63x
"High Winds",WT,38.138096,-121.80529,9qc63x
"High Winds",WT,38.146294,-121.83149,9qc63x
"High Winds",WT,38.100338,-121.792946,9qc63x
"High Winds",WT,38.098576,-121.784279,9qc63x
"Solano Phase 3",WT,38.096893,-121.744987,9qc63x
"High Winds",WT,38.116596,-121.793884,9qc63x
"Solano Phase 3",WT,38.082996,-121.789787,9qc63x
"Solano Phase 3",WT,38.084293,-121.816383,9qc63x
"Solano Phase 3",WT,38.087196,-121.785789,9qc63x
"Solano Phase 3",WT,38.086094,-121.766685,9qc63x
"Solano Phase 3",WT,38.082195,-121.814888,9qc63x
"Solano Phase 3",WT,38.080196,-121.777489,9qc63x
"Solano Phase 3",WT,38.101696,-121.749084,9qc63x
"Solano Phase 3",WT,38.081894,-121.777084,9qc63x
"Solano Phase 3",WT,38.078495,-121.796486,9qc63x
"Solano Phase 3",WT,38.085396,-121.777184,9qc63x
"Solano Phase 3",WT,38.093895,-121.742989,9qc63x
"Solano Phase 3",WT,38.105495,-121.747787,9qc63x
"Solano Phase 3",WT,38.078896,-121.786484,9qc63x
"Solano Phase 3",WT,38.092495,-121.821091,9qc63x
"Solano Phase 3",WT,38.092194,-121.790688,9qc63x
