timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242
2020-08-01 00:00:00 UTC,0.0000,15.0000,25.0000,35.0000,0.0000,0.0000,45.0000,0.2391,0.0000,-0.0171,2.4617,0.0000,3.2309,0.0218,8.0528,0.0000,0.0000,14.2322,-5.3654,0.0000,0.0000,2.8792,0.0000,0.4607,0.0000,0.0000,2.4962,2.4796,0.0000,0.0000,0.0000,0.0000,0.6588,0.8594,0.6962,0.3323,0.0000,0.2018,-0.3619,-0.3506,-0.6420,-0.7500,0.5180,0.6568,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7931,1.7856,0.0000,0.0000,0.0000,0.1119,0.0000,0.0000,0.0000,0.0000,0.0000,0.1132,0.2419,0.1157,0.1132,0.2174,0.5881,0.2496,1.1701,0.2163,0.2248,-0.0542,0.0000,0.1545,-0.5513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4955,0.2313,0.5459,0.3730,0.4418,0.0000,0.0000,0.8847,0.7552,1.4318,0.8409,0.7022,0.0000,0.0000,0.8001,1.3564,1.1296,0.5579,0.0000,1.3293,0.0000,0.6622,0.5751,0.6288,0.0000,0.0000,0.8011,0.0000,0.1297,0.0000,0.1585,0.0000,0.3878,0.0000,0.0000,0.5006,1.3703,0.3585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3442,0.2691,0.0000,0.0000,0.0000,0.6098,0.2391,0.3842,0.3414,0.4023,-0.0057,0.4026,0.4834,0.4884,0.0000,0.3952,0.6896,0.2318,0.2230,0.2737,0.2967,0.5842,0.4271,0.0000,0.1545,0.0000,0.0000,0.0000,0.0000,0.1845,0.0000,0.2972,1.3496,0.0000,0.0000,0.3215,3.6985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0200,0.5716,0.0130,3.0347,0.0000,0.0000,3.6752,5.2922,5.5291,1.1595,0.0000,0.0000,15.6134,10.5511,0.7362,0.0000,0.0000,0.0000,0.0000,-3.2546,0.4970,2.1814,0.0000,0.2390,0.1137,1.4363,1.4258,0.7832,0.0000,0.0000,0.6536,0.7633,0.9181,0.0000,0.1758,0.0000,0.0000,2.0682,0.3513,0.0022,0.0340,0.0000,0.6249,2.7190,1.2749,0.3789,0.0208,0.0000,-0.5845,0.4137,0.0275,-1.1189,0.0000,7.4236,-1.3402,0.0000,0.0000,0.0000,0.0000,0.6631,4.4470,1.6149,0.0000,0.0000
