timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242
2020-08-01 00:00:00 UTC,-13.3083,-14.3531,-15.5076,-14.6346,-14.3503,-14.6222,-13.3767,-13.7913,-13.3548,-9.1542,-8.8878,-8.8684,-7.8523,-7.7767,-7.4098,-7.8445,-7.3823,-9.8985,-9.4761,-9.6049,-9.8432,-8.2019,-8.2019,-8.0510,-8.0492,-7.3845,-7.2873,-6.7825,-6.7789,-8.3660,-8.3312,-8.3267,-7.7737,-5.6378,-5.7559,-6.9146,-4.2734,-5.0979,-4.7671,-4.4023,-4.2861,-5.6695,-4.9381,-4.3925,-5.6368,-4.3915,-4.2177,-5.6684,-5.9894,-5.9670,-6.3146,-6.3077,-5.8826,-5.6409,-5.5645,-5.9193,-2.1014,-5.6128,-5.6128,-5.8632,-5.1688,-5.4588,-5.4311,-5.2055,-5.2325,-5.4814,-5.5448,-5.4419,-5.5006,-5.4667,-5.2359,-5.1421,-5.3136,-5.5790,-5.4311,-5.2037,-2.0964,-5.2323,-5.1674,-7.4675,-6.9940,-0.1779,-0.1675,-0.1031,-0.1456,-0.0712,-0.1031,-0.0694,-0.1019,-0.0709,-0.1526,0.0220,-0.0054,0.0414,-0.4602,-0.3275,-0.4311,-0.3963,-0.1164,-0.4311,-1.1520,-0.7040,-1.5977,-1.5159,-0.8664,-0.6911,-1.5928,0.2385,0.2453,0.4425,0.4428,-0.6313,-0.6306,-3.2236,-2.9557,-3.5221,-2.1030,-3.1949,-2.4019,-3.2162,-3.1835,-2.3967,-4.4334,-2.6801,-5.1081,-2.6669,-5.1127,-2.6297,-5.0660,-1.7733,-1.0005,-0.1679,-0.0538,0.3346,0.6626,-0.5314,-0.4628,-0.2771,-0.0959,0.3858,0.0710,-0.2254,0.0827,0.0173,0.0354,-1.7221,-0.8885,-0.1640,-0.3351,0.8526,0.0076,-0.0180,-0.0935,0.3953,-0.4756,0.8647,-0.9957,0.0000,0.8322,0.7733,0.0745,1.4461,2.3273,2.4088,2.4121,0.6751,2.4696,2.4548,0.8385,2.3533,2.4833,0.7767,1.1499,0.9461,0.8802,1.3817,0.9181,0.8479,1.3810,3.4095,2.8710,2.7167,2.6204,3.4592,2.8950,3.3253,2.4091,2.1231,1.0349,3.3426,2.4133,5.9134,6.6560,6.3634,4.3993,5.9514,6.7527,-0.2687,-0.4511,-0.5318,-0.4766,-0.4386,1.5428,1.8753,0.6009,1.5422,1.7359,1.5509,1.7479,-0.4916,-4.9822,-0.2034,-3.5773,-0.8159,-0.1820,-0.8057,-0.8129,-0.7351,-0.8771,-1.6858,-0.8764,-2.2337,-2.3402,-2.4330,-2.3441,-9.6005,-11.0808,-2.6950,-2.4116,-2.3481,-2.0139,-2.4041,-5.3214,-5.5554,-5.2765,-5.5444,0.1332,-0.6031,0.2088,0.1725,-0.4978,0.2135,0.1872
