timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242
2020-08-01 00:00:00 UTC,0.941,0.925,0.922,0.914,0.924,0.912,0.901,0.922,0.900,0.980,0.956,0.953,0.930,0.935,0.921,0.928,0.920,0.908,0.940,0.907,0.902,0.902,0.902,0.904,0.903,0.919,0.916,0.910,0.910,0.918,0.914,0.913,0.925,0.958,0.944,0.933,0.952,0.911,0.908,0.902,0.902,0.928,0.917,0.938,0.958,0.938,0.900,0.928,0.939,0.934,0.912,0.911,0.951,0.945,0.931,0.953,0.966,0.932,0.932,0.950,0.909,0.917,0.901,0.911,0.914,0.915,0.920,0.919,0.916,0.916,0.913,0.910,0.916,0.926,0.900,0.911,0.965,0.914,0.909,1.004,1.015,0.913,0.913,0.911,0.912,0.911,0.911,0.911,0.917,0.916,0.915,0.908,0.912,0.907,0.927,0.916,0.918,0.917,0.912,0.918,0.921,0.910,0.909,0.925,0.925,0.910,0.909,0.910,0.910,0.908,0.908,0.974,0.974,0.947,0.947,0.952,0.925,0.921,0.905,0.946,0.920,0.905,0.949,0.940,0.946,0.940,0.946,0.940,0.948,0.945,0.926,0.940,0.939,0.947,0.951,0.925,0.940,0.955,0.932,0.920,0.932,0.936,0.913,0.918,0.931,0.938,0.923,0.956,0.951,0.902,0.952,0.908,0.924,0.915,0.964,0.900,0.925,0.905,0.958,1.004,1.050,0.971,0.937,0.934,0.934,0.966,0.929,0.930,0.956,0.933,0.927,0.999,0.989,0.969,0.968,0.976,0.968,0.967,0.976,0.906,0.921,0.972,0.963,0.900,0.916,0.911,0.934,0.937,0.958,0.907,0.933,0.902,0.908,0.918,0.971,0.900,0.906,0.997,0.964,0.963,0.955,0.961,0.944,0.968,0.934,0.945,0.901,0.942,0.900,0.959,0.915,0.903,0.916,0.911,0.900,0.910,0.999,0.987,0.982,1.002,0.981,0.975,0.975,0.926,0.974,0.953,0.950,0.968,0.965,0.975,0.958,0.922,0.914,0.916,0.914,0.915,0.947,0.951,0.925,0.915,0.938,0.924,0.914
