datetime,temperature,solar,cooling,heating,pv,total
2018-01-01 01:00:00,11.1,0.0,3.6,5178.4,-0.0,21865.5
2018-01-01 02:00:00,10.6,0.0,0.0,5283.9,-0.0,18024.7
2018-01-01 03:00:00,8.9,0.0,0.0,4039.3,-0.0,13225.0
2018-01-01 04:00:00,8.3,0.0,54.9,1026.1,-0.0,9229.3
2018-01-01 05:00:00,8.3,0.0,16.8,1353.9,-0.0,9522.4
2018-01-01 06:00:00,7.8,0.0,7.8,2107.7,-0.0,9545.7
2018-01-01 07:00:00,7.2,0.0,0.0,2599.5,-0.0,10308.1
2018-01-01 08:00:00,8.2,4.0,0.0,3488.2,-0.0,11628.7
2018-01-01 09:00:00,9.4,77.0,0.0,4562.0,-0.0,14729.3
2018-01-01 10:00:00,11.7,196.5,0.1,5048.9,-0.0,16761.3
2018-01-01 11:00:00,11.7,305.0,4.5,4742.0,-149.9,19162.3
2018-01-01 12:00:00,12.2,398.0,8.2,3490.3,-478.1,17772.3
2018-01-01 13:00:00,12.8,404.5,8.1,2126.0,-789.1,16895.2
2018-01-01 14:00:00,13.9,365.0,18.5,1226.3,-1084.1,16515.5
2018-01-01 15:00:00,13.9,310.5,110.4,528.3,-1222.8,14705.7
2018-01-01 16:00:00,13.9,205.0,112.7,291.2,-1155.5,14995.3
2018-01-01 17:00:00,13.4,79.0,350.7,88.7,-1045.6,15104.0
2018-01-01 18:00:00,13.3,3.0,479.5,32.1,-843.8,13423.0
2018-01-01 19:00:00,13.9,0.0,644.0,2.1,-478.0,15098.7
2018-01-01 20:00:00,13.9,0.0,529.9,22.5,-0.0,16303.4
2018-01-01 21:00:00,11.1,0.0,366.6,47.7,-0.0,18622.2
2018-01-01 22:00:00,11.7,0.0,286.0,183.6,-0.0,20381.4
2018-01-01 23:00:00,11.7,0.0,93.8,342.3,-0.0,20527.9
2018-01-02 00:00:00,11.7,0.0,47.1,590.5,-0.0,18491.3
2018-01-02 01:00:00,11.7,0.0,35.0,689.7,-0.0,16189.1
2018-01-02 02:00:00,10.6,0.0,21.9,1119.7,-0.0,13043.5
2018-01-02 03:00:00,10.0,0.0,1.7,1565.6,-0.0,10745.7
2018-01-02 04:00:00,10.0,0.0,30.2,1640.3,-0.0,9634.1
2018-01-02 05:00:00,10.6,0.0,0.0,2036.2,-0.0,9948.2
2018-01-02 06:00:00,11.1,0.0,0.7,2732.2,-0.0,10122.7
2018-01-02 07:00:00,10.6,0.0,0.0,2942.4,-0.0,10502.3
2018-01-02 08:00:00,10.6,3.0,0.0,3450.7,-0.0,11436.1
2018-01-02 09:00:00,11.1,54.0,0.0,4187.2,-0.0,13482.9
2018-01-02 10:00:00,12.2,130.5,0.0,4275.8,-0.0,16287.7
2018-01-02 11:00:00,12.2,190.5,13.1,3904.0,-74.9,17381.9
2018-01-02 12:00:00,12.2,163.5,20.9,3411.9,-234.4,19226.7
2018-01-02 13:00:00,12.8,96.0,0.0,2891.8,-424.4,18896.0
2018-01-02 14:00:00,13.3,100.5,2.8,1972.1,-431.0,19377.1
2018-01-02 15:00:00,14.4,70.5,4.2,1463.7,-272.6,17178.4
2018-01-02 16:00:00,13.9,90.5,21.1,1481.2,-197.3,17694.2
2018-01-02 17:00:00,13.9,52.5,0.0,1488.4,-169.1,14440.8
2018-01-02 18:00:00,13.9,2.0,0.0,1208.6,-193.4,14548.4
2018-01-02 19:00:00,13.9,0.0,0.0,1376.1,-199.0,15585.4
2018-01-02 20:00:00,14.4,0.0,32.0,1148.2,-0.0,18078.7
2018-01-02 21:00:00,13.9,0.0,31.8,1063.4,-0.0,19897.1
2018-01-02 22:00:00,13.9,0.0,24.4,1143.4,-0.0,19969.3
2018-01-02 23:00:00,13.6,0.0,10.7,1133.0,-0.0,21073.7
2018-01-03 00:00:00,13.9,0.0,9.1,1163.4,-0.0,20742.9
2018-01-03 01:00:00,11.7,0.0,5.2,1215.4,-0.0,17382.6
2018-01-03 02:00:00,12.2,0.0,9.9,1360.9,-0.0,13758.7
2018-01-03 03:00:00,11.7,0.0,0.0,1546.5,-0.0,10429.2
2018-01-03 04:00:00,11.7,0.0,14.8,1710.2,-0.0,9618.3
2018-01-03 05:00:00,11.7,0.0,0.0,1868.5,-0.0,9552.9
2018-01-03 06:00:00,11.1,0.0,0.0,2445.3,-0.0,10197.8
2018-01-03 07:00:00,11.1,0.0,0.0,2583.5,-0.0,10424.1
2018-01-03 08:00:00,11.1,1.0,0.0,3045.5,-0.0,11256.2
2018-01-03 09:00:00,11.7,6.5,0.0,4008.4,-0.0,13322.9
2018-01-03 10:00:00,12.8,12.0,22.7,3976.3,-0.0,16631.6
2018-01-03 11:00:00,12.5,19.0,0.0,3574.8,-0.0,17366.5
2018-01-03 12:00:00,12.2,37.5,7.2,3252.0,-5.5,18336.6
2018-01-03 13:00:00,12.8,75.5,0.0,3420.7,-19.2,18705.0
2018-01-03 14:00:00,11.7,48.0,0.0,3045.3,-46.9,19051.9
2018-01-03 15:00:00,11.7,34.0,0.0,2987.9,-107.3,19091.2
2018-01-03 16:00:00,12.2,64.5,0.0,2984.6,-118.4,18674.9
2018-01-03 17:00:00,12.2,33.0,0.0,3284.8,-74.1,17849.1
2018-01-03 18:00:00,12.8,2.0,4.8,3243.6,-91.8,17414.7
2018-01-03 19:00:00,12.2,0.0,0.0,3356.8,-93.0,16748.2
2018-01-03 20:00:00,12.2,0.0,0.0,3290.8,-0.0,18873.5
2018-01-03 21:00:00,11.8,0.0,0.0,2729.0,-0.0,21475.7
2018-01-03 22:00:00,11.7,0.0,0.2,2606.8,-0.0,22189.5
2018-01-03 23:00:00,12.0,0.0,0.0,2524.4,-0.0,21701.8
2018-01-04 00:00:00,11.7,0.0,0.0,2949.2,-0.0,21658.1
2018-01-04 01:00:00,12.2,0.0,0.0,2941.1,-0.0,18695.2
2018-01-04 02:00:00,12.2,0.0,0.0,2752.3,-0.0,16111.1
2018-01-04 03:00:00,12.2,0.0,0.0,2965.9,-0.0,13296.1
2018-01-04 04:00:00,12.2,0.0,2.2,2678.7,-0.0,11046.3
2018-01-04 05:00:00,12.0,0.0,0.0,2708.2,-0.0,10736.0
2018-01-04 06:00:00,11.7,0.0,0.0,3283.4,-0.0,10831.4
2018-01-04 07:00:00,11.8,0.0,0.0,3285.1,-0.0,11049.9
2018-01-04 08:00:00,11.7,4.0,0.0,3328.2,-0.0,11886.3
2018-01-04 09:00:00,13.3,68.0,0.0,4162.6,-0.0,13817.0
2018-01-04 10:00:00,12.8,153.5,0.0,4026.0,-0.0,15721.2
2018-01-04 11:00:00,13.0,161.5,0.0,3448.4,-120.8,16388.4
2018-01-04 12:00:00,13.3,172.0,0.0,2218.0,-369.2,16767.3
2018-01-04 13:00:00,13.3,223.5,0.0,2033.3,-469.2,18028.6
2018-01-04 14:00:00,13.3,358.5,23.3,1348.3,-406.7,17558.6
2018-01-04 15:00:00,13.3,328.0,40.5,824.6,-466.3,17278.8
2018-01-04 16:00:00,13.9,247.5,25.0,842.7,-853.5,17299.8
2018-01-04 17:00:00,15.6,97.5,67.5,580.5,-1115.7,14437.1
2018-01-04 18:00:00,16.1,4.5,140.4,232.2,-997.3,14988.9
2018-01-04 19:00:00,16.1,0.0,349.4,235.2,-618.3,14615.9
2018-01-04 20:00:00,16.1,0.0,413.3,123.6,-0.0,16316.8
2018-01-04 21:00:00,15.6,0.0,280.3,152.0,-0.0,18290.1
2018-01-04 22:00:00,16.1,0.0,264.5,197.8,-0.0,19283.5
2018-01-04 23:00:00,15.8,0.0,97.5,363.8,-0.0,21565.0
2018-01-05 00:00:00,15.6,0.0,83.1,334.0,-0.0,20867.8
2018-01-05 01:00:00,13.9,0.0,34.1,475.5,-0.0,15199.3
2018-01-05 02:00:00,13.3,0.0,38.0,538.8,-0.0,11523.5
2018-01-05 03:00:00,14.0,0.0,7.7,684.8,-0.0,11777.2
2018-01-05 04:00:00,14.4,0.0,83.7,766.8,-0.0,8942.2
2018-01-05 05:00:00,14.2,0.0,47.6,1052.2,-0.0,8694.1
2018-01-05 06:00:00,13.9,0.0,33.9,1264.7,-0.0,8773.2
2018-01-05 07:00:00,15.0,0.0,26.2,1327.5,-0.0,8641.4
2018-01-05 08:00:00,13.9,4.0,4.9,1576.2,-0.0,9396.1
2018-01-05 09:00:00,14.0,22.0,3.7,1880.5,-0.0,11160.3
2018-01-05 10:00:00,15.0,64.0,63.6,1878.5,-0.0,13791.0
2018-01-05 11:00:00,14.5,36.5,12.6,1793.3,-38.6,14251.8
2018-01-05 12:00:00,16.4,86.5,31.2,1724.7,-92.6,16354.5
2018-01-05 13:00:00,17.2,65.5,3.3,1861.7,-92.5,17007.0
2018-01-05 14:00:00,15.0,96.5,8.5,1618.4,-117.4,17829.6
2018-01-05 15:00:00,14.0,142.5,57.8,1072.4,-146.7,17146.1
2018-01-05 16:00:00,13.9,53.0,19.3,1094.9,-157.4,16378.5
2018-01-05 17:00:00,13.5,13.5,5.0,1479.6,-256.0,14610.2
2018-01-05 18:00:00,12.8,1.5,0.0,1522.9,-206.0,14847.6
2018-01-05 19:00:00,12.8,0.0,0.0,1816.8,-56.6,17693.0
2018-01-05 20:00:00,12.1,0.0,0.0,1798.1,-0.0,19223.2
2018-01-05 21:00:00,12.0,0.0,0.0,1917.8,-0.0,20886.3
2018-01-05 22:00:00,11.8,0.0,21.1,2007.2,-0.0,20583.1
2018-01-05 23:00:00,12.0,0.0,12.8,2119.1,-0.0,22884.6
2018-01-06 00:00:00,12.1,0.0,6.3,2189.5,-0.0,20276.6
2018-01-06 01:00:00,12.2,0.0,1.8,2331.1,-0.0,18783.7
2018-01-06 02:00:00,11.7,0.0,0.0,2292.4,-0.0,15277.1
2018-01-06 03:00:00,11.8,0.0,0.0,2383.1,-0.0,11065.8
2018-01-06 04:00:00,11.7,0.0,30.8,2343.5,-0.0,10322.0
2018-01-06 05:00:00,11.4,0.0,0.0,2639.5,-0.0,10344.8
2018-01-06 06:00:00,11.0,0.0,0.0,3201.7,-0.0,10747.3
2018-01-06 07:00:00,11.1,0.0,0.0,3140.9,-0.0,10739.3
2018-01-06 08:00:00,11.7,3.0,0.1,3594.1,-0.0,11370.7
2018-01-06 09:00:00,12.2,89.0,0.0,4970.9,-0.0,13568.7
2018-01-06 10:00:00,13.3,241.5,0.0,5031.3,-0.0,14966.7
2018-01-06 11:00:00,13.0,350.0,0.0,4542.5,-163.1,17218.2
2018-01-06 12:00:00,13.9,464.5,6.4,2875.5,-624.6,18564.7
2018-01-06 13:00:00,13.9,508.5,14.6,1953.4,-1042.0,18422.3
2018-01-06 14:00:00,13.9,465.5,26.7,1141.0,-1342.2,18794.7
2018-01-06 15:00:00,14.4,376.5,77.0,491.1,-1560.2,20337.3
2018-01-06 16:00:00,13.3,262.5,223.7,260.7,-1549.4,16472.9
2018-01-06 17:00:00,12.8,109.5,428.4,176.2,-1383.0,17574.9
2018-01-06 18:00:00,11.7,4.5,628.3,84.8,-1103.0,15240.0
2018-01-06 19:00:00,11.7,0.0,679.8,36.8,-671.1,16569.1
2018-01-06 20:00:00,10.6,0.0,512.2,45.0,-149.9,17944.1
2018-01-06 21:00:00,10.6,0.0,106.7,364.5,-0.0,19109.0
2018-01-06 22:00:00,10.6,0.0,117.3,592.6,-0.0,19884.4
2018-01-06 23:00:00,10.0,0.0,42.5,1204.2,-0.0,21454.2
2018-01-07 00:00:00,8.9,0.0,10.4,1402.2,-0.0,19118.2
2018-01-07 01:00:00,10.4,0.0,10.2,1629.2,-0.0,17704.9
2018-01-07 02:00:00,10.6,0.0,0.0,2182.3,-0.0,14982.1
2018-01-07 03:00:00,10.6,0.0,0.0,2881.8,-0.0,12595.5
2018-01-07 04:00:00,10.0,0.0,0.0,2776.2,-0.0,10736.3
2018-01-07 05:00:00,10.0,0.0,0.0,3051.3,-0.0,10722.5
2018-01-07 06:00:00,9.2,0.0,0.0,3581.9,-0.0,11119.7
2018-01-07 07:00:00,8.9,0.0,0.0,3730.6,-0.0,11381.9
2018-01-07 08:00:00,8.9,3.0,0.0,4367.3,-0.0,12677.4
2018-01-07 09:00:00,10.0,31.5,0.0,6120.1,-0.0,15678.0
2018-01-07 10:00:00,11.1,58.0,0.0,6131.8,-0.0,16614.7
2018-01-07 11:00:00,11.1,67.5,6.2,6493.4,-29.6,19094.8
2018-01-07 12:00:00,11.1,78.5,0.0,5876.8,-84.5,21166.6
2018-01-07 13:00:00,11.1,71.5,0.0,5392.6,-121.5,22814.8
2018-01-07 14:00:00,11.1,128.0,0.0,4422.0,-143.2,23303.9
2018-01-07 15:00:00,11.1,106.0,0.0,4095.1,-147.6,20434.9
2018-01-07 16:00:00,11.1,79.5,0.0,4267.5,-202.3,20248.2
2018-01-07 17:00:00,11.4,33.0,19.6,3745.6,-243.8,18803.8
2018-01-07 18:00:00,11.7,2.0,0.0,3299.7,-191.5,20728.1
2018-01-07 19:00:00,11.7,0.0,0.0,3037.8,-111.2,21366.7
2018-01-07 20:00:00,11.7,0.0,0.0,2971.2,-25.0,20865.6
2018-01-07 21:00:00,11.7,0.0,0.0,2621.4,-0.0,22493.5
2018-01-07 22:00:00,11.7,0.0,0.0,2734.6,-0.0,23701.1
2018-01-07 23:00:00,11.4,0.0,0.0,2766.8,-0.0,23246.2
2018-01-08 00:00:00,11.7,0.0,0.0,2647.9,-0.0,22961.5
2018-01-08 01:00:00,11.7,0.0,0.0,2766.8,-0.0,19558.3
2018-01-08 02:00:00,11.1,0.0,0.0,2866.7,-0.0,15209.4
2018-01-08 03:00:00,11.1,0.0,0.0,2983.5,-0.0,12598.9
2018-01-08 04:00:00,10.8,0.0,6.0,2887.4,-0.0,10842.8
2018-01-08 05:00:00,10.6,0.0,0.0,3241.9,-0.0,11142.8
2018-01-08 06:00:00,11.1,0.0,0.0,4177.9,-0.0,11996.5
2018-01-08 07:00:00,11.0,0.0,0.0,4113.4,-0.0,11921.3
2018-01-08 08:00:00,10.8,1.0,0.1,4460.3,-0.0,12960.7
2018-01-08 09:00:00,10.8,6.0,0.0,5042.3,-0.0,14932.7
2018-01-08 10:00:00,11.0,14.5,0.0,4893.9,-0.0,16847.2
2018-01-08 11:00:00,11.5,23.5,13.4,4959.0,-0.0,18929.4
2018-01-08 12:00:00,11.7,28.0,0.0,4566.1,-8.0,18502.1
2018-01-08 13:00:00,11.8,30.0,4.7,5025.2,-26.8,20600.8
2018-01-08 14:00:00,12.0,30.5,0.0,4701.7,-41.4,20779.3
2018-01-08 15:00:00,12.2,23.5,0.0,4472.8,-48.4,20107.8
2018-01-08 16:00:00,13.0,29.5,0.0,4748.3,-51.0,19967.0
2018-01-08 17:00:00,13.2,17.0,0.0,4479.4,-44.2,19402.6
2018-01-08 18:00:00,14.2,1.0,0.6,4254.5,-43.7,18917.7
2018-01-08 19:00:00,13.8,0.0,0.0,4546.4,-35.8,19592.8
2018-01-08 20:00:00,13.2,0.0,0.0,4564.8,-5.6,20851.4
2018-01-08 21:00:00,13.9,0.0,0.0,3464.9,-0.0,22453.8
2018-01-08 22:00:00,13.2,0.0,11.7,3022.4,-0.0,23248.4
2018-01-08 23:00:00,13.2,0.0,0.0,2679.0,-0.0,23154.3
2018-01-09 00:00:00,13.2,0.0,12.5,2587.4,-0.0,20487.5
2018-01-09 01:00:00,13.1,0.0,0.0,2461.8,-0.0,17855.6
2018-01-09 02:00:00,13.1,0.0,0.0,2426.4,-0.0,13841.5
2018-01-09 03:00:00,12.9,0.0,0.0,2539.0,-0.0,11529.3
2018-01-09 04:00:00,12.9,0.0,0.7,2395.7,-0.0,10200.3
2018-01-09 05:00:00,13.4,0.0,0.0,2493.1,-0.0,10297.6
2018-01-09 06:00:00,13.9,0.0,0.0,3088.5,-0.0,10641.5
2018-01-09 07:00:00,13.3,0.0,0.0,2760.3,-0.0,10207.9
2018-01-09 08:00:00,13.6,2.0,0.0,2770.3,-0.0,11111.9
2018-01-09 09:00:00,13.3,28.0,0.1,3477.6,-0.0,13516.0
2018-01-09 10:00:00,14.4,57.5,7.3,3123.1,-0.0,14737.2
2018-01-09 11:00:00,14.4,97.0,0.0,2747.5,-19.2,15598.0
2018-01-09 12:00:00,13.9,109.0,40.9,2574.5,-77.2,16445.2
2018-01-09 13:00:00,13.3,94.0,16.9,2524.6,-151.6,18121.1
2018-01-09 14:00:00,13.6,254.0,0.0,2214.1,-209.1,17551.3
2018-01-09 15:00:00,13.3,160.0,0.0,2087.0,-207.2,18805.6
2018-01-09 16:00:00,12.9,172.0,0.0,2643.1,-456.5,18714.0
2018-01-09 17:00:00,12.3,76.0,0.0,2680.5,-522.3,16236.1
2018-01-09 18:00:00,12.1,6.5,0.0,2881.7,-473.8,17144.8
2018-01-09 19:00:00,12.2,0.0,0.0,3026.0,-382.3,18155.4
2018-01-09 20:00:00,11.7,0.0,16.5,3836.0,-90.7,20576.7
2018-01-09 21:00:00,11.7,0.0,0.0,3757.9,-0.0,22928.5
2018-01-09 22:00:00,11.8,0.0,3.0,4510.2,-0.0,23761.5
2018-01-09 23:00:00,11.7,0.0,2.1,4207.9,-0.0,26425.3
2018-01-10 00:00:00,11.7,0.0,0.0,2911.0,-0.0,23264.8
2018-01-10 01:00:00,11.1,0.0,0.0,3780.0,-0.0,20594.3
2018-01-10 02:00:00,10.6,0.0,0.0,3916.7,-0.0,16086.1
2018-01-10 03:00:00,11.1,0.0,0.0,3791.7,-0.0,12927.8
2018-01-10 04:00:00,10.8,0.0,0.0,3649.8,-0.0,11720.2
2018-01-10 05:00:00,10.6,0.0,0.0,3817.2,-0.0,11623.6
2018-01-10 06:00:00,11.7,0.0,0.0,5075.6,-0.0,13042.0
2018-01-10 07:00:00,11.1,0.0,0.0,4971.7,-0.0,13643.5
2018-01-10 08:00:00,11.7,3.0,0.0,4871.7,-0.0,13123.4
2018-01-10 09:00:00,12.1,55.0,0.0,4893.1,-0.0,14404.9
2018-01-10 10:00:00,12.5,150.5,0.0,4855.3,-0.0,16881.7
2018-01-10 11:00:00,13.6,168.5,0.0,3788.0,-64.0,18100.3
2018-01-10 12:00:00,12.2,140.0,0.1,3522.0,-276.0,18092.1
2018-01-10 13:00:00,14.4,227.0,0.0,3131.6,-439.7,18587.8
2018-01-10 14:00:00,13.9,230.0,23.6,2033.7,-377.4,19104.6
2018-01-10 15:00:00,12.9,136.5,0.0,2014.5,-432.9,17475.0
2018-01-10 16:00:00,13.3,175.0,0.4,1673.8,-564.0,17365.4
2018-01-10 17:00:00,13.3,69.0,0.0,1275.2,-447.7,15075.6
2018-01-10 18:00:00,13.9,6.5,31.9,1199.1,-456.0,14680.1
2018-01-10 19:00:00,13.9,0.0,4.1,1233.4,-391.0,16522.6
2018-01-10 20:00:00,12.8,0.0,26.1,949.0,-119.6,17259.8
2018-01-10 21:00:00,12.8,0.0,14.8,1009.0,-0.0,18096.0
2018-01-10 22:00:00,12.8,0.0,105.9,1128.6,-0.0,20435.3
2018-01-10 23:00:00,12.8,0.0,13.8,1450.6,-0.0,20907.3
2018-01-11 00:00:00,12.8,0.0,10.4,1508.9,-0.0,19999.8
2018-01-11 01:00:00,12.2,0.0,5.0,1814.8,-0.0,16672.8
2018-01-11 02:00:00,12.2,0.0,0.0,2046.2,-0.0,14338.4
2018-01-11 03:00:00,12.2,0.0,6.6,2145.6,-0.0,11301.9
2018-01-11 04:00:00,12.2,0.0,11.9,2209.8,-0.0,10205.5
2018-01-11 05:00:00,12.0,0.0,0.0,2337.0,-0.0,10349.7
2018-01-11 06:00:00,11.7,0.0,0.0,2888.4,-0.0,10341.8
2018-01-11 07:00:00,11.7,0.0,0.0,2926.7,-0.0,10435.3
2018-01-11 08:00:00,11.1,2.5,0.0,3334.5,-0.0,11130.1
2018-01-11 09:00:00,11.7,44.0,0.0,4102.9,-0.0,13671.6
2018-01-11 10:00:00,12.2,128.0,0.0,3993.5,-0.0,15946.4
2018-01-11 11:00:00,12.6,179.0,0.1,3899.8,-46.8,17872.5
2018-01-11 12:00:00,13.0,289.0,0.0,3339.6,-201.2,18329.0
2018-01-11 13:00:00,13.9,387.5,0.0,3070.1,-370.3,18395.4
2018-01-11 14:00:00,13.9,336.0,8.3,1951.6,-604.6,18862.5
2018-01-11 15:00:00,14.4,362.0,1.9,1150.5,-953.3,16738.4
2018-01-11 16:00:00,14.4,243.5,39.2,669.7,-1028.9,16103.2
2018-01-11 17:00:00,14.4,92.5,54.2,381.5,-1086.5,15074.3
2018-01-11 18:00:00,13.3,6.5,247.1,99.5,-988.3,13751.5
2018-01-11 19:00:00,12.8,0.0,502.8,135.5,-540.1,14698.2
2018-01-11 20:00:00,12.2,0.0,445.4,40.6,-139.8,16665.4
2018-01-11 21:00:00,12.2,0.0,207.6,280.5,-0.0,18583.1
2018-01-11 22:00:00,11.8,0.0,170.3,603.5,-0.0,20760.1
2018-01-11 23:00:00,11.7,0.0,55.1,1021.6,-0.0,21484.1
2018-01-12 00:00:00,11.4,0.0,41.2,1167.1,-0.0,18666.0
2018-01-12 01:00:00,11.8,0.0,6.3,1579.3,-0.0,16521.4
2018-01-12 02:00:00,11.7,0.0,1.3,1994.1,-0.0,13352.2
2018-01-12 03:00:00,11.7,0.0,0.0,2161.7,-0.0,11170.0
2018-01-12 04:00:00,11.1,0.0,14.0,2144.0,-0.0,10023.5
2018-01-12 05:00:00,11.1,0.0,0.0,2403.4,-0.0,9995.6
2018-01-12 06:00:00,11.8,0.0,0.0,2927.7,-0.0,10494.9
2018-01-12 07:00:00,11.7,0.0,0.0,3198.4,-0.0,10852.1
2018-01-12 08:00:00,11.7,5.5,0.0,3535.1,-0.0,11893.4
2018-01-12 09:00:00,11.1,106.0,0.0,4346.1,-0.0,14160.4
2018-01-12 10:00:00,11.1,268.5,6.0,4170.7,-0.0,15963.7
2018-01-12 11:00:00,10.8,405.0,14.3,3598.2,-221.4,19113.3
2018-01-12 12:00:00,10.8,494.0,19.8,2324.1,-727.0,19465.0
2018-01-12 13:00:00,10.7,498.0,8.0,1762.5,-1167.5,17416.5
2018-01-12 14:00:00,10.6,457.0,100.3,894.7,-1423.6,17033.3
2018-01-12 15:00:00,11.0,372.5,139.9,499.4,-1550.1,14158.3
2018-01-12 16:00:00,12.2,260.0,200.8,296.3,-1436.9,14877.6
2018-01-12 17:00:00,12.5,104.5,352.7,167.8,-1300.7,15231.2
2018-01-12 18:00:00,12.2,8.5,565.7,68.2,-1008.5,14860.8
2018-01-12 19:00:00,12.8,0.0,761.6,128.2,-614.1,15015.6
2018-01-12 20:00:00,11.7,0.0,654.7,38.6,-172.0,15860.7
2018-01-12 21:00:00,11.7,0.0,309.1,169.2,-0.0,19773.4
2018-01-12 22:00:00,11.1,0.0,275.5,319.0,-0.0,20521.5
2018-01-12 23:00:00,10.8,0.0,140.1,690.9,-0.0,20381.7
2018-01-13 00:00:00,11.7,0.0,41.4,627.2,-0.0,20450.8
2018-01-13 01:00:00,10.0,0.0,10.6,1483.0,-0.0,17430.1
2018-01-13 02:00:00,9.4,0.0,2.7,1852.4,-0.0,14823.8
2018-01-13 03:00:00,11.0,0.0,50.3,1974.4,-0.0,12553.3
2018-01-13 04:00:00,8.2,0.0,3.0,2460.6,-0.0,11081.8
2018-01-13 05:00:00,8.3,0.0,0.0,3023.0,-0.0,10720.0
2018-01-13 06:00:00,9.4,0.0,0.0,3382.6,-0.0,11009.1
2018-01-13 07:00:00,8.6,0.0,0.0,4039.9,-0.0,11697.1
2018-01-13 08:00:00,11.7,4.0,0.0,4895.6,-0.0,12908.9
2018-01-13 09:00:00,12.8,82.5,0.0,6393.9,-0.0,15233.0
