datetime,temperature,solar,cooling,heating,pv,total
2018-01-01 01:00:00,11.1,0.0,34.4,11545.7,-0.0,33195.6
2018-01-01 02:00:00,10.6,0.0,26.1,11936.5,-0.0,29587.6
2018-01-01 03:00:00,8.9,0.0,51.4,7451.6,-0.0,20768.0
2018-01-01 04:00:00,8.3,0.0,97.6,1974.6,-0.0,13329.6
2018-01-01 05:00:00,8.3,0.0,73.2,2048.0,-0.0,12214.0
2018-01-01 06:00:00,7.8,0.0,75.9,3132.8,-0.0,12571.2
2018-01-01 07:00:00,7.2,0.0,73.8,3988.8,-0.0,13706.1
2018-01-01 08:00:00,8.2,4.0,89.3,4578.7,-0.0,15060.0
2018-01-01 09:00:00,9.4,77.0,65.3,5484.1,-0.0,17425.5
2018-01-01 10:00:00,11.7,196.5,89.9,7093.9,-0.0,24257.6
2018-01-01 11:00:00,11.7,305.0,119.0,6178.2,-0.0,24068.8
2018-01-01 12:00:00,12.2,398.0,104.5,4449.9,-0.0,21791.1
2018-01-01 13:00:00,12.8,404.5,166.6,2054.6,-0.0,19662.8
2018-01-01 14:00:00,13.9,365.0,236.9,1727.8,-0.0,18810.9
2018-01-01 15:00:00,13.9,310.5,244.0,1149.5,-0.0,18614.1
2018-01-01 16:00:00,13.9,205.0,299.1,876.7,-0.0,16946.8
2018-01-01 17:00:00,13.4,79.0,394.3,449.3,-0.0,16636.4
2018-01-01 18:00:00,13.3,3.0,429.9,347.8,-0.0,16985.7
2018-01-01 19:00:00,13.9,0.0,432.8,326.6,-0.0,18768.7
2018-01-01 20:00:00,13.9,0.0,278.8,562.3,-0.0,22873.8
2018-01-01 21:00:00,11.1,0.0,324.8,552.7,-0.0,25788.9
2018-01-01 22:00:00,11.7,0.0,324.1,593.9,-0.0,28215.7
2018-01-01 23:00:00,11.7,0.0,311.3,679.0,-0.0,28654.7
2018-01-02 00:00:00,11.7,0.0,222.9,1253.2,-0.0,26267.7
2018-01-02 01:00:00,11.7,0.0,244.7,1032.3,-0.0,23227.3
2018-01-02 02:00:00,10.6,0.0,204.8,1501.2,-0.0,18799.8
2018-01-02 03:00:00,10.0,0.0,141.9,1631.8,-0.0,15378.8
2018-01-02 04:00:00,10.0,0.0,140.7,1822.3,-0.0,13513.1
2018-01-02 05:00:00,10.6,0.0,78.2,2158.0,-0.0,13018.7
2018-01-02 06:00:00,11.1,0.0,78.8,2640.6,-0.0,12592.5
2018-01-02 07:00:00,10.6,0.0,82.0,2910.9,-0.0,12788.4
2018-01-02 08:00:00,10.6,3.0,97.8,3357.9,-0.0,13652.9
2018-01-02 09:00:00,11.1,54.0,128.5,3652.8,-0.0,17214.9
2018-01-02 10:00:00,12.2,130.5,123.5,3979.4,-0.0,22608.5
2018-01-02 11:00:00,12.2,190.5,135.0,4203.6,-0.0,23402.8
2018-01-02 12:00:00,12.2,163.5,124.0,3605.9,-0.0,21511.8
