datetime,temperature,solar,cooling,heating,pv,total
2018-01-01 01:00:00,4.4,0.0,219.4,5614.2,-0.0,17511.5
2018-01-01 02:00:00,3.9,0.0,112.0,4763.4,-0.0,13684.0
2018-01-01 03:00:00,3.9,0.0,76.6,5974.5,-0.0,12865.2
2018-01-01 04:00:00,2.8,0.0,75.4,4511.6,-0.0,10548.3
2018-01-01 05:00:00,2.2,0.0,78.4,5660.4,-0.0,11541.8
2018-01-01 06:00:00,2.8,0.0,70.2,5660.3,-0.0,11551.0
2018-01-01 07:00:00,0.0,0.0,56.2,7771.9,-0.0,13849.3
2018-01-01 08:00:00,2.2,23.0,48.4,8756.2,-0.0,15079.4
2018-01-01 09:00:00,7.8,152.5,55.0,7656.2,-0.0,15439.1
2018-01-01 10:00:00,11.7,263.5,97.2,10050.9,-0.0,19411.6
2018-01-01 11:00:00,14.4,426.5,163.1,8099.5,-0.0,18180.6
2018-01-01 12:00:00,16.7,486.5,168.7,4087.9,-0.0,14010.5
2018-01-01 13:00:00,17.8,498.0,258.0,1831.1,-0.0,11596.7
2018-01-01 14:00:00,18.9,443.0,416.2,932.5,-0.0,10461.5
2018-01-01 15:00:00,19.4,342.0,774.5,696.7,-0.0,10844.5
2018-01-01 16:00:00,18.9,185.5,1068.3,380.9,-0.0,11274.7
2018-01-01 17:00:00,15.6,50.5,1383.8,173.2,-0.0,10319.0
2018-01-01 18:00:00,12.8,0.0,1729.7,54.9,-0.0,10856.5
2018-01-01 19:00:00,12.2,0.0,1562.6,56.4,-0.0,12678.6
2018-01-01 20:00:00,11.1,0.0,1091.3,139.3,-0.0,13063.8
2018-01-01 21:00:00,8.3,0.0,898.2,388.2,-0.0,14866.0
2018-01-01 22:00:00,6.1,0.0,884.0,442.4,-0.0,16831.0
2018-01-01 23:00:00,5.6,0.0,798.0,631.2,-0.0,17305.4
2018-01-02 00:00:00,5.6,0.0,512.5,1352.6,-0.0,15634.0
2018-01-02 01:00:00,7.2,0.0,368.7,2251.6,-0.0,14782.4
2018-01-02 02:00:00,5.6,0.0,204.8,2786.4,-0.0,11984.6
2018-01-02 03:00:00,3.9,0.0,120.6,3432.4,-0.0,11588.8
2018-01-02 04:00:00,4.4,0.0,141.8,3341.4,-0.0,9492.1
2018-01-02 05:00:00,7.2,0.0,108.8,3985.9,-0.0,9975.1
2018-01-02 06:00:00,5.6,0.0,92.9,5236.4,-0.0,10824.3
2018-01-02 07:00:00,6.1,0.0,75.8,6197.5,-0.0,11972.3
2018-01-02 08:00:00,6.7,13.0,105.9,5431.8,-0.0,11603.8
2018-01-02 09:00:00,9.4,60.5,152.6,6171.8,-0.0,14176.9
2018-01-02 10:00:00,10.6,124.0,220.2,5078.3,-0.0,14455.6
2018-01-02 11:00:00,12.8,290.5,189.7,4885.8,-0.0,15220.2
2018-01-02 12:00:00,16.1,435.5,190.6,4096.2,-0.0,14346.6
2018-01-02 13:00:00,18.3,469.0,258.5,2671.4,-0.0,12695.6
2018-01-02 14:00:00,20.6,477.0,266.2,1148.1,-0.0,10515.5
2018-01-02 15:00:00,21.1,353.0,545.9,720.8,-0.0,11197.1
2018-01-02 16:00:00,20.0,207.5,873.3,356.6,-0.0,10263.4
2018-01-02 17:00:00,15.6,51.0,1452.1,102.2,-0.0,10719.1
2018-01-02 18:00:00,14.4,0.0,1881.6,32.1,-0.0,12533.3
2018-01-02 19:00:00,12.8,0.0,1819.2,16.4,-0.0,12094.7
2018-01-02 20:00:00,12.2,0.0,1185.4,159.0,-0.0,12958.6
2018-01-02 21:00:00,11.1,0.0,1201.5,242.4,-0.0,14590.3
2018-01-02 22:00:00,8.3,0.0,1100.6,365.0,-0.0,17250.6
2018-01-02 23:00:00,8.3,0.0,961.0,373.9,-0.0,17271.3
2018-01-03 00:00:00,6.1,0.0,776.8,567.6,-0.0,16691.4
2018-01-03 01:00:00,4.4,0.0,427.7,1309.8,-0.0,13807.4
2018-01-03 02:00:00,4.4,0.0,345.5,1374.0,-0.0,11179.0
2018-01-03 03:00:00,4.4,0.0,156.0,2394.0,-0.0,9089.0
2018-01-03 04:00:00,3.9,0.0,108.1,3846.9,-0.0,10268.9
2018-01-03 05:00:00,2.8,0.0,106.2,4223.2,-0.0,9869.3
2018-01-03 06:00:00,3.9,0.0,101.5,5353.4,-0.0,11167.4
2018-01-03 07:00:00,3.9,0.0,78.0,6108.0,-0.0,11816.5
2018-01-03 08:00:00,5.6,18.0,71.0,6884.7,-0.0,12895.8
2018-01-03 09:00:00,8.3,105.0,118.4,7158.1,-0.0,14372.6
2018-01-03 10:00:00,12.8,265.5,190.4,6712.3,-0.0,16280.7
2018-01-03 11:00:00,15.0,389.0,160.1,5799.3,-0.0,16767.3
2018-01-03 12:00:00,16.1,434.5,213.8,3923.7,-0.0,13817.4
2018-01-03 13:00:00,16.7,318.5,354.8,1394.6,-0.0,11167.4
2018-01-03 14:00:00,16.7,187.0,484.8,722.8,-0.0,10840.2
2018-01-03 15:00:00,17.2,176.0,626.7,666.7,-0.0,11673.2
2018-01-03 16:00:00,16.7,122.0,646.9,555.0,-0.0,10973.7
2018-01-03 17:00:00,15.6,36.0,590.5,369.3,-0.0,9884.4
2018-01-03 18:00:00,14.4,0.0,758.5,248.0,-0.0,9524.8
2018-01-03 19:00:00,12.2,0.0,692.6,225.9,-0.0,10809.7
2018-01-03 20:00:00,11.1,0.0,620.2,387.6,-0.0,13823.3
2018-01-03 21:00:00,11.1,0.0,775.4,422.9,-0.0,14373.3
2018-01-03 22:00:00,9.4,0.0,671.2,743.6,-0.0,16489.1
2018-01-03 23:00:00,8.9,0.0,714.4,910.5,-0.0,16875.1
2018-01-04 00:00:00,7.8,0.0,532.6,1021.9,-0.0,15607.4
2018-01-04 01:00:00,6.1,0.0,450.9,1616.3,-0.0,13371.0
2018-01-04 02:00:00,7.2,0.0,245.4,1985.3,-0.0,11472.5
2018-01-04 03:00:00,5.0,0.0,157.8,2574.3,-0.0,9732.1
2018-01-04 04:00:00,5.0,0.0,92.8,4105.7,-0.0,10292.8
2018-01-04 05:00:00,5.0,0.0,117.5,3753.0,-0.0,9438.6
2018-01-04 06:00:00,5.0,0.0,89.4,4999.7,-0.0,10584.8
2018-01-04 07:00:00,5.0,0.0,74.5,6047.5,-0.0,11702.3
2018-01-04 08:00:00,7.2,36.0,71.4,5852.4,-0.0,11732.5
2018-01-04 09:00:00,8.9,175.5,149.2,6393.6,-0.0,14296.2
2018-01-04 10:00:00,13.3,327.0,193.1,6382.5,-0.0,16184.1
2018-01-04 11:00:00,16.1,364.5,167.4,3891.2,-0.0,14863.8
2018-01-04 12:00:00,18.3,487.0,292.3,2330.7,-0.0,12882.0
2018-01-04 13:00:00,19.4,532.5,497.0,764.8,-0.0,10716.9
2018-01-04 14:00:00,21.1,474.5,709.1,471.6,-0.0,11302.8
2018-01-04 15:00:00,22.2,362.0,1180.1,365.9,-0.0,12460.2
2018-01-04 16:00:00,22.2,232.0,1576.1,194.8,-0.0,11023.1
2018-01-04 17:00:00,18.9,69.5,2162.9,37.0,-0.0,11734.2
2018-01-04 18:00:00,15.0,0.0,2679.6,6.7,-0.0,12580.6
2018-01-04 19:00:00,14.4,0.0,2796.6,0.0,-0.0,12647.6
2018-01-04 20:00:00,12.8,0.0,2039.6,15.5,-0.0,13352.3
2018-01-04 21:00:00,10.0,0.0,1622.3,110.5,-0.0,15629.3
2018-01-04 22:00:00,10.6,0.0,1539.2,84.1,-0.0,17361.6
2018-01-04 23:00:00,10.0,0.0,1207.4,226.4,-0.0,16164.4
2018-01-05 00:00:00,11.1,0.0,848.4,637.4,-0.0,15443.8
2018-01-05 01:00:00,9.4,0.0,789.8,730.3,-0.0,13467.7
2018-01-05 02:00:00,10.6,0.0,472.7,976.0,-0.0,11273.4
2018-01-05 03:00:00,9.4,0.0,374.0,935.9,-0.0,8324.4
2018-01-05 04:00:00,9.4,0.0,181.1,2105.1,-0.0,8254.9
2018-01-05 05:00:00,10.0,0.0,249.3,1579.0,-0.0,7319.5
2018-01-05 06:00:00,7.2,0.0,130.7,2775.6,-0.0,8519.4
2018-01-05 07:00:00,5.6,0.0,160.5,2482.4,-0.0,8154.1
2018-01-05 08:00:00,8.9,36.0,221.2,2357.2,-0.0,8697.5
2018-01-05 09:00:00,11.7,180.5,179.2,3523.8,-0.0,10548.7
2018-01-05 10:00:00,15.6,328.0,208.8,4515.3,-0.0,14260.6
2018-01-05 11:00:00,18.3,482.0,323.6,2738.3,-0.0,13036.5
2018-01-05 12:00:00,20.0,551.5,507.9,1215.3,-0.0,11294.6
2018-01-05 13:00:00,20.6,559.5,817.0,399.4,-0.0,10058.8
2018-01-05 14:00:00,21.7,499.0,1159.3,237.2,-0.0,10110.1
2018-01-05 15:00:00,22.2,376.0,1651.0,247.7,-0.0,11208.1
2018-01-05 16:00:00,21.7,235.5,2101.0,129.1,-0.0,12478.6
2018-01-05 17:00:00,18.3,53.0,2642.3,15.1,-0.0,11740.9
2018-01-05 18:00:00,16.1,0.0,3170.6,0.0,-0.0,13922.6
2018-01-05 19:00:00,16.1,0.0,3044.9,1.6,-0.0,13257.5
2018-01-05 20:00:00,13.9,0.0,2113.3,8.5,-0.0,13968.0
2018-01-05 21:00:00,13.9,0.0,1847.5,83.6,-0.0,15764.3
2018-01-05 22:00:00,12.2,0.0,1867.6,70.2,-0.0,16841.1
2018-01-05 23:00:00,12.2,0.0,1550.0,127.1,-0.0,16310.2
2018-01-06 00:00:00,11.7,0.0,1215.4,232.1,-0.0,14934.4
2018-01-06 01:00:00,12.2,0.0,967.4,577.5,-0.0,15179.2
2018-01-06 02:00:00,12.8,0.0,734.4,509.1,-0.0,11146.6
2018-01-06 03:00:00,12.2,0.0,468.8,680.9,-0.0,8416.4
2018-01-06 04:00:00,12.8,0.0,424.6,814.6,-0.0,7227.8
2018-01-06 05:00:00,10.6,0.0,418.0,864.3,-0.0,6752.9
2018-01-06 06:00:00,11.1,0.0,279.5,1209.8,-0.0,6976.2
2018-01-06 07:00:00,10.0,0.0,315.5,1002.9,-0.0,6608.9
2018-01-06 08:00:00,12.2,26.5,207.9,1706.2,-0.0,7331.6
2018-01-06 09:00:00,13.3,120.0,190.8,2066.8,-0.0,8049.4
2018-01-06 10:00:00,16.7,272.5,291.1,2096.9,-0.0,9486.7
2018-01-06 11:00:00,20.6,359.5,423.1,1595.4,-0.0,11042.3
2018-01-06 12:00:00,22.2,418.0,576.1,772.8,-0.0,11568.2
2018-01-06 13:00:00,22.8,457.0,950.5,255.5,-0.0,11729.6
2018-01-06 14:00:00,24.4,354.5,1347.5,133.5,-0.0,12240.3
2018-01-06 15:00:00,23.3,294.5,2038.4,50.7,-0.0,12837.0
2018-01-06 16:00:00,22.2,189.5,2430.4,2.2,-0.0,12932.2
2018-01-06 17:00:00,20.6,57.5,3121.3,0.0,-0.0,14236.6
2018-01-06 18:00:00,19.4,0.0,3025.4,0.1,-0.0,14024.3
2018-01-06 19:00:00,17.8,0.0,2724.5,3.9,-0.0,13178.5
2018-01-06 20:00:00,17.2,0.0,2003.9,17.6,-0.0,13912.3
2018-01-06 21:00:00,16.1,0.0,1781.8,108.2,-0.0,15869.0
2018-01-06 22:00:00,15.0,0.0,1494.7,234.1,-0.0,16985.9
2018-01-06 23:00:00,13.9,0.0,1330.5,204.1,-0.0,17456.5
2018-01-07 00:00:00,12.2,0.0,1292.6,228.1,-0.0,15936.2
2018-01-07 01:00:00,11.7,0.0,892.8,703.1,-0.0,14437.5
2018-01-07 02:00:00,11.1,0.0,750.2,511.2,-0.0,11901.3
2018-01-07 03:00:00,9.4,0.0,448.9,839.4,-0.0,8114.7
2018-01-07 04:00:00,9.4,0.0,376.0,1063.2,-0.0,7333.0
2018-01-07 05:00:00,8.3,0.0,322.5,1273.8,-0.0,7085.2
2018-01-07 06:00:00,8.3,0.0,222.3,1714.2,-0.0,7312.9
2018-01-07 07:00:00,7.8,0.0,187.9,2280.3,-0.0,7715.5
2018-01-07 08:00:00,8.3,28.5,136.8,2880.7,-0.0,8370.7
2018-01-07 09:00:00,12.2,156.0,144.3,3479.9,-0.0,9239.8
2018-01-07 10:00:00,14.4,340.5,171.2,3835.5,-0.0,10553.7
2018-01-07 11:00:00,16.7,418.5,272.4,3223.9,-0.0,12012.1
2018-01-07 12:00:00,18.3,532.0,597.0,1152.1,-0.0,12083.7
2018-01-07 13:00:00,18.3,575.5,944.9,476.7,-0.0,12029.9
2018-01-07 14:00:00,18.9,470.5,1427.8,289.7,-0.0,12353.5
2018-01-07 15:00:00,18.9,271.5,2019.0,115.2,-0.0,12878.4
2018-01-07 16:00:00,18.9,175.0,2325.9,74.3,-0.0,13469.7
2018-01-07 17:00:00,15.6,58.5,2615.1,32.6,-0.0,12723.1
2018-01-07 18:00:00,15.6,0.0,2548.7,32.5,-0.0,12953.5
2018-01-07 19:00:00,12.2,0.0,2495.1,12.1,-0.0,13382.2
2018-01-07 20:00:00,11.7,0.0,1643.0,48.8,-0.0,13390.0
2018-01-07 21:00:00,13.3,0.0,1702.6,33.4,-0.0,15409.7
2018-01-07 22:00:00,12.8,0.0,1532.0,290.5,-0.0,17290.7
2018-01-07 23:00:00,12.8,0.0,1261.8,352.6,-0.0,17009.0
2018-01-08 00:00:00,12.2,0.0,1283.4,330.8,-0.0,15941.5
2018-01-08 01:00:00,12.2,0.0,935.5,452.8,-0.0,13520.1
2018-01-08 02:00:00,13.3,0.0,724.6,567.2,-0.0,10756.5
2018-01-08 03:00:00,11.7,0.0,440.1,794.8,-0.0,7834.3
2018-01-08 04:00:00,12.2,0.0,324.2,1104.1,-0.0,7397.3
2018-01-08 05:00:00,12.8,0.0,391.1,911.2,-0.0,6814.8
2018-01-08 06:00:00,12.2,0.0,238.0,1512.6,-0.0,7080.7
2018-01-08 07:00:00,11.1,0.0,249.7,1417.0,-0.0,6943.0
2018-01-08 08:00:00,12.2,4.5,182.1,1537.8,-0.0,7440.0
2018-01-08 09:00:00,11.7,11.0,316.3,1841.1,-0.0,8325.1
2018-01-08 10:00:00,12.2,54.0,366.3,1845.9,-0.0,10651.7
2018-01-08 11:00:00,12.8,51.0,405.0,1875.4,-0.0,12172.2
2018-01-08 12:00:00,12.2,76.0,368.4,1986.0,-0.0,12124.7
2018-01-08 13:00:00,13.3,148.0,356.2,1504.3,-0.0,10949.6
2018-01-08 14:00:00,12.2,103.5,265.6,1356.3,-0.0,10776.3
2018-01-08 15:00:00,11.7,75.5,251.6,1623.3,-0.0,10425.0
2018-01-08 16:00:00,11.1,66.5,222.5,1605.6,-0.0,11114.2
2018-01-08 17:00:00,11.1,30.5,206.8,1498.2,-0.0,10073.2
2018-01-08 18:00:00,11.1,0.0,177.3,1826.0,-0.0,10416.3
2018-01-08 19:00:00,10.0,0.0,212.8,1755.7,-0.0,11587.6
2018-01-08 20:00:00,10.0,0.0,247.7,2018.5,-0.0,13456.5
2018-01-08 21:00:00,10.0,0.0,446.3,2061.1,-0.0,17309.3
2018-01-08 22:00:00,9.4,0.0,469.1,2082.5,-0.0,17589.9
2018-01-08 23:00:00,9.4,0.0,463.0,2006.5,-0.0,17557.0
2018-01-09 00:00:00,8.9,0.0,441.5,2128.8,-0.0,16523.7
2018-01-09 01:00:00,9.4,0.0,408.4,2609.5,-0.0,15252.5
2018-01-09 02:00:00,9.4,0.0,229.8,2701.6,-0.0,12075.7
2018-01-09 03:00:00,8.9,0.0,176.2,2708.7,-0.0,9836.9
2018-01-09 04:00:00,10.6,0.0,175.1,2818.1,-0.0,8649.0
2018-01-09 05:00:00,10.0,0.0,200.4,2973.4,-0.0,8597.4
2018-01-09 06:00:00,10.0,0.0,153.1,3454.8,-0.0,9197.8
2018-01-09 07:00:00,10.0,0.0,101.0,5404.1,-0.0,11127.0
2018-01-09 08:00:00,11.1,4.0,135.3,3867.8,-0.0,9732.3
2018-01-09 09:00:00,11.7,39.5,140.6,5910.1,-0.0,13142.4
2018-01-09 10:00:00,12.0,44.5,198.7,5879.9,-0.0,15411.6
2018-01-09 11:00:00,13.0,68.0,234.0,5013.8,-0.0,14996.9
2018-01-09 12:00:00,15.0,105.5,305.6,4471.6,-0.0,15908.9
2018-01-09 13:00:00,15.0,153.0,259.3,2532.9,-0.0,12109.4
2018-01-09 14:00:00,15.6,400.5,220.9,3032.9,-0.0,13143.2
2018-01-09 15:00:00,15.0,400.5,219.5,2405.3,-0.0,11777.3
2018-01-09 16:00:00,13.3,204.5,338.9,1483.8,-0.0,10675.3
2018-01-09 17:00:00,12.8,53.0,509.5,912.8,-0.0,9732.4
2018-01-09 18:00:00,11.1,0.5,643.3,792.4,-0.0,9671.4
2018-01-09 19:00:00,10.6,0.0,464.6,1698.4,-0.0,11579.3
2018-01-09 20:00:00,10.0,0.0,396.8,1487.0,-0.0,12971.0
2018-01-09 21:00:00,10.0,0.0,523.6,2168.0,-0.0,16858.6
2018-01-09 22:00:00,9.4,0.0,560.4,1749.1,-0.0,17559.2
2018-01-09 23:00:00,9.4,0.0,486.1,2408.8,-0.0,17816.7
2018-01-10 00:00:00,9.4,0.0,509.3,1895.1,-0.0,15608.9
2018-01-10 01:00:00,8.9,0.0,346.4,3243.5,-0.0,16035.9
2018-01-10 02:00:00,8.3,0.0,203.2,2887.5,-0.0,13093.6
2018-01-10 03:00:00,7.2,0.0,158.8,3726.2,-0.0,11048.1
2018-01-10 04:00:00,7.8,0.0,145.3,3293.4,-0.0,9329.3
2018-01-10 05:00:00,7.2,0.0,133.1,4531.1,-0.0,10260.9
2018-01-10 06:00:00,6.7,0.0,108.8,5300.6,-0.0,10907.8
2018-01-10 07:00:00,6.7,0.0,111.3,5180.4,-0.0,10900.1
2018-01-10 08:00:00,8.3,34.0,89.2,6076.2,-0.0,12300.7
2018-01-10 09:00:00,10.6,154.0,175.1,5750.5,-0.0,12448.3
2018-01-10 10:00:00,13.3,251.5,238.7,5381.0,-0.0,14855.2
2018-01-10 11:00:00,15.6,379.0,312.4,4271.9,-0.0,14561.2
2018-01-10 12:00:00,16.7,460.5,317.7,2709.4,-0.0,12694.6
2018-01-10 13:00:00,17.2,471.0,306.0,2221.2,-0.0,12178.1
2018-01-10 14:00:00,17.2,454.0,392.8,1687.5,-0.0,11007.7
2018-01-10 15:00:00,16.7,376.5,473.4,1599.4,-0.0,11187.8
2018-01-10 16:00:00,16.7,224.0,623.7,1338.9,-0.0,11832.6
2018-01-10 17:00:00,15.0,62.0,722.2,1219.7,-0.0,11575.8
2018-01-10 18:00:00,12.8,1.0,862.8,964.0,-0.0,10879.9
2018-01-10 19:00:00,11.7,0.0,848.6,766.6,-0.0,11629.8
2018-01-10 20:00:00,10.0,0.0,575.9,1059.7,-0.0,12936.9
2018-01-10 21:00:00,8.9,0.0,679.9,1315.7,-0.0,15428.2
2018-01-10 22:00:00,8.9,0.0,649.9,1472.0,-0.0,17404.9
2018-01-10 23:00:00,8.3,0.0,693.8,1300.2,-0.0,17652.9
2018-01-11 00:00:00,7.2,0.0,529.1,1812.3,-0.0,16258.6
2018-01-11 01:00:00,7.2,0.0,344.6,2482.7,-0.0,14221.3
2018-01-11 02:00:00,7.2,0.0,343.6,2443.3,-0.0,11487.6
2018-01-11 03:00:00,6.7,0.0,131.5,3760.5,-0.0,11143.6
2018-01-11 04:00:00,6.1,0.0,119.7,4323.2,-0.0,10211.1
2018-01-11 05:00:00,5.6,0.0,138.9,4650.4,-0.0,10203.2
2018-01-11 06:00:00,6.7,0.0,118.0,4714.0,-0.0,10488.8
2018-01-11 07:00:00,6.1,0.0,99.0,6145.4,-0.0,11751.8
2018-01-11 08:00:00,6.1,36.0,77.8,6532.5,-0.0,12243.1
2018-01-11 09:00:00,8.3,196.0,182.3,5733.1,-0.0,12705.8
2018-01-11 10:00:00,11.7,369.0,169.6,5742.7,-0.0,14760.5
2018-01-11 11:00:00,12.8,496.0,210.5,5226.1,-0.0,15972.9
2018-01-11 12:00:00,13.9,569.0,398.1,2673.0,-0.0,14333.8
2018-01-11 13:00:00,15.6,579.0,702.7,1029.0,-0.0,11397.5
2018-01-11 14:00:00,16.7,526.0,818.9,743.3,-0.0,11043.2
2018-01-11 15:00:00,17.2,416.0,1227.8,593.3,-0.0,11120.4
2018-01-11 16:00:00,17.2,261.0,1608.1,381.0,-0.0,10987.3
2018-01-11 17:00:00,14.4,88.5,2001.6,141.0,-0.0,10870.8
2018-01-11 18:00:00,12.8,1.0,2458.1,63.3,-0.0,11683.7
2018-01-11 19:00:00,11.1,0.0,2377.8,49.4,-0.0,12588.5
2018-01-11 20:00:00,11.1,0.0,1708.3,196.2,-0.0,13353.6
2018-01-11 21:00:00,10.0,0.0,1563.2,227.0,-0.0,15480.0
2018-01-11 22:00:00,9.4,0.0,1395.6,281.5,-0.0,18701.7
2018-01-11 23:00:00,7.8,0.0,1231.0,356.4,-0.0,18178.3
2018-01-12 00:00:00,7.2,0.0,854.6,611.5,-0.0,16520.8
2018-01-12 01:00:00,6.7,0.0,717.2,1032.5,-0.0,14031.5
2018-01-12 02:00:00,6.1,0.0,451.9,1366.4,-0.0,11045.6
2018-01-12 03:00:00,5.0,0.0,216.7,1944.3,-0.0,9451.1
2018-01-12 04:00:00,5.6,0.0,199.0,2233.9,-0.0,8565.0
2018-01-12 05:00:00,4.4,0.0,188.3,3035.1,-0.0,8926.3
2018-01-12 06:00:00,6.1,0.0,121.7,4087.5,-0.0,9966.4
2018-01-12 07:00:00,3.9,0.0,162.1,4299.5,-0.0,10191.7
2018-01-12 08:00:00,4.4,29.5,97.3,6543.9,-0.0,12350.2
2018-01-12 09:00:00,9.4,192.5,153.7,4840.1,-0.0,11785.1
2018-01-12 10:00:00,12.2,361.0,175.3,6206.7,-0.0,15819.1
2018-01-12 11:00:00,13.3,506.5,244.9,5559.2,-0.0,15822.1
2018-01-12 12:00:00,15.6,582.0,407.1,2254.2,-0.0,12779.1
2018-01-12 13:00:00,16.1,595.5,740.7,1013.3,-0.0,12201.6
2018-01-12 14:00:00,17.2,541.0,836.2,754.3,-0.0,10740.8
2018-01-12 15:00:00,18.3,429.0,1349.1,612.8,-0.0,10879.4
2018-01-12 16:00:00,17.8,269.5,1637.2,439.8,-0.0,11810.5
2018-01-12 17:00:00,15.6,83.5,2017.1,192.5,-0.0,11247.8
2018-01-12 18:00:00,13.3,1.0,2374.5,90.7,-0.0,11544.7
2018-01-12 19:00:00,11.1,0.0,2385.6,63.5,-0.0,12432.0
2018-01-12 20:00:00,10.0,0.0,1634.2,124.8,-0.0,12544.6
2018-01-12 21:00:00,9.4,0.0,1480.0,293.2,-0.0,15036.7
2018-01-12 22:00:00,7.8,0.0,1337.3,425.2,-0.0,16945.1
2018-01-12 23:00:00,6.7,0.0,1119.7,622.0,-0.0,16653.1
2018-01-13 00:00:00,8.3,0.0,893.5,916.0,-0.0,15780.9
2018-01-13 01:00:00,6.1,0.0,617.6,1564.6,-0.0,14128.2
2018-01-13 02:00:00,6.1,0.0,426.7,1967.5,-0.0,12015.2
2018-01-13 03:00:00,5.0,0.0,247.9,1942.9,-0.0,9505.6
2018-01-13 04:00:00,3.9,0.0,162.5,3313.5,-0.0,9327.5
2018-01-13 05:00:00,4.4,0.0,171.2,3357.8,-0.0,9107.6
2018-01-13 06:00:00,3.3,0.0,132.3,4339.5,-0.0,9900.9
2018-01-13 07:00:00,3.9,0.0,119.0,5489.3,-0.0,11181.3
2018-01-13 08:00:00,5.6,27.5,79.9,6279.8,-0.0,12483.7
2018-01-13 09:00:00,9.4,130.5,60.4,7935.7,-0.0,14153.2
2018-01-13 10:00:00,12.8,279.0,79.9,7898.6,-0.0,15255.8
2018-01-13 11:00:00,15.0,458.0,241.6,5880.7,-0.0,15163.4
2018-01-13 12:00:00,17.8,576.0,334.4,3263.9,-0.0,13415.9
2018-01-13 13:00:00,19.4,595.0,681.5,1171.5,-0.0,11998.1
2018-01-13 14:00:00,19.4,524.5,952.7,651.9,-0.0,11965.0
2018-01-13 15:00:00,20.0,397.0,1618.7,396.2,-0.0,12807.5
2018-01-13 16:00:00,20.0,216.0,2207.7,158.0,-0.0,13257.4
2018-01-13 17:00:00,18.3,68.0,2543.9,80.4,-0.0,13960.0
2018-01-13 18:00:00,13.3,1.0,2970.3,56.5,-0.0,13563.5
2018-01-13 19:00:00,12.2,0.0,2878.2,13.7,-0.0,14745.9
2018-01-13 20:00:00,11.1,0.0,2365.0,22.7,-0.0,15670.6
2018-01-13 21:00:00,8.3,0.0,1640.6,157.8,-0.0,16502.5
2018-01-13 22:00:00,8.3,0.0,1525.9,290.6,-0.0,17784.1
2018-01-13 23:00:00,7.2,0.0,1214.9,379.7,-0.0,17218.7
2018-01-14 00:00:00,6.7,0.0,730.3,956.5,-0.0,15620.2
