datetime,temperature,solar,cooling,heating,pv,total
2018-01-01 01:00:00,2.2,0.0,0.1,5162.099999999999,-0.0,14640.7
2018-01-01 02:00:00,2.2,0.0,0.2,5106.599999999999,-0.0,13270.8
2018-01-01 03:00:00,0.0,0.0,0.0,6068.599999999999,-0.0,12996.4
2018-01-01 04:00:00,-1.1,0.0,0.0,2607.7,-0.0,8540.4
2018-01-01 05:00:00,0.0,0.0,0.1,2941.5,-0.0,8202.1
2018-01-01 06:00:00,-1.1,0.0,0.0,3592.2,-0.0,8880.0
2018-01-01 07:00:00,-1.1,0.0,0.0,4718.8,-0.0,10269.6
2018-01-01 08:00:00,0.0,19.5,0.0,4996.6,-0.0,10873.6
2018-01-01 09:00:00,5.0,134.5,0.5,6009.8,-0.0,13214.4
2018-01-01 10:00:00,8.3,306.0,0.0,6797.6,-0.0,14551.8
2018-01-01 11:00:00,12.8,413.5,0.4,6581.5,-0.0,15423.6
2018-01-01 12:00:00,15.0,491.0,0.0,4885.7,-0.0,12976.2
2018-01-01 13:00:00,16.7,534.0,0.1,3254.6,-0.0,10496.5
2018-01-01 14:00:00,18.9,459.0,20.6,1368.3,-0.0,8056.8
2018-01-01 15:00:00,18.3,332.0,73.1,628.1,-0.0,7491.0
2018-01-01 16:00:00,18.3,207.5,269.1,287.0,-0.0,7329.3
2018-01-01 17:00:00,16.1,56.5,635.4,108.1,-0.0,7449.9
2018-01-01 18:00:00,12.2,0.0,954.9,79.6,-0.0,7702.5
2018-01-01 19:00:00,9.4,0.0,1096.4,78.9,-0.0,8809.8
2018-01-01 20:00:00,6.7,0.0,726.7,110.4,-0.0,8811.1
2018-01-01 21:00:00,4.4,0.0,282.3,320.5,-0.0,10470.2
2018-01-01 22:00:00,3.9,0.0,181.2,452.2,-0.0,11142.8
2018-01-01 23:00:00,4.4,0.0,65.6,1088.4,-0.0,11869.9
2018-01-02 00:00:00,4.4,0.0,33.9,1599.3,-0.0,11935.8
2018-01-02 01:00:00,3.9,0.0,62.2,1823.2,-0.0,10162.8
2018-01-02 02:00:00,2.8,0.0,2.2,2118.0,-0.0,9200.2
2018-01-02 03:00:00,2.8,0.0,15.2,2534.1,-0.0,8368.2
2018-01-02 04:00:00,3.3,0.0,0.0,2889.3,-0.0,8306.7
2018-01-02 05:00:00,4.4,0.0,0.0,3296.7,-0.0,8647.8
2018-01-02 06:00:00,3.9,0.0,0.1,3557.5,-0.0,8888.0
2018-01-02 07:00:00,2.8,0.0,0.1,4312.3,-0.0,9697.5
2018-01-02 08:00:00,3.3,12.0,0.0,4325.6,-0.0,9780.4
2018-01-02 09:00:00,6.7,68.0,0.4,4764.2,-0.0,11046.6
2018-01-02 10:00:00,8.9,187.5,0.1,5714.8,-0.0,13045.8
2018-01-02 11:00:00,13.3,298.0,0.0,5623.3,-0.0,13629.3
2018-01-02 12:00:00,15.6,366.5,0.2,4729.4,-0.0,13199.1
2018-01-02 13:00:00,18.3,400.5,0.0,3763.8,-0.0,12075.3
2018-01-02 14:00:00,20.0,414.0,4.7,2008.7,-0.0,8593.4
2018-01-02 15:00:00,20.6,328.0,32.4,1082.9,-0.0,7898.2
2018-01-02 16:00:00,19.4,208.0,111.9,478.0,-0.0,7694.5
2018-01-02 17:00:00,15.6,55.5,284.1,180.6,-0.0,6804.8
2018-01-02 18:00:00,13.9,1.0,585.0,82.7,-0.0,7474.7
2018-01-02 19:00:00,13.3,0.0,723.5,69.4,-0.0,7905.3
2018-01-02 20:00:00,10.6,0.0,445.5,119.4,-0.0,8701.5
2018-01-02 21:00:00,8.9,0.0,232.2,305.7,-0.0,9735.7
2018-01-02 22:00:00,6.1,0.0,184.3,340.1,-0.0,11096.9
2018-01-02 23:00:00,4.4,0.0,120.2,672.0,-0.0,12265.2
2018-01-03 00:00:00,3.9,0.0,98.5,997.9,-0.0,11398.9
2018-01-03 01:00:00,2.8,0.0,39.0,1171.2,-0.0,9624.4
2018-01-03 02:00:00,1.7,0.0,7.6,1648.9,-0.0,8702.3
2018-01-03 03:00:00,2.2,0.0,10.6,2167.8,-0.0,8929.0
2018-01-03 04:00:00,1.7,0.0,0.0,2801.8,-0.0,8204.0
2018-01-03 05:00:00,-1.7,0.0,0.0,3373.5,-0.0,8705.9
2018-01-03 06:00:00,-1.1,0.0,0.0,3708.5,-0.0,8985.3
2018-01-03 07:00:00,-1.1,0.0,0.0,4612.7,-0.0,10100.6
2018-01-03 08:00:00,3.3,16.5,0.2,5416.1,-0.0,11681.3
2018-01-03 09:00:00,5.6,95.0,0.2,6325.099999999999,-0.0,12781.0
2018-01-03 10:00:00,8.3,210.5,0.1,6849.299999999999,-0.0,15036.0
2018-01-03 11:00:00,11.1,350.0,0.1,6356.3,-0.0,14706.3
2018-01-03 12:00:00,13.9,343.0,0.0,5339.9,-0.0,13069.5
2018-01-03 13:00:00,14.4,254.0,0.0,4074.9,-0.0,11375.0
2018-01-03 14:00:00,15.0,137.0,0.1,2384.7,-0.0,9211.3
2018-01-03 15:00:00,16.1,164.0,11.9,1376.3,-0.0,8106.0
2018-01-03 16:00:00,15.6,147.5,23.0,949.9,-0.0,7579.9
2018-01-03 17:00:00,13.3,65.0,21.8,645.4,-0.0,7283.2
2018-01-03 18:00:00,12.8,1.0,37.2,515.2,-0.0,6802.3
2018-01-03 19:00:00,10.0,0.0,91.3,474.6,-0.0,7488.6
2018-01-03 20:00:00,9.4,0.0,83.6,658.5,-0.0,8534.3
2018-01-03 21:00:00,7.8,0.0,47.6,946.0,-0.0,9846.5
2018-01-03 22:00:00,8.3,0.0,81.2,1154.9,-0.0,12061.6
2018-01-03 23:00:00,4.4,0.0,25.8,1544.9,-0.0,12176.4
2018-01-04 00:00:00,5.0,0.0,27.5,1729.4,-0.0,11719.4
2018-01-04 01:00:00,3.3,0.0,34.9,1683.9,-0.0,10263.4
2018-01-04 02:00:00,3.3,0.0,7.2,2192.1,-0.0,9235.5
2018-01-04 03:00:00,2.2,0.0,10.2,2557.5,-0.0,8714.9
2018-01-04 04:00:00,3.3,0.0,0.0,3102.4,-0.0,8822.4
2018-01-04 05:00:00,2.8,0.0,0.0,3431.1,-0.0,8863.3
2018-01-04 06:00:00,0.6,0.0,0.1,3856.4,-0.0,9202.6
2018-01-04 07:00:00,0.6,0.0,0.0,4570.3,-0.0,10164.5
2018-01-04 08:00:00,3.3,27.5,0.0,4787.8,-0.0,10290.1
2018-01-04 09:00:00,6.1,68.5,0.1,5679.5,-0.0,12229.7
2018-01-04 10:00:00,10.6,262.0,0.0,6302.3,-0.0,13791.1
2018-01-04 11:00:00,13.9,400.5,0.0,5610.5,-0.0,14013.4
2018-01-04 12:00:00,17.8,530.5,0.2,4939.4,-0.0,12477.7
2018-01-04 13:00:00,20.6,526.5,0.1,3248.1,-0.0,10421.9
2018-01-04 14:00:00,21.7,498.0,12.6,1331.3,-0.0,9213.6
2018-01-04 15:00:00,21.7,399.5,76.6,577.8,-0.0,7138.9
2018-01-04 16:00:00,20.6,250.0,382.9,195.2,-0.0,7505.7
2018-01-04 17:00:00,17.8,85.0,858.5,54.6,-0.0,7352.2
