datetime,temperature,solar,cooling,heating,pv,total
2018-01-01 01:00:00,8.9,0.0,35.6,881.5,-0.0,6698.6
2018-01-01 02:00:00,8.3,0.0,34.5,1209.8,-0.0,5624.4
2018-01-01 03:00:00,8.3,0.0,13.9,1578.2,-0.0,4690.6
2018-01-01 04:00:00,7.2,0.0,45.7,801.3,-0.0,3676.0
2018-01-01 05:00:00,7.2,0.0,24.2,965.1,-0.0,3435.6
2018-01-01 06:00:00,6.7,0.0,6.4,1283.8,-0.0,3632.1
2018-01-01 07:00:00,7.2,0.0,12.8,1403.0,-0.0,3807.3
2018-01-01 08:00:00,7.2,28.0,4.7,1609.1,-0.0,4016.3
2018-01-01 09:00:00,10.6,149.0,34.0,1649.7,-0.0,4587.2
2018-01-01 10:00:00,13.9,279.5,25.8,1511.5,-0.0,5332.8
2018-01-01 11:00:00,17.2,447.0,42.9,1342.8,-0.0,6128.5
2018-01-01 12:00:00,19.4,564.0,107.2,1030.7,-0.0,5263.6
2018-01-01 13:00:00,20.6,489.0,102.0,427.4,-0.0,4720.1
2018-01-01 14:00:00,22.2,408.5,281.6,155.1,-0.0,4175.6
2018-01-01 15:00:00,23.9,344.0,415.6,50.3,-0.0,4016.5
2018-01-01 16:00:00,22.8,142.0,693.2,16.6,-0.0,4714.8
2018-01-01 17:00:00,20.6,36.0,932.0,1.0,-0.0,4901.2
2018-01-01 18:00:00,17.2,0.0,1235.3,0.2,-0.0,5078.1
2018-01-01 19:00:00,16.7,0.0,1137.5,0.0,-0.0,5646.4
2018-01-01 20:00:00,14.4,0.0,890.3,17.9,-0.0,5315.8
2018-01-01 21:00:00,12.8,0.0,664.5,68.4,-0.0,6669.2
2018-01-01 22:00:00,12.2,0.0,574.6,87.5,-0.0,6711.9
2018-01-01 23:00:00,11.7,0.0,455.7,124.3,-0.0,6722.6
2018-01-02 00:00:00,10.0,0.0,301.2,325.6,-0.0,6848.7
2018-01-02 01:00:00,10.0,0.0,280.3,296.6,-0.0,5682.2
2018-01-02 02:00:00,10.6,0.0,171.0,356.5,-0.0,4301.5
2018-01-02 03:00:00,10.0,0.0,89.7,603.1,-0.0,3463.5
2018-01-02 04:00:00,10.0,0.0,56.7,729.5,-0.0,3554.3
2018-01-02 05:00:00,10.0,0.0,43.9,749.7,-0.0,3316.3
2018-01-02 06:00:00,10.0,0.0,16.7,897.2,-0.0,3306.9
2018-01-02 07:00:00,9.4,0.0,28.0,934.6,-0.0,3515.7
2018-01-02 08:00:00,9.4,13.0,27.8,973.8,-0.0,3329.0
2018-01-02 09:00:00,13.3,50.0,92.5,933.8,-0.0,3752.6
2018-01-02 10:00:00,16.7,177.5,31.3,1041.8,-0.0,4936.6
2018-01-02 11:00:00,20.6,407.5,77.4,1198.7,-0.0,5182.7
2018-01-02 12:00:00,25.0,558.5,53.0,746.4,-0.0,4681.6
2018-01-02 13:00:00,28.3,567.5,131.7,248.2,-0.0,3975.9
2018-01-02 14:00:00,28.9,490.0,248.9,61.3,-0.0,3763.5
2018-01-02 15:00:00,28.9,336.0,609.4,7.0,-0.0,4129.5
2018-01-02 16:00:00,27.2,204.5,1245.6,1.7,-0.0,5331.0
2018-01-02 17:00:00,24.4,68.0,1795.1,0.5,-0.0,5570.7
2018-01-02 18:00:00,23.9,0.0,2080.7,0.0,-0.0,6398.9
2018-01-02 19:00:00,23.3,0.0,1889.5,0.0,-0.0,6024.1
2018-01-02 20:00:00,20.0,0.0,1513.7,0.0,-0.0,6175.1
2018-01-02 21:00:00,19.4,0.0,1321.4,0.0,-0.0,7002.4
2018-01-02 22:00:00,18.9,0.0,1228.7,0.0,-0.0,8259.2
2018-01-02 23:00:00,17.2,0.0,1018.3,0.7,-0.0,7485.0
2018-01-03 00:00:00,15.6,0.0,842.7,27.1,-0.0,7127.6
2018-01-03 01:00:00,15.6,0.0,709.7,54.1,-0.0,6437.1
2018-01-03 02:00:00,13.9,0.0,586.5,112.5,-0.0,5698.8
2018-01-03 03:00:00,12.8,0.0,286.6,190.5,-0.0,3338.9
2018-01-03 04:00:00,12.2,0.0,229.1,300.1,-0.0,3003.7
2018-01-03 05:00:00,12.8,0.0,106.8,378.5,-0.0,2784.4
2018-01-03 06:00:00,14.4,0.0,75.7,461.2,-0.0,2815.9
2018-01-03 07:00:00,15.0,0.0,106.8,490.9,-0.0,3020.7
2018-01-03 08:00:00,14.4,4.5,44.7,535.8,-0.0,2991.2
2018-01-03 09:00:00,17.8,40.5,77.5,437.8,-0.0,3579.1
2018-01-03 10:00:00,18.9,207.5,82.4,371.1,-0.0,4521.6
2018-01-03 11:00:00,22.2,191.0,125.2,463.8,-0.0,4151.4
2018-01-03 12:00:00,22.2,203.0,130.0,228.8,-0.0,3854.9
2018-01-03 13:00:00,22.8,254.0,172.5,101.8,-0.0,3724.3
2018-01-03 14:00:00,24.4,340.0,269.9,40.8,-0.0,3865.5
2018-01-03 15:00:00,24.4,283.5,339.2,6.7,-0.0,4008.4
2018-01-03 16:00:00,24.4,142.0,527.3,9.6,-0.0,4286.7
2018-01-03 17:00:00,22.8,43.5,864.5,0.6,-0.0,4402.6
