datetime,temperature,solar,cooling,heating,pv,total
2018-01-01 01:00:00,7.1,0.0,101.3,5933.799999999999,-0.0,17928.5
2018-01-01 02:00:00,5.3,0.0,112.6,6681.8,-0.0,16423.3
2018-01-01 03:00:00,3.9,0.0,54.8,7813.900000000001,-0.0,15311.4
2018-01-01 04:00:00,3.9,0.0,176.8,4328.0,-0.0,10228.6
2018-01-01 05:00:00,2.8,0.0,101.4,5076.6,-0.0,10589.1
2018-01-01 06:00:00,2.2,0.0,50.1,6921.3,-0.0,12329.4
2018-01-01 07:00:00,0.6,0.0,24.6,7794.7,-0.0,13290.6
2018-01-01 08:00:00,3.9,41.5,14.9,9248.6,-0.0,15067.4
2018-01-01 09:00:00,7.6,158.5,31.9,9510.9,-0.0,16740.7
2018-01-01 10:00:00,12.8,344.0,59.9,11174.6,-0.0,20941.7
2018-01-01 11:00:00,17.2,420.0,51.7,8878.7,-0.0,18881.4
2018-01-01 12:00:00,19.4,519.0,135.0,5279.2,-0.0,15051.4
2018-01-01 13:00:00,20.0,516.0,249.2,2061.2,-0.0,11572.4
2018-01-01 14:00:00,18.9,423.5,366.7,1212.5,-0.0,10645.6
2018-01-01 15:00:00,17.8,288.0,831.8,397.6,-0.0,10952.6
2018-01-01 16:00:00,17.8,192.5,1325.7,217.7,-0.0,12167.6
2018-01-01 17:00:00,15.6,52.5,1528.3,125.8,-0.0,11482.4
2018-01-01 18:00:00,13.9,1.0,1727.6,93.9,-0.0,11230.7
2018-01-01 19:00:00,12.8,0.0,1783.5,63.2,-0.0,11338.2
2018-01-01 20:00:00,12.2,0.0,1377.7,170.0,-0.0,12307.1
2018-01-01 21:00:00,10.6,0.0,1101.6,407.2,-0.0,15967.0
2018-01-01 22:00:00,10.1,0.0,814.3,584.7,-0.0,14950.5
2018-01-01 23:00:00,10.6,0.0,674.9,797.2,-0.0,15466.1
2018-01-02 00:00:00,9.4,0.0,483.7,1189.1,-0.0,15994.2
2018-01-02 01:00:00,9.4,0.0,334.9,1563.8,-0.0,13902.8
2018-01-02 02:00:00,8.0,0.0,284.6,2122.4,-0.0,11144.0
2018-01-02 03:00:00,8.3,0.0,189.3,3040.6,-0.0,10110.4
2018-01-02 04:00:00,7.8,0.0,194.8,3596.3,-0.0,9843.9
2018-01-02 05:00:00,7.8,0.0,126.0,4033.4,-0.0,9727.4
2018-01-02 06:00:00,8.3,0.0,79.0,4566.3,-0.0,10366.3
2018-01-02 07:00:00,8.3,0.0,53.6,5236.9,-0.0,10774.0
2018-01-02 08:00:00,8.4,23.0,76.4,5750.1,-0.0,11582.8
2018-01-02 09:00:00,12.8,117.0,58.5,5883.9,-0.0,12881.9
2018-01-02 10:00:00,16.7,254.0,140.8,5365.1,-0.0,13876.7
2018-01-02 11:00:00,22.2,445.5,126.0,5176.4,-0.0,15840.7
2018-01-02 12:00:00,24.4,556.0,148.4,3126.5,-0.0,14395.1
2018-01-02 13:00:00,25.0,567.5,340.7,1216.2,-0.0,11271.7
2018-01-02 14:00:00,22.8,509.0,963.5,572.5,-0.0,11540.4
2018-01-02 15:00:00,22.2,367.5,1804.5,160.1,-0.0,11707.1
2018-01-02 16:00:00,21.7,210.5,2718.6,8.2,-0.0,12216.3
2018-01-02 17:00:00,21.1,78.5,3183.6,2.8,-0.0,12612.4
2018-01-02 18:00:00,14.4,1.0,3352.9,5.4,-0.0,12850.9
