datetime,temperature,solar,cooling,heating,pv,total
2018-01-01 01:00:00,7.1,0.0,206.3,8290.1,-0.0,29929.0
2018-01-01 02:00:00,5.3,0.0,139.9,9074.7,-0.0,25600.5
2018-01-01 03:00:00,3.9,0.0,59.5,8842.4,-0.0,21111.8
2018-01-01 04:00:00,3.9,0.0,156.1,4635.4,-0.0,16253.0
2018-01-01 05:00:00,2.8,0.0,77.3,6415.2,-0.0,16767.9
2018-01-01 06:00:00,2.2,0.0,27.1,8430.2,-0.0,17771.4
2018-01-01 07:00:00,0.6,0.0,5.0,10483.4,-0.0,20047.8
2018-01-01 08:00:00,3.9,41.5,26.7,13073.2,-0.0,23565.7
2018-01-01 09:00:00,7.6,158.5,20.0,13995.5,-0.0,26567.9
2018-01-01 10:00:00,12.8,344.0,114.0,15088.4,-0.0,31420.7
2018-01-01 11:00:00,17.2,420.0,51.4,11759.6,-0.0,30967.5
2018-01-01 12:00:00,19.4,519.0,129.9,8723.1,-0.0,26568.8
2018-01-01 13:00:00,20.0,516.0,208.0,4735.7,-0.0,21553.3
2018-01-01 14:00:00,18.9,423.5,543.6,1554.9,-0.0,19342.7
2018-01-01 15:00:00,17.8,288.0,1154.6,742.7,-0.0,19841.7
2018-01-01 16:00:00,17.8,192.5,1909.3,405.9,-0.0,20495.8
2018-01-01 17:00:00,15.6,52.5,2176.0,186.8,-0.0,19713.9
2018-01-01 18:00:00,13.9,1.0,2452.1,173.3,-0.0,19809.6
2018-01-01 19:00:00,12.8,0.0,2536.7,120.0,-0.0,22301.3
2018-01-01 20:00:00,12.2,0.0,1864.1,247.6,-0.0,23508.2
2018-01-01 21:00:00,10.6,0.0,1791.8,489.2,-0.0,25702.3
2018-01-01 22:00:00,10.1,0.0,1367.1,834.9,-0.0,29194.5
2018-01-01 23:00:00,10.6,0.0,1352.0,1131.4,-0.0,30889.6
2018-01-02 00:00:00,9.4,0.0,1002.2,2054.1,-0.0,31768.8
2018-01-02 01:00:00,9.4,0.0,835.7,2527.6,-0.0,27413.4
2018-01-02 02:00:00,8.0,0.0,555.4,3112.8,-0.0,21382.4
2018-01-02 03:00:00,8.3,0.0,312.5,3460.4,-0.0,15990.1
2018-01-02 04:00:00,7.8,0.0,212.5,3584.9,-0.0,15192.6
2018-01-02 05:00:00,7.8,0.0,126.3,4869.9,-0.0,14704.5
2018-01-02 06:00:00,8.3,0.0,69.0,5177.5,-0.0,14173.8
2018-01-02 07:00:00,8.3,0.0,57.1,6403.8,-0.0,16215.7
2018-01-02 08:00:00,8.4,23.0,91.7,7659.2,-0.0,18005.1
2018-01-02 09:00:00,12.8,117.0,109.1,7483.9,-0.0,20013.5
2018-01-02 10:00:00,16.7,254.0,212.4,6594.1,-0.0,21789.4
2018-01-02 11:00:00,22.2,445.5,155.9,6739.9,-0.0,25385.8
2018-01-02 12:00:00,24.4,556.0,333.2,5235.0,-0.0,23830.2
2018-01-02 13:00:00,25.0,567.5,339.4,2624.0,-0.0,21618.2
2018-01-02 14:00:00,22.8,509.0,1212.4,529.3,-0.0,20020.7
2018-01-02 15:00:00,22.2,367.5,2706.8,142.3,-0.0,20959.7
2018-01-02 16:00:00,21.7,210.5,4141.8,126.2,-0.0,24222.4
2018-01-02 17:00:00,21.1,78.5,4821.2,36.8,-0.0,22744.4
2018-01-02 18:00:00,14.4,1.0,4972.0,1.1,-0.0,24775.6
2018-01-02 19:00:00,12.2,0.0,4949.0,27.7,-0.0,24620.4
2018-01-02 20:00:00,12.2,0.0,4394.3,13.8,-0.0,24449.3
2018-01-02 21:00:00,10.0,0.0,2705.0,225.3,-0.0,27690.9
2018-01-02 22:00:00,9.4,0.0,1834.9,701.3,-0.0,29728.4
2018-01-02 23:00:00,7.8,0.0,1689.6,893.3,-0.0,30862.9
2018-01-03 00:00:00,5.0,0.0,1086.9,1671.0,-0.0,27585.8
2018-01-03 01:00:00,6.1,0.0,789.8,2275.4,-0.0,24992.2
2018-01-03 02:00:00,4.4,0.0,497.1,3865.8,-0.0,22076.5
2018-01-03 03:00:00,5.0,0.0,190.7,5183.7,-0.0,18614.4
2018-01-03 04:00:00,6.1,0.0,137.5,5493.1,-0.0,16299.8
2018-01-03 05:00:00,5.6,0.0,47.5,7660.4,-0.0,17679.1
2018-01-03 06:00:00,6.1,0.0,31.9,7737.1,-0.0,17233.2
2018-01-03 07:00:00,6.7,0.0,29.7,8560.3,-0.0,18153.0
2018-01-03 08:00:00,8.9,7.5,58.9,9926.3,-0.0,20721.9
2018-01-03 09:00:00,10.6,36.0,35.5,9909.9,-0.0,22423.4
2018-01-03 10:00:00,13.3,80.5,86.0,8194.7,-0.0,24786.4
2018-01-03 11:00:00,15.6,55.5,149.4,7455.1,-0.0,26108.9
2018-01-03 12:00:00,18.3,229.5,121.4,7740.4,-0.0,26085.0
2018-01-03 13:00:00,20.6,308.5,104.9,5765.0,-0.0,24876.4
2018-01-03 14:00:00,22.2,289.0,152.7,3656.3,-0.0,20202.2
2018-01-03 15:00:00,23.3,252.5,333.6,2159.3,-0.0,20618.7
