datetime,temperature,solar,cooling,heating,pv,total
2018-01-01 01:00:00,11.1,0.0,0.0,8.2,-0.0,614.4
2018-01-01 02:00:00,10.6,0.0,0.0,8.0,-0.0,725.8
2018-01-01 03:00:00,8.9,0.0,0.0,5.9,-0.0,357.1
2018-01-01 04:00:00,8.3,0.0,0.0,0.3,-0.0,287.0
2018-01-01 05:00:00,8.3,0.0,0.0,0.6,-0.0,286.1
2018-01-01 06:00:00,7.8,0.0,0.0,1.5,-0.0,282.5
2018-01-01 07:00:00,7.2,0.0,0.0,2.2,-0.0,285.3
2018-01-01 08:00:00,8.2,4.0,0.0,2.8,-0.0,293.7
2018-01-01 09:00:00,9.4,77.0,0.0,7.3,-0.0,324.0
2018-01-01 10:00:00,11.7,196.5,0.0,9.2,-0.0,383.9
2018-01-01 11:00:00,11.7,305.0,0.0,3.3,-0.0,410.4
2018-01-01 12:00:00,12.2,398.0,0.0,2.7,-0.0,346.3
2018-01-01 13:00:00,12.8,404.5,0.0,5.9,-0.0,965.4
2018-01-01 14:00:00,13.9,365.0,0.0,3.2,-0.0,417.8
2018-01-01 15:00:00,13.9,310.5,0.0,2.7,-0.0,373.2
2018-01-01 16:00:00,13.9,205.0,0.0,0.3,-0.0,430.5
2018-01-01 17:00:00,13.4,79.0,0.0,0.0,-0.0,349.8
2018-01-01 18:00:00,13.3,3.0,0.0,0.0,-0.0,742.8
2018-01-01 19:00:00,13.9,0.0,7.6,0.0,-0.0,401.6
2018-01-01 20:00:00,13.9,0.0,2.8,0.0,-0.0,444.9
2018-01-01 21:00:00,11.1,0.0,0.0,0.0,-0.0,630.6
2018-01-01 22:00:00,11.7,0.0,0.0,0.3,-0.0,688.0
2018-01-01 23:00:00,11.7,0.0,0.1,1.3,-0.0,724.1
2018-01-02 00:00:00,11.7,0.0,0.0,1.5,-0.0,1551.2
2018-01-02 01:00:00,11.7,0.0,0.1,1.7,-0.0,598.8
2018-01-02 02:00:00,10.6,0.0,0.0,2.2,-0.0,426.4
