datetime,temperature,solar,cooling,heating,pv,total
2018-01-01 01:00:00,8.9,0.0,137.8,6805.2,-0.0,27789.7
2018-01-01 02:00:00,8.3,0.0,124.6,6348.4,-0.0,22483.9
2018-01-01 03:00:00,8.3,0.0,42.6,12014.6,-0.0,24940.1
2018-01-01 04:00:00,7.2,0.0,159.6,4416.8,-0.0,14674.3
2018-01-01 05:00:00,7.0,0.0,127.3,4680.6,-0.0,14047.5
2018-01-01 06:00:00,6.7,0.0,116.4,4943.7,-0.0,14119.4
2018-01-01 07:00:00,8.3,0.0,102.8,6274.9,-0.0,15638.8
2018-01-01 08:00:00,4.4,4.0,119.9,7555.2,-0.0,17476.7
2018-01-01 09:00:00,8.9,70.5,163.9,8091.6,-0.0,20341.3
2018-01-01 10:00:00,10.0,193.5,207.9,6779.5,-0.0,22494.8
2018-01-01 11:00:00,10.6,309.5,172.6,10917.9,-0.0,27929.0
2018-01-01 12:00:00,11.1,392.5,195.8,6280.1,-0.0,21735.1
2018-01-01 13:00:00,12.2,401.0,240.7,4407.7,-0.0,20401.8
2018-01-01 14:00:00,12.8,376.0,339.1,3326.4,-0.0,19583.4
2018-01-01 15:00:00,12.8,305.5,389.0,2960.9,-0.0,18691.6
2018-01-01 16:00:00,13.3,192.5,547.7,2022.2,-0.0,18615.9
2018-01-01 17:00:00,11.7,65.5,621.1,1604.1,-0.0,17960.9
2018-01-01 18:00:00,11.7,2.5,647.1,1204.8,-0.0,18164.8
2018-01-01 19:00:00,10.6,0.0,695.9,881.0,-0.0,17664.8
2018-01-01 20:00:00,10.6,0.0,531.3,1371.8,-0.0,21311.2
2018-01-01 21:00:00,10.6,0.0,537.9,1551.2,-0.0,24849.0
2018-01-01 22:00:00,8.3,0.0,526.3,1799.1,-0.0,27849.0
2018-01-01 23:00:00,6.7,0.0,498.9,1864.9,-0.0,29253.6
2018-01-02 00:00:00,8.9,0.0,445.5,1812.9,-0.0,26743.5
2018-01-02 01:00:00,8.9,0.0,354.2,3390.5,-0.0,25208.2
2018-01-02 02:00:00,8.3,0.0,205.4,4786.2,-0.0,22261.7
2018-01-02 03:00:00,7.2,0.0,162.0,3973.9,-0.0,16118.7
2018-01-02 04:00:00,7.2,0.0,147.6,4354.4,-0.0,15093.9
2018-01-02 05:00:00,6.7,0.0,128.0,4878.6,-0.0,14516.1
2018-01-02 06:00:00,7.2,0.0,85.0,5761.8,-0.0,14876.2
2018-01-02 07:00:00,8.3,0.0,87.1,7133.1,-0.0,16431.5
2018-01-02 08:00:00,8.9,3.5,76.2,8349.7,-0.0,18162.3
2018-01-02 09:00:00,9.4,68.0,126.1,7724.0,-0.0,18491.3
2018-01-02 10:00:00,11.7,164.0,196.2,6815.4,-0.0,21926.0
2018-01-02 11:00:00,11.7,179.0,253.7,6575.9,-0.0,22814.8
2018-01-02 12:00:00,12.8,152.5,215.6,5832.1,-0.0,23059.9
2018-01-02 13:00:00,13.9,138.0,251.4,3665.3,-0.0,20838.8
