record_date,hour_id,utc_offset,power
2015-03-26,8,7,24472.4
2015-03-26,9,7,25587.6
2015-03-26,10,7,26273.6
2015-03-26,11,7,28171.5
2015-03-26,12,7,29618.4
2015-03-26,13,7,31209.0
2015-03-26,14,7,31665.0
2015-03-26,15,7,32107.2
2015-03-26,16,7,31377.6
2015-03-26,17,7,31384.4
2015-03-26,18,7,31728.4
2015-03-26,19,7,31048.1
2015-03-26,20,7,32278.4
2015-03-26,21,7,31809.3
2015-03-26,22,7,29826.2
2015-03-26,23,7,26726.4
2015-03-26,24,7,23636.1
2015-03-27,1,7,21835.8
2015-03-27,2,7,20110.5
2015-03-27,3,7,18939.7
2015-03-27,4,7,18582.4
2015-03-27,5,7,18922.1
2015-03-27,6,7,20091.0
2015-03-27,7,7,22465.4
2015-03-27,8,7,24198.6
2015-03-27,9,7,25359.9
2015-03-27,10,7,26892.5
2015-03-27,11,7,28326.8
2015-03-27,12,7,29498.4
2015-03-27,13,7,30738.5
2015-03-27,14,7,31822.9
2015-03-27,15,7,31987.6
2015-03-27,16,7,31630.9
2015-03-27,17,7,31257.2
2015-03-27,18,7,30770.5
2015-03-27,19,7,30224.7
2015-03-27,20,7,30568.8
2015-03-27,21,7,29711.8
2015-03-27,22,7,28035.1
2015-03-27,23,7,25409.2
2015-03-27,24,7,21873.6
2015-03-28,1,7,19993.5
2015-03-28,2,7,18698.0
2015-03-28,3,7,17762.0
2015-03-28,4,7,16962.3
2015-03-28,5,7,17074.7
2015-03-28,6,7,17564.0
2015-03-28,7,7,18561.9
2015-03-28,8,7,18917.6
2015-03-28,9,7,20242.8
2015-03-28,10,7,21424.8
2015-03-28,11,7,22834.2
2015-03-28,12,7,23903.2
2015-03-28,13,7,24470.2
2015-03-28,14,7,24721.4
2015-03-28,15,7,25196.2
2015-03-28,16,7,25155.3
2015-03-28,17,7,25218.6
2015-03-28,18,7,25262.8
2015-03-28,19,7,25194.0
2015-03-28,20,7,25947.7
2015-03-28,21,7,25564.3
2015-03-28,22,7,24723.2
2015-03-28,23,7,22737.7
2015-03-28,24,7,20774.3
2015-03-29,1,7,18527.7
2015-03-29,2,7,17105.4
2015-03-29,3,7,16422.7
2015-03-29,4,7,16056.0
2015-03-29,5,7,16115.7
2015-03-29,6,7,16442.0
2015-03-29,7,7,17075.2
2015-03-29,8,7,17319.3
2015-03-29,9,7,18660.9
2015-03-29,10,7,19906.6
2015-03-29,11,7,21157.7
2015-03-29,12,7,22366.2
2015-03-29,13,7,22934.9
2015-03-29,14,7,23279.8
2015-03-29,15,7,23652.3
2015-03-29,16,7,24013.5
2015-03-29,17,7,24006.3
2015-03-29,18,7,24066.4
2015-03-29,19,7,24292.6
2015-03-29,20,7,25737.5
2015-03-29,21,7,25683.1
2015-03-29,22,7,24435.0
2015-03-29,23,7,22173.2
2015-03-29,24,7,19897.1
2015-03-30,1,7,18460.2
2015-03-30,2,7,17465.2
2015-03-30,3,7,16966.8
2015-03-30,4,7,16589.1
2015-03-30,5,7,17387.1
2015-03-30,6,7,19241.6
2015-03-30,7,7,22114.4
2015-03-30,8,7,25035.3
2015-03-30,9,7,26166.1
2015-03-30,10,7,26731.7
2015-03-30,11,7,28418.1
2015-03-30,12,7,29335.7
2015-03-30,13,7,29995.9
2015-03-30,14,7,29963.4
2015-03-30,15,7,30118.7
2015-03-30,16,7,28786.3
2015-03-30,17,7,28293.3
2015-03-30,18,7,28225.2
2015-03-30,19,7,27748.5
2015-03-30,20,7,29367.5
2015-03-30,21,7,30038.8
2015-03-30,22,7,28401.4
2015-03-30,23,7,25337.6
2015-03-30,24,7,22277.2
2015-03-31,1,7,20581.8
2015-03-31,2,7,19589.0
2015-03-31,3,7,19056.3
2015-03-31,4,7,18602.8
2015-03-31,5,7,18714.2
2015-03-31,6,7,19965.3
2015-03-31,7,7,22805.9
2015-03-31,8,7,25131.7
2015-03-31,9,7,26349.0
2015-03-31,10,7,27039.1
2015-03-31,11,7,27826.3
2015-03-31,12,7,28261.4
2015-03-31,13,7,27937.9
2015-03-31,14,7,27923.3
2015-03-31,15,7,28123.9
2015-03-31,16,7,27511.5
2015-03-31,17,7,27169.2
2015-03-31,18,7,26866.3
2015-03-31,19,7,26576.1
2015-03-31,20,7,28630.4
2015-03-31,21,7,28951.8
2015-03-31,22,7,27243.3
2015-03-31,23,7,24689.6
2015-03-31,24,7,21947.1
2015-04-01,1,7,20307.8
2015-04-01,2,7,19322.5
2015-04-01,3,7,18658.9
2015-04-01,4,7,18186.0
2015-04-01,5,7,18705.4
2015-04-01,6,7,20047.1
2015-04-01,7,7,22380.3
2015-04-01,8,7,23969.2
2015-04-01,9,7,27134.5
2015-04-01,10,7,27902.0
2015-04-01,11,7,28130.2
2015-04-01,12,7,28512.5
2015-04-01,13,7,29124.4
2015-04-01,14,7,29033.6
2015-04-01,15,7,29335.0
2015-04-01,16,7,27923.6
2015-04-01,17,7,27450.4
2015-04-01,18,7,27434.6
2015-04-01,19,7,27290.8
2015-04-01,20,7,29081.8
2015-04-01,21,7,29490.5
2015-04-01,22,7,28008.5
2015-04-01,23,7,25266.4
2015-04-01,24,7,22162.9
2015-04-02,1,7,20219.9
2015-04-02,2,7,19201.5
2015-04-02,3,7,18516.0
2015-04-02,4,7,18048.7
2015-04-02,5,7,18367.8
2015-04-02,6,7,19520.4
2015-04-02,7,7,21721.7
2015-04-02,8,7,23468.8
2015-04-02,9,7,24538.5
2015-04-02,10,7,25474.0
2015-04-02,11,7,25916.9
2015-04-02,12,7,27004.1
2015-04-02,13,7,26880.6
2015-04-02,14,7,27410.6
2015-04-02,15,7,27649.9
2015-04-02,16,7,27299.7
2015-04-02,17,7,26381.3
2015-04-02,18,7,26236.8
2015-04-02,19,7,25959.8
2015-04-02,20,7,27428.5
2015-04-02,21,7,27286.3
2015-04-02,22,7,26116.4
2015-04-02,23,7,23626.6
2015-04-02,24,7,20854.1
2015-04-03,1,7,19138.3
2015-04-03,2,7,18141.7
2015-04-03,3,7,17542.2
2015-04-03,4,7,16904.3
2015-04-03,5,7,17151.4
2015-04-03,6,7,18082.5
2015-04-03,7,7,19614.7
2015-04-03,8,7,20667.1
2015-04-03,9,7,22429.9
2015-04-03,10,7,23764.2
2015-04-03,11,7,25119.5
2015-04-03,12,7,25760.6
2015-04-03,13,7,26553.4
2015-04-03,14,7,27000.7
2015-04-03,15,7,26633.6
2015-04-03,16,7,26575.0
2015-04-03,17,7,26338.9
2015-04-03,18,7,26001.1
2015-04-03,19,7,25659.8
2015-04-03,20,7,26483.7
2015-04-03,21,7,26030.3
2015-04-03,22,7,24787.3
2015-04-03,23,7,23016.4
2015-04-03,24,7,20462.2
2015-04-04,1,7,18443.3
2015-04-04,2,7,17269.0
2015-04-04,3,7,16604.5
2015-04-04,4,7,15885.0
2015-04-04,5,7,16001.6
2015-04-04,6,7,16432.0
2015-04-04,7,7,17217.1
2015-04-04,8,7,16993.7
2015-04-04,9,7,18524.4
2015-04-04,10,7,20223.4
2015-04-04,11,7,21695.2
2015-04-04,12,7,22734.5
2015-04-04,13,7,23287.2
2015-04-04,14,7,23539.4
2015-04-04,15,7,23772.0
2015-04-04,16,7,23961.8
2015-04-04,17,7,23931.0
2015-04-04,18,7,23734.6
2015-04-04,19,7,23777.2
2015-04-04,20,7,25139.5
2015-04-04,21,7,24918.6
2015-04-04,22,7,24582.9
2015-04-04,23,7,22908.3
2015-04-04,24,7,20896.8
2015-04-05,1,7,18923.7
2015-04-05,2,7,17739.9
2015-04-05,3,7,17080.2
2015-04-05,4,7,16243.3
2015-04-05,5,7,16139.0
2015-04-05,6,7,16607.7
2015-04-05,7,7,16976.1
2015-04-05,8,7,16926.6
2015-04-05,9,7,17969.0
2015-04-05,10,7,19440.2
2015-04-05,11,7,20156.5
2015-04-05,12,7,20451.6
2015-04-05,13,7,20559.7
2015-04-05,14,7,20620.9
2015-04-05,15,7,20069.2
2015-04-05,16,7,19738.0
2015-04-05,17,7,19589.0
2015-04-05,18,7,19847.4
2015-04-05,19,7,20313.5
2015-04-05,20,7,22185.4
2015-04-05,21,7,22724.5
2015-04-05,22,7,22070.9
2015-04-05,23,7,20228.7
2015-04-05,24,7,18797.4
2015-04-06,1,7,17695.2
2015-04-06,2,7,16779.6
2015-04-06,3,7,15987.4
2015-04-06,4,7,15727.1
2015-04-06,5,7,16803.3
2015-04-06,6,7,18672.1
2015-04-06,7,7,20329.4
2015-04-06,8,7,20985.5
2015-04-06,9,7,22447.2
2015-04-06,10,7,23957.7
2015-04-06,11,7,25431.6
2015-04-06,12,7,25532.5
2015-04-06,13,7,25395.6
2015-04-06,14,7,25543.6
2015-04-06,15,7,25557.8
2015-04-06,16,7,25285.1
2015-04-06,17,7,24741.5
2015-04-06,18,7,24418.7
2015-04-06,19,7,24475.8
2015-04-06,20,7,26719.0
2015-04-06,21,7,27458.3
2015-04-06,22,7,25640.6
2015-04-06,23,7,23571.5
2015-04-06,24,7,21265.6
2015-04-07,1,7,19241.2
2015-04-07,2,7,18161.3
2015-04-07,3,7,17750.8
2015-04-07,4,7,17620.6
2015-04-07,5,7,18086.3
2015-04-07,6,7,19301.6
2015-04-07,7,7,20774.3
2015-04-07,8,7,22271.3
2015-04-07,9,7,23662.8
2015-04-07,10,7,24826.0
2015-04-07,11,7,26062.5
2015-04-07,12,7,26676.1
2015-04-07,13,7,25672.4
2015-04-07,14,7,25693.6
2015-04-07,15,7,25848.0
2015-04-07,16,7,25625.5
2015-04-07,17,7,25245.0
2015-04-07,18,7,25424.7
2015-04-07,19,7,25600.6
2015-04-07,20,7,27446.5
2015-04-07,21,7,28249.6
2015-04-07,22,7,26325.0
2015-04-07,23,7,24132.7
2015-04-07,24,7,21924.7
2015-04-08,1,7,20235.0
2015-04-08,2,7,18839.7
2015-04-08,3,7,18653.8
2015-04-08,4,7,18578.6
2015-04-08,5,7,18782.9
2015-04-08,6,7,20094.9
2015-04-08,7,7,22073.9
2015-04-08,8,7,22011.7
2015-04-08,9,7,23238.7
2015-04-08,10,7,24176.6
2015-04-08,11,7,25305.3
2015-04-08,12,7,26161.4
2015-04-08,13,7,25698.9
2015-04-08,14,7,25451.2
2015-04-08,15,7,25621.4
2015-04-08,16,7,25517.5
2015-04-08,17,7,25025.4
2015-04-08,18,7,24958.5
2015-04-08,19,7,25156.2
2015-04-08,20,7,27071.9
2015-04-08,21,7,27926.7
2015-04-08,22,7,26507.9
2015-04-08,23,7,24617.3
2015-04-08,24,7,22077.4
2015-04-09,1,7,20469.0
2015-04-09,2,7,19561.6
2015-04-09,3,7,18995.0
2015-04-09,4,7,18354.5
2015-04-09,5,7,18713.6
2015-04-09,6,7,19853.5
2015-04-09,7,7,21295.4
2015-04-09,8,7,22013.6
2015-04-09,9,7,23750.4
2015-04-09,10,7,24743.0
2015-04-09,11,7,25721.0
2015-04-09,12,7,26327.1
2015-04-09,13,7,26507.2
2015-04-09,14,7,26479.4
2015-04-09,15,7,26682.9
2015-04-09,16,7,26737.8
2015-04-09,17,7,26098.1
2015-04-09,18,7,26079.6
2015-04-09,19,7,25834.1
2015-04-09,20,7,27441.4
2015-04-09,21,7,28464.0
2015-04-09,22,7,26644.3
2015-04-09,23,7,24277.3
2015-04-09,24,7,21641.4
2015-04-10,1,7,20189.6
2015-04-10,2,7,19052.7
2015-04-10,3,7,18567.3
2015-04-10,4,7,18396.3
2015-04-10,5,7,18732.5
2015-04-10,6,7,19795.2
2015-04-10,7,7,21098.8
2015-04-10,8,7,21360.9
2015-04-10,9,7,22996.5
2015-04-10,10,7,24155.4
2015-04-10,11,7,25036.5
2015-04-10,12,7,25333.0
2015-04-10,13,7,25710.7
2015-04-10,14,7,25954.7
2015-04-10,15,7,26079.0
2015-04-10,16,7,25694.9
2015-04-10,17,7,25280.5
2015-04-10,18,7,24985.4
2015-04-10,19,7,25004.4
2015-04-10,20,7,26554.9
2015-04-10,21,7,26715.9
2015-04-10,22,7,25371.2
2015-04-10,23,7,23404.8
2015-04-10,24,7,21208.6
2015-04-11,1,7,19584.3
2015-04-11,2,7,18526.0
2015-04-11,3,7,17868.6
2015-04-11,4,7,17183.7
2015-04-11,5,7,17191.1
2015-04-11,6,7,17721.4
2015-04-11,7,7,18675.6
2015-04-11,8,7,19037.3
2015-04-11,9,7,20349.2
2015-04-11,10,7,21785.0
2015-04-11,11,7,22966.4
2015-04-11,12,7,23203.6
2015-04-11,13,7,23407.3
2015-04-11,14,7,23635.9
2015-04-11,15,7,23727.5
2015-04-11,16,7,23730.9
2015-04-11,17,7,23671.9
2015-04-11,18,7,23800.6
2015-04-11,19,7,23844.9
2015-04-11,20,7,24871.6
2015-04-11,21,7,25108.3
2015-04-11,22,7,24165.3
2015-04-11,23,7,22521.8
2015-04-11,24,7,20789.2
2015-04-12,1,7,18813.6
2015-04-12,2,7,17423.6
2015-04-12,3,7,16761.4
2015-04-12,4,7,16485.1
2015-04-12,5,7,16483.5
2015-04-12,6,7,16836.0
2015-04-12,7,7,17655.3
2015-04-12,8,7,17551.3
2015-04-12,9,7,18984.5
2015-04-12,10,7,20147.1
2015-04-12,11,7,21419.4
2015-04-12,12,7,22462.3
2015-04-12,13,7,22879.0
2015-04-12,14,7,23196.8
2015-04-12,15,7,23348.6
2015-04-12,16,7,23462.9
2015-04-12,17,7,23548.0
2015-04-12,18,7,23799.3
2015-04-12,19,7,24287.9
2015-04-12,20,7,25742.6
2015-04-12,21,7,26420.2
2015-04-12,22,7,25486.7
2015-04-12,23,7,23323.6
2015-04-12,24,7,20841.7
2015-04-13,1,7,19250.4
2015-04-13,2,7,18337.8
2015-04-13,3,7,17843.8
2015-04-13,4,7,17202.3
2015-04-13,5,7,17817.8
2015-04-13,6,7,19277.6
2015-04-13,7,7,21761.8
2015-04-13,8,7,23980.8
2015-04-13,9,7,25932.9
2015-04-13,10,7,26789.7
2015-04-13,11,7,27297.8
2015-04-13,12,7,27648.7
2015-04-13,13,7,27989.7
2015-04-13,14,7,28671.3
2015-04-13,15,7,28815.5
2015-04-13,16,7,28314.1
2015-04-13,17,7,27636.1
2015-04-13,18,7,27359.5
2015-04-13,19,7,27355.7
2015-04-13,20,7,28848.5
2015-04-13,21,7,29597.2
2015-04-13,22,7,27923.8
2015-04-13,23,7,25745.7
2015-04-13,24,7,22899.4
2015-04-14,1,7,21027.7
2015-04-14,2,7,20054.0
2015-04-14,3,7,19707.5
2015-04-14,4,7,19044.2
2015-04-14,5,7,19617.3
2015-04-14,6,7,20840.1
2015-04-14,7,7,23377.4
2015-04-14,8,7,25471.4
2015-04-14,9,7,26990.7
2015-04-14,10,7,28863.8
2015-04-14,11,7,28908.8
2015-04-14,12,7,29090.1
2015-04-14,13,7,29376.2
2015-04-14,14,7,29540.5
2015-04-14,15,7,28993.3
2015-04-14,16,7,28469.2
2015-04-14,17,7,27905.0
2015-04-14,18,7,27496.6
2015-04-14,19,7,27438.2
2015-04-14,20,7,29098.6
2015-04-14,21,7,29948.3
2015-04-14,22,7,28099.0
2015-04-14,23,7,25837.1
2015-04-14,24,7,22375.3
2015-04-15,1,7,20600.6
2015-04-15,2,7,20003.1
2015-04-15,3,7,19183.2
2015-04-15,4,7,18854.1
2015-04-15,5,7,19216.6
2015-04-15,6,7,20293.7
2015-04-15,7,7,22766.1
2015-04-15,8,7,24388.3
2015-04-15,9,7,25785.4
2015-04-15,10,7,26826.9
2015-04-15,11,7,27996.2
2015-04-15,12,7,28873.9
2015-04-15,13,7,28985.2
2015-04-15,14,7,29186.6
2015-04-15,15,7,30350.5
2015-04-15,16,7,29214.8
2015-04-15,17,7,28767.4
2015-04-15,18,7,28276.3
2015-04-15,19,7,27845.5
2015-04-15,20,7,29448.6
2015-04-15,21,7,30423.0
2015-04-15,22,7,28927.0
2015-04-15,23,7,26098.0
2015-04-15,24,7,22961.8
2015-04-16,1,7,20987.3
2015-04-16,2,7,20355.1
2015-04-16,3,7,19802.5
2015-04-16,4,7,19112.6
2015-04-16,5,7,19481.4
2015-04-16,6,7,20722.4
2015-04-16,7,7,23142.6
2015-04-16,8,7,25183.6
2015-04-16,9,7,26592.8
2015-04-16,10,7,27050.8
2015-04-16,11,7,27721.2
2015-04-16,12,7,29174.4
2015-04-16,13,7,28817.8
2015-04-16,14,7,28738.3
2015-04-16,15,7,28745.8
2015-04-16,16,7,28573.6
2015-04-16,17,7,28325.5
2015-04-16,18,7,28023.2
2015-04-16,19,7,27805.8
2015-04-16,20,7,29171.6
2015-04-16,21,7,30039.3
2015-04-16,22,7,27997.1
2015-04-16,23,7,25425.3
2015-04-16,24,7,21992.5
2015-04-17,1,7,20260.1
2015-04-17,2,7,19018.1
2015-04-17,3,7,18464.1
2015-04-17,4,7,18144.9
2015-04-17,5,7,18472.1
2015-04-17,6,7,19773.0
2015-04-17,7,7,22078.6
2015-04-17,8,7,23744.4
2015-04-17,9,7,25174.8
2015-04-17,10,7,26307.2
2015-04-17,11,7,27570.5
2015-04-17,12,7,28923.5
2015-04-17,13,7,28918.7
2015-04-17,14,7,28964.5
2015-04-17,15,7,28985.4
2015-04-17,16,7,28915.4
2015-04-17,17,7,28396.1
2015-04-17,18,7,28025.8
2015-04-17,19,7,27664.6
2015-04-17,20,7,28137.9
2015-04-17,21,7,28549.1
2015-04-17,22,7,27548.7
2015-04-17,23,7,25205.6
2015-04-17,24,7,22677.2
2015-04-18,1,7,20851.4
2015-04-18,2,7,19804.4
2015-04-18,3,7,18896.9
2015-04-18,4,7,17893.1
2015-04-18,5,7,17486.5
2015-04-18,6,7,18109.8
2015-04-18,7,7,18959.6
2015-04-18,8,7,19121.6
2015-04-18,9,7,20183.9
2015-04-18,10,7,21682.6
2015-04-18,11,7,23065.6
2015-04-18,12,7,23958.8
2015-04-18,13,7,24564.2
2015-04-18,14,7,24713.7
2015-04-18,15,7,24809.6
2015-04-18,16,7,24897.2
2015-04-18,17,7,24841.6
2015-04-18,18,7,24892.9
2015-04-18,19,7,24513.2
2015-04-18,20,7,25409.9
2015-04-18,21,7,25783.1
2015-04-18,22,7,25039.2
2015-04-18,23,7,23211.0
2015-04-18,24,7,21265.4
2015-04-19,1,7,19417.2
2015-04-19,2,7,18356.2
2015-04-19,3,7,17485.8
2015-04-19,4,7,16750.7
2015-04-19,5,7,16664.9
2015-04-19,6,7,17054.7
2015-04-19,7,7,17640.7
2015-04-19,8,7,17833.4
2015-04-19,9,7,18581.6
2015-04-19,10,7,20605.4
2015-04-19,11,7,21863.1
2015-04-19,12,7,22676.1
2015-04-19,13,7,23343.8
2015-04-19,14,7,23462.7
2015-04-19,15,7,23578.2
2015-04-19,16,7,23696.7
2015-04-19,17,7,23695.2
2015-04-19,18,7,24056.6
2015-04-19,19,7,24257.3
2015-04-19,20,7,25649.5
2015-04-19,21,7,26095.4
2015-04-19,22,7,25242.1
2015-04-19,23,7,23207.9
2015-04-19,24,7,20685.3
2015-04-20,1,7,19223.8
2015-04-20,2,7,17926.7
2015-04-20,3,7,17488.0
2015-04-20,4,7,17883.8
2015-04-20,5,7,18409.2
2015-04-20,6,7,19917.8
2015-04-20,7,7,22390.9
2015-04-20,8,7,24478.7
2015-04-20,9,7,25905.2
2015-04-20,10,7,26947.0
2015-04-20,11,7,27269.7
2015-04-20,12,7,27386.1
2015-04-20,13,7,27743.1
2015-04-20,14,7,28018.6
2015-04-20,15,7,27567.0
2015-04-20,16,7,27325.5
2015-04-20,17,7,26619.7
2015-04-20,18,7,26293.7
2015-04-20,19,7,26641.8
2015-04-20,20,7,27768.9
2015-04-20,21,7,28507.3
2015-04-20,22,7,27393.5
2015-04-20,23,7,24864.6
2015-04-20,24,7,22060.9
2015-04-21,1,7,20177.1
2015-04-21,2,7,19489.4
2015-04-21,3,7,19126.8
2015-04-21,4,7,18470.1
2015-04-21,5,7,18821.8
2015-04-21,6,7,20142.5
2015-04-21,7,7,22947.9
2015-04-21,8,7,25363.8
2015-04-21,9,7,26092.7
2015-04-21,10,7,27923.3
2015-04-21,11,7,28546.1
2015-04-21,12,7,28937.4
2015-04-21,13,7,28162.6
2015-04-21,14,7,28132.2
2015-04-21,15,7,27619.5
2015-04-21,16,7,26358.8
2015-04-21,17,7,25074.3
2015-04-21,18,7,25060.5
2015-04-21,19,7,25310.9
2015-04-21,20,7,27270.7
2015-04-21,21,7,28222.4
2015-04-21,22,7,26730.0
2015-04-21,23,7,24158.5
2015-04-21,24,7,21381.2
2015-04-22,1,7,19203.3
2015-04-22,2,7,18223.9
2015-04-22,3,7,17859.4
2015-04-22,4,7,17755.0
2015-04-22,5,7,18615.4
2015-04-22,6,7,19804.3
2015-04-22,7,7,21655.7
2015-04-22,8,7,23500.0
2015-04-22,9,7,25117.0
2015-04-22,10,7,25795.7
2015-04-22,11,7,26593.4
2015-04-22,12,7,27094.1
2015-04-22,13,7,26146.2
2015-04-22,14,7,26091.3
2015-04-22,15,7,26440.9
2015-04-22,16,7,25582.5
2015-04-22,17,7,25289.3
2015-04-22,18,7,25369.6
2015-04-22,19,7,25212.3
2015-04-22,20,7,26714.4
2015-04-22,21,7,27774.7
2015-04-22,22,7,26429.6
2015-04-22,23,7,24285.5
2015-04-22,24,7,21350.7
2015-04-23,1,7,19642.0
2015-04-23,2,7,19016.4
2015-04-23,3,7,18134.4
2015-04-23,4,7,17944.5
2015-04-23,5,7,18244.6
2015-04-23,6,7,19545.8
2015-04-23,7,7,22219.8
2015-04-23,8,7,24132.0
2015-04-23,9,7,25287.3
2015-04-23,10,7,26450.5
2015-04-23,11,7,27323.7
2015-04-23,12,7,28271.1
2015-04-23,13,7,27837.8
2015-04-23,14,7,27434.0
2015-04-23,15,7,27348.8
2015-04-23,16,7,26923.4
2015-04-23,17,7,26288.7
2015-04-23,18,7,25822.0
2015-04-23,19,7,26248.3
2015-04-23,20,7,27630.3
2015-04-23,21,7,28069.0
2015-04-23,22,7,26607.3
2015-04-23,23,7,24044.1
2015-04-23,24,7,20992.3
2015-04-24,1,7,18963.6
2015-04-24,2,7,17765.1
2015-04-24,3,7,17171.2
2015-04-24,4,7,16972.0
2015-04-24,5,7,17274.3
2015-04-24,6,7,18542.7
2015-04-24,7,7,20572.5
2015-04-24,8,7,22665.2
2015-04-24,9,7,24894.5
2015-04-24,10,7,26221.6
2015-04-24,11,7,26185.3
2015-04-24,12,7,26529.8
2015-04-24,13,7,25938.8
2015-04-24,14,7,25589.9
2015-04-24,15,7,25959.4
2015-04-24,16,7,25677.0
2015-04-24,17,7,25434.9
2015-04-24,18,7,25342.5
2015-04-24,19,7,25298.2
2015-04-24,20,7,26136.6
2015-04-24,21,7,26207.1
2015-04-24,22,7,24885.2
2015-04-24,23,7,23190.7
2015-04-24,24,7,20606.3
2015-04-25,1,7,18590.6
2015-04-25,2,7,17663.1
2015-04-25,3,7,17112.5
2015-04-25,4,7,16865.3
2015-04-25,5,7,17003.2
2015-04-25,6,7,17495.8
2015-04-25,7,7,18334.7
2015-04-25,8,7,19482.3
2015-04-25,9,7,20845.5
2015-04-25,10,7,21905.7
2015-04-25,11,7,22454.5
2015-04-25,12,7,22675.8
2015-04-25,13,7,23029.0
2015-04-25,14,7,23145.2
2015-04-25,15,7,22927.2
2015-04-25,16,7,22671.8
2015-04-25,17,7,22418.8
2015-04-25,18,7,22181.9
2015-04-25,19,7,22413.3
2015-04-25,20,7,23627.1
2015-04-25,21,7,24343.3
2015-04-25,22,7,23587.7
2015-04-25,23,7,22137.8
2015-04-25,24,7,20255.9
2015-04-26,1,7,18403.8
2015-04-26,2,7,17384.2
2015-04-26,3,7,16825.4
2015-04-26,4,7,16480.2
2015-04-26,5,7,16442.5
2015-04-26,6,7,16756.9
2015-04-26,7,7,16839.9
2015-04-26,8,7,16803.0
2015-04-26,9,7,17867.2
2015-04-26,10,7,19290.6
2015-04-26,11,7,20599.1
2015-04-26,12,7,21352.8
2015-04-26,13,7,21820.0
2015-04-26,14,7,22083.5
2015-04-26,15,7,22172.3
2015-04-26,16,7,22170.6
2015-04-26,17,7,22221.7
2015-04-26,18,7,22491.6
2015-04-26,19,7,22861.6
2015-04-26,20,7,24221.9
2015-04-26,21,7,25208.7
2015-04-26,22,7,24812.4
2015-04-26,23,7,22310.2
2015-04-26,24,7,19844.6
2015-04-27,1,7,18459.1
2015-04-27,2,7,17383.1
2015-04-27,3,7,16699.2
2015-04-27,4,7,16476.5
2015-04-27,5,7,17275.3
2015-04-27,6,7,19422.3
2015-04-27,7,7,21498.7
2015-04-27,8,7,23207.0
2015-04-27,9,7,24760.6
2015-04-27,10,7,26398.9
2015-04-27,11,7,28141.3
2015-04-27,12,7,28672.3
2015-04-27,13,7,28681.1
2015-04-27,14,7,29381.4
2015-04-27,15,7,29885.0
2015-04-27,16,7,29529.1
2015-04-27,17,7,28999.9
2015-04-27,18,7,28807.3
2015-04-27,19,7,28369.0
2015-04-27,20,7,29337.8
2015-04-27,21,7,30544.2
2015-04-27,22,7,28906.8
2015-04-27,23,7,25832.0
2015-04-27,24,7,22576.0
2015-04-28,1,7,20911.5
2015-04-28,2,7,19818.5
2015-04-28,3,7,19148.6
2015-04-28,4,7,18430.4
2015-04-28,5,7,18524.4
2015-04-28,6,7,19477.1
2015-04-28,7,7,21458.3
2015-04-28,8,7,24103.2
2015-04-28,9,7,26592.6
2015-04-28,10,7,28329.1
2015-04-28,11,7,29604.5
2015-04-28,12,7,30380.0
2015-04-28,13,7,30370.5
2015-04-28,14,7,31179.1
2015-04-28,15,7,31139.5
2015-04-28,16,7,31058.3
2015-04-28,17,7,30736.9
2015-04-28,18,7,30452.1
2015-04-28,19,7,30029.0
2015-04-28,20,7,30176.2
2015-04-28,21,7,30368.0
2015-04-28,22,7,29305.5
2015-04-28,23,7,26115.0
2015-04-28,24,7,22815.4
2015-04-29,1,7,20878.5
2015-04-29,2,7,19135.7
2015-04-29,3,7,18637.0
2015-04-29,4,7,18389.0
2015-04-29,5,7,18792.2
2015-04-29,6,7,19904.7
2015-04-29,7,7,21728.3
2015-04-29,8,7,24378.4
2015-04-29,9,7,26655.0
2015-04-29,10,7,27857.6
2015-04-29,11,7,29114.2
2015-04-29,12,7,30517.9
2015-04-29,13,7,31582.0
2015-04-29,14,7,32673.0
2015-04-29,15,7,33413.2
2015-04-29,16,7,32944.6
2015-04-29,17,7,32487.2
2015-04-29,18,7,31542.5
2015-04-29,19,7,30953.9
2015-04-29,20,7,31347.7
2015-04-29,21,7,31909.0
2015-04-29,22,7,30118.7
2015-04-29,23,7,26728.4
2015-04-29,24,7,23396.0
2015-04-30,1,7,21354.6
2015-04-30,2,7,20074.1
2015-04-30,3,7,19231.8
2015-04-30,4,7,18584.1
2015-04-30,5,7,18990.9
2015-04-30,6,7,19993.8
2015-04-30,7,7,21682.4
2015-04-30,8,7,24289.5
2015-04-30,9,7,27301.6
2015-04-30,10,7,28850.7
2015-04-30,11,7,30176.7
2015-04-30,12,7,31403.5
2015-04-30,13,7,31850.6
2015-04-30,14,7,31920.0
2015-04-30,15,7,32070.4
2015-04-30,16,7,32239.9
2015-04-30,17,7,31630.6
2015-04-30,18,7,31432.2
2015-04-30,19,7,29900.4
2015-04-30,20,7,29904.5
2015-04-30,21,7,31004.1
2015-04-30,22,7,29741.3
2015-04-30,23,7,26559.1
2015-04-30,24,7,23229.4
2015-05-01,1,7,21298.5
2015-05-01,2,7,20085.4
2015-05-01,3,7,19263.3
2015-05-01,4,7,18598.5
2015-05-01,5,7,18755.0
2015-05-01,6,7,19750.8
2015-05-01,7,7,21782.7
2015-05-01,8,7,24337.6
2015-05-01,9,7,27120.1
2015-05-01,10,7,27684.1
2015-05-01,11,7,29458.3
2015-05-01,12,7,30926.1
2015-05-01,13,7,31185.7
2015-05-01,14,7,31594.9
2015-05-01,15,7,31715.0
2015-05-01,16,7,31693.1
