,Year,Month,State,bus_id,bus_name,geohash,lat,lon,Capacity [MW],Generation [MWh]
111,2022,4,NM,1003,FOURCORN,9wdb95,36.670897,-108.581419,180.0713820138266,33910.97702802191
112,2022,5,NM,1003,FOURCORN,9wdb95,36.670897,-108.581419,181.73211855090892,36010.45895730948
113,2022,6,NM,1003,FOURCORN,9wdb95,36.670897,-108.581419,185.9459564413241,34923.25665901878
114,2022,7,NM,1003,FOURCORN,9wdb95,36.670897,-108.581419,188.3230261462389,34208.29512465121
115,2022,8,NM,1003,FOURCORN,9wdb95,36.670897,-108.581419,191.3020726926416,33227.19172651121
116,2022,9,NM,1003,FOURCORN,9wdb95,36.670897,-108.581419,193.91620691677628,32298.657546121034
117,2022,10,NM,1003,FOURCORN,9wdb95,36.670897,-108.581419,197.25631107781734,31573.321708619693
118,2022,11,NM,1003,FOURCORN,9wdb95,36.670897,-108.581419,200.3516413043794,29601.586075079336
119,2022,12,NM,1003,FOURCORN,9wdb95,36.670897,-108.581419,201.3435860677276,28281.749601537704
120,2018,1,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,34.31659233063015,4956.520658995555
121,2018,2,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,35.78219557560924,5062.266756652701
122,2018,3,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,36.82821905350905,6479.215719101417
123,2018,4,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,37.360154908843846,6886.624161807618
124,2018,5,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,35.767273282637795,6996.370896951009
125,2018,6,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,36.315009212883524,6829.862685284066
126,2018,7,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,36.83202277524687,6670.414766350473
127,2018,8,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,37.59013377699189,6415.917693068416
128,2018,9,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,37.87073140365089,6213.467529512875
129,2018,10,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,38.43514519074705,5935.956769341103
130,2018,11,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,39.04754439053567,5559.211883127328
131,2018,12,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,39.676328853194896,5269.181319152519
132,2019,1,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,40.2767316998104,5663.565233440474
133,2019,2,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,41.06176134769997,5719.379875845289
134,2019,3,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,41.88950971664504,7329.092092959243
135,2019,4,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,42.53848316391267,7794.056990032201
136,2019,5,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,43.3595018713216,8395.051461674928
137,2019,6,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,44.106494301832996,8251.501051447553
138,2019,7,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,44.90439808483518,8090.442695248963
139,2019,8,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,45.832798782842495,7950.3943423661985
140,2019,9,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,46.934415116910415,7687.613933515094
141,2019,10,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,47.73846337348908,7595.221532503506
142,2019,11,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,48.531978246793784,6831.325947777206
143,2019,12,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,49.274874361587536,6656.554589525826
144,2020,1,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,50.49148012972948,7238.768038791089
145,2020,2,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,50.21819735256628,7300.106270347174
146,2020,3,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,50.991230647282734,8825.665532921614
147,2020,4,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,51.76631209985802,9567.072051764037
148,2020,5,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,52.46970802737443,10213.588879977004
149,2020,6,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,53.16344835355638,9981.754088214884
150,2020,7,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,54.150075253550284,9707.9937976766
151,2020,8,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,55.052435087352535,9431.083440351444
152,2020,9,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,55.741786503837005,9085.857948021103
153,2020,10,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,56.70588366738384,8953.409723764478
154,2020,11,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,57.91663755592914,8242.208266648084
155,2020,12,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,60.43089762462653,8309.062187317984
156,2021,1,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,62.41468480788829,8991.79834651243
157,2021,2,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,63.59500892253106,8969.338247432559
158,2021,3,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,64.85316303580917,11368.368954992466
159,2021,4,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,65.73504129102318,12098.141644602783
160,2021,5,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,67.05844386180385,12953.222680173863
161,2021,6,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,68.97698258756304,12742.537166461969
162,2021,7,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,70.0560691851839,12514.18512084179
163,2021,8,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,71.65509528496642,11788.830600326937
164,2021,9,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,72.84566018890331,11256.60888067385
165,2021,10,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,74.05641407744862,11122.040813033342
166,2021,11,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,75.50358390169826,10907.56854803446
167,2021,12,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,76.74535275210579,10609.649942957356
168,2022,1,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,78.25396731212018,11666.253911761887
169,2022,2,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,79.44775074983522,11465.66406073012
170,2022,3,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,80.72872719354024,14307.475482406093
171,2022,4,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,82.01058141918475,15444.20280145989
172,2022,5,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,82.76693685705077,16400.37769040879
173,2022,6,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,84.68606077076964,15905.229090970328
174,2022,7,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,85.76865849614848,15579.611491604459
175,2022,8,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,87.12541678063,15132.783910153335
176,2022,9,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,88.3159816845669,14709.898123695955
177,2022,10,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,89.83717778571408,14379.555716743756
178,2022,11,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,91.24689558054523,13481.560799932638
179,2022,12,NM,1004,SAN JUAN,9we1bp,36.910483,-108.278462,91.69866068540601,12880.46275002105
180,2018,1,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,290.1010040520996,37763.05712050104
181,2018,2,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,295.97661147975396,38214.51604517665
182,2018,3,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,300.40412824968695,50798.61063470161
183,2018,4,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,303.9833910778585,55935.88307920431
184,2018,5,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,308.5626451988644,60959.12832900346
185,2018,6,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,313.5259844897734,59081.17392211272
186,2018,7,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,316.80124574999695,55718.473223034736
187,2018,8,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,320.90078855797566,54547.78979158986
188,2018,9,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,324.34332971044097,52147.71190144965
189,2018,10,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,328.983963697419,47975.29670375244
190,2018,11,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,333.315854324228,44171.36170119189
191,2018,12,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,329.6396481884265,39417.99265789055
192,2019,1,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,330.5295245285725,42155.143482391446
193,2019,2,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,335.66040714462446,41891.83228722364
194,2019,3,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,338.9875646863781,58073.74802594167
195,2019,4,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,342.5262588477698,63997.27152742235
196,2019,5,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,347.4442876796779,70446.93481016369
197,2019,6,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,351.0786079841936,68408.1517193479
198,2019,7,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,354.9202499819287,64854.60626471994
199,2019,8,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,358.67838374999343,63005.25224104322
200,2019,9,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,362.7984743242632,58609.580820800824
201,2019,10,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,366.88168429236947,56299.748720211195
202,2019,11,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,371.6780071239379,46241.533349047684
203,2019,12,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,377.59839814479074,43454.12137103422
204,2020,1,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,383.0419756145293,49201.89271473866
205,2020,2,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,387.32038936240116,52295.255664168806
206,2020,3,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,392.820868338792,64072.139948233045
207,2020,4,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,397.0658261082155,73062.13912008614
208,2020,5,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,401.11821442688506,78366.27312538355
209,2020,6,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,404.9767161302949,75725.64543303517
210,2020,7,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,408.70877004114396,71066.07931374888
211,2020,8,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,413.9292198435931,68886.07511327486
212,2020,9,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,419.30430475902796,64779.20070422377
213,2020,10,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,423.3980520431809,62172.11829407724
214,2020,11,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,427.9464845147501,54417.676857075196
215,2020,12,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,434.34079132480446,53084.83019062793
216,2021,1,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,442.86205537889043,56844.749506896806
217,2021,2,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,445.10992832455827,58856.38399321693
218,2021,3,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,452.05823452576925,75696.43810041685
219,2021,4,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,458.6424764575658,83762.20559375103
220,2021,5,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,465.99093723565124,91268.50008710811
221,2021,6,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,472.6212799251523,87321.191201221
222,2021,7,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,476.311974870518,78415.88386306314
223,2021,8,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,486.42569081216544,80134.94502755371
224,2021,9,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,493.1366439694239,74560.9856583084
225,2021,10,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,498.9240013751869,72968.81906857893
226,2021,11,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,506.2118725860036,65818.20983434877
227,2021,12,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,516.2470855231029,62280.63262845803
228,2022,1,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,526.8763396523364,71769.27550907948
229,2022,2,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,534.1423459323562,73566.36655262765
230,2022,3,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,541.7979694732036,94897.8267575493
231,2022,4,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,522.3300146439765,97504.85331992077
232,2022,5,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,528.8913379133716,105638.91131452346
233,2022,6,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,536.6204592336449,99467.0822827913
234,2022,7,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,543.4676072008074,94257.59076216498
235,2022,8,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,552.652722165837,92024.35098729128
236,2022,9,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,560.1047120740815,87391.84153441818
237,2022,10,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,567.9347281955022,88608.77403629084
238,2022,11,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,575.454420359347,77750.75345851843
239,2022,12,AZ,1101,CORONADO,9w1zzg,35.131373,-109.690674,556.212227526421,69273.88338037021
240,2018,1,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,11.640825870790032,1515.3107577990427
241,2018,2,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,11.876595213174525,1533.4263611804743
242,2018,3,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,12.054257306855307,2038.3858470563066
243,2018,4,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,12.197881681630149,2244.5281669447404
244,2018,5,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,12.381632510121435,2446.094940042443
245,2018,6,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,12.580795448601805,2370.7386333129016
246,2018,7,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,12.712221212315326,2235.804204452667
247,2018,8,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,12.87672275940049,2188.8284208982554
248,2018,9,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,13.014860930413784,2092.5209679587347
249,2018,10,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,13.20107473670168,1925.0952848393881
250,2018,11,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,13.374899658965424,1772.4555339591802
251,2018,12,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,13.227385259172761,1581.7180302629251
252,2019,1,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,13.263093151863524,1691.551142472292
253,2019,2,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,13.468979068363828,1680.9853059878806
254,2019,3,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,13.602487263948301,2330.313852732185
255,2019,4,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,13.744483747818947,2568.005913976776
256,2019,5,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,13.941828522432294,2826.8102826308614
257,2019,6,AZ,1102,CHOLLA,9w1wf0,34.940278,-110.300278,14.087662177719974,2745.0004349674746
