Q,H,gamma,q_target,objective,stress objective,stress total load shedding,stress total dispatched generation cost,stress total battery throughput,stress total curtailed non-dispatched generation,normal objective,normal total load shedding,normal total dispatched generation cost,normal total battery throughput,normal total curtailed non-dispatched generation
1,48,0.1,0.5,1.246147610441197,9.411637590060845,55.174696835677125,251.75184207025097,3.0034184968591906,3.172089045459372e-09,1.1096770258235986,102.065884231594,7512.438626515086,722.094334915625,2558.9468467827437
1,48,0.1,0.75,1.246147610430379,9.411637583678969,55.174696789036346,251.75184208364374,3.00341854007574,3.6841863478001197e-09,1.1096770259192605,102.06588425936052,7512.438626792953,722.0943340184109,2558.9468381657625
1,48,0.1,1.0,1.2461476104175504,9.411637698419371,55.17469761579429,251.7518420791097,3.003417739407512,3.0364192423998694e-09,1.1096770239885505,102.0658834246551,7512.438626251806,722.0943940441949,2558.946850759282
1,72,0.0001,0.5,1.2461476102917657,9.411637662017831,55.17469735167421,251.75184211528114,3.0034181802161495,1.6732901916768826e-08,1.1096770244690457,102.06588360525505,7512.438626565263,722.0944154933426,2558.946817092555
1,72,0.0001,0.75,1.2461476103586333,9.41163766239583,55.174697354295375,251.75184211729422,3.003418179778249,1.7143876797155122e-08,1.1096770245307135,102.06588361184096,7512.438626820524,722.0944299285615,2558.946804478568
1,72,0.0001,1.0,1.2461476102937488,9.4116376624564,55.17469735466223,251.7518421185773,3.0034181899769496,1.764489045250875e-08,1.1096770244637324,102.0658836066725,7512.438626610134,722.0944035935195,2558.9468306483022
1,72,0.001,0.5,1.24614761029624,9.411637687836206,55.17469753740805,251.7518421206343,3.0034179618415715,1.8228375982755323e-08,1.1096770240420906,102.06588342145949,7512.438626617689,722.0944099772533,2558.9468221797706
1,72,0.001,0.75,1.2461476103042082,9.411637661928587,55.17469735074276,251.75184212147536,3.0034181386007566,1.8422364201746716e-08,1.109677024483188,102.06588361205371,7512.438626609094,722.0944096978687,2558.9468225315377
1,72,0.001,1.0,1.2461476102983913,9.41163766153522,55.17469734803251,251.75184211910772,3.0034181314012507,1.8412419786800988e-08,1.1096770244838479,102.06588360993736,7512.438626654142,722.0944099943366,2558.946821253707
1,72,0.01,0.5,1.246147610327134,9.411637731809588,55.17469785398812,251.75184212562684,3.0034175191384618,1.9427854606492743e-08,1.1096770233385695,102.06588310609092,7512.4386267963455,722.0944166951124,2558.9468158602276
1,72,0.01,0.75,1.2461476103761966,9.411637711009645,55.17469770454193,251.75184211757445,3.003417697575877,1.916162541147301e-08,1.1096770237360833,102.0658832678213,7512.438626878735,722.0944274933432,2558.946807369716
1,72,0.01,1.0,1.246147610376619,9.411637721370894,55.17469777845222,251.7518421314353,3.0034176929074476,2.066318591580029e-08,1.1096770235633442,102.06588319516058,7512.438626953901,722.0944164661379,2558.946812487161
1,72,0.1,0.5,1.2461476103577314,9.411637710016882,55.174697700212306,251.75184205667983,3.003418150472337,1.0722763552311535e-09,1.1096770237339018,102.06588326342712,7512.438627159138,722.0944063616812,2558.9468103007584
1,72,0.1,0.75,1.246147610644328,9.411637766110037,55.17469810298842,251.75184208784083,3.0034172235829595,6.724610433703166e-09,1.1096770230877984,102.06588297729978,7512.438626885631,722.094449284505,2558.946806379237
1,72,0.1,1.0,1.246147610699241,9.411637731138265,55.17469785098032,251.751842089431,3.0034174873018964,6.89874219730178e-09,1.1096770237281153,102.06588324965651,7512.438626946654,722.0944501657725,2558.946802292631
2,24,0.0001,0.5,1.037651695349303,9.33072262320026,54.57934822067672,252.000000013759,3.7093313543961024,9.12571338034243e-09,0.8990488386164178,31.23531622138779,7107.542922779925,1395.554631137481,2295.4776126738093
2,24,0.0001,0.75,1.0376516953584918,9.330722623394049,54.579348222063324,252.00000001394778,3.7093313528935696,9.101803187499664e-09,0.8990488386225214,31.23531622223426,7107.5429226505585,1395.5546476402367,2295.477606301794
2,24,0.0001,1.0,1.0376516953420045,9.33072262360475,54.57934822357735,252.00000001402213,3.709331351479838,9.232342607830005e-09,0.8990488386022373,31.23531622718201,7107.542922850999,1395.554600223663,2295.4776208451717
2,24,0.001,0.5,1.0376516953242623,9.330722624362554,54.57934822905779,252.0000000135497,3.709331350216863,9.539096641320383e-09,0.8990488385715333,31.23531621204712,7107.542923535934,1395.5545355454897,2295.4776248071066
2,24,0.001,0.75,1.0376516953129529,9.33072262499748,54.57934823367039,252.0000000127622,3.709331346691893,9.766751601223586e-09,0.8990488385494231,31.23531620996655,7107.542923386059,1395.5545356440082,2295.4776298468055
2,24,0.001,1.0,1.037651695339175,9.330722625282258,54.57934823570238,252.00000001314922,3.7093313448443306,9.453409400681375e-09,0.8990488385713239,31.235316213802207,7107.54292334926,1395.554550522296,2295.47763011865
2,24,0.01,0.5,1.0376516954397532,9.330722634872878,54.57934830476876,252.00000001356426,3.709331275483792,9.970729015403752e-09,0.8990488385132943,31.23531617713334,7107.54292339826,1395.5545689615838,2295.477612848644
2,24,0.01,0.75,1.0376516954263069,9.330722626674039,54.5793482457962,252.00000001181473,3.7093313322446915,8.610205079838895e-09,0.8990488386366513,31.235316179222917,7107.542923618655,1395.554649027431,2295.4775850975248
2,24,0.01,1.0,1.0376516954570187,9.330722626626429,54.579348245474165,252.0000000115077,3.709331321470051,8.458722189815343e-09,0.899048838668672,31.235316178868786,7107.542923806195,1395.5546585706822,2295.477584416548
2,24,0.1,0.5,1.0374683859783738,9.330722618290173,54.579348185484335,252.0000000101486,3.70933139492835,7.678959072007458e-09,0.8988624656611849,31.146629228431678,7107.718933277475,1394.7486290661766,2295.4775533036013
2,24,0.1,0.75,1.0374586131810584,9.330722619421344,54.57934819351095,252.0000000126459,3.7093313808796355,8.207378394330881e-09,0.8988525295113041,31.139965792629344,7107.769316244247,1394.4762172562514,2295.4775616876527
2,24,0.1,1.0,1.0374645260124358,9.330722621864242,54.57934821102044,252.00000001441725,3.7093313624893582,1.0962762563322938e-08,0.8988585411235475,31.139965784262905,7107.822878510967,1394.2996124260437,2295.477593063138
2,48,0.0001,0.5,1.037450419420982,9.330722496783984,54.579347310061216,252.00000001141876,3.709332425045634,7.663312681967303e-09,0.898844200857812,31.139966675062762,7107.708537450638,1393.3763639015135,2295.4776218319407
2,48,0.0001,0.75,1.0374504194281535,9.330722496449242,54.57934730765919,252.00000001132793,3.709332417929152,7.4536954902573e-09,0.8988442008706979,31.139966671217206,7107.708537607297,1393.3763670292692,2295.477611510688
2,48,0.0001,1.0,1.037450419438307,9.330722496475321,54.57934730785428,252.00000001118246,3.7093324178178304,7.475846274036917e-09,0.8988442008805854,31.139966672105665,7107.708538018361,1393.3763326649382,2295.477606776309
2,48,0.001,0.5,1.0374504194430314,9.33072249426285,54.57934729192253,252.0000000109207,3.709332447950305,7.105946426982597e-09,0.8988442009223659,31.139966686908867,7107.708537515355,1393.3763893572125,2295.4776081256923
2,48,0.001,0.75,1.0374504194356047,9.330722494759918,54.579347295519014,252.00000001083146,3.7093324216736994,7.378508825931389e-09,0.8988442009065076,31.1399666879502,7107.7085372740785,1393.3763977387516,2295.477612245433
2,48,0.001,1.0,1.037450419441203,9.330722495329898,54.579347299605246,252.00000001122726,3.709332417305432,7.536324169715645e-09,0.8988442009026731,31.13996668953412,7107.7085357287515,1393.376545799951,2295.4776162905528
2,48,0.01,0.5,1.0374504194930712,9.330722492977287,54.579347282767,252.00000001038353,3.709332300584012,7.078161730552063e-09,0.8988442009947278,31.139966691274637,7107.7085366265255,1393.376531855705,2295.477573752022
2,48,0.01,0.75,1.037450419471239,9.330722490285508,54.57934726333018,252.00000001099,3.709332351975047,7.001820984425527e-09,0.8988442010175185,31.139966709882838,7107.708536536233,1393.3765233050135,2295.477581542521
2,48,0.01,1.0,1.0374504194410168,9.330722487538065,54.57934724354477,252.0000000108268,3.709332375929659,7.345409841637925e-09,0.8988442010327098,31.139966730794388,7107.7085369519855,1393.3764529953887,2295.4776056000414
2,48,0.1,0.5,1.0374504262357473,9.330722438402708,54.57934688955594,252.00000001157997,3.7093327290676688,7.838738604741192e-09,0.8988442087622049,31.13996711802048,7107.708443517515,1393.3916817233435,2295.4775651977748
2,48,0.1,0.75,1.03745051384432,9.330722503413615,54.57934735788711,252.0000000117195,3.7093322098656296,9.150158143105032e-09,0.8988442967484545,31.139966687720893,7107.70882616861,1393.4300861654451,2295.477590299014
2,48,0.1,1.0,1.0374514601714413,9.330722498128019,54.57934732001744,252.00000000722252,3.709332286329343,8.73745725341005e-09,0.8988452589799664,31.139966699924347,7107.7167969917155,1393.4620381189327,2295.4776018194157
2,72,0.0001,0.5,1.0374504194869123,9.330722406286137,54.579346658353984,252.00000000861857,3.709332950537715,6.758676183030268e-09,0.8988442024373432,31.139967314319016,7107.708539253803,1393.3762659965416,2295.477598191047
2,72,0.0001,0.75,1.0374504194847112,9.33072240577658,54.57934665468795,252.00000000851617,3.709332955230526,6.6238918397615585e-09,0.8988442024436213,31.13996731544195,7107.708539256881,1393.3762688521042,2295.4775954723273
2,72,0.0001,1.0,1.0374504194877427,9.3307224057476,54.57934665447307,252.00000000862275,3.709332957045043,7.1099651754106486e-09,0.898844202447188,31.139967319664432,7107.708539139906,1393.3762751777656,2295.477594472744
2,72,0.001,0.5,1.037450419487034,9.330722402897882,54.57934663391816,252.00000000860524,3.709333032631439,6.938448288437195e-09,0.898844202494095,31.139967336702217,7107.708539152724,1393.376280235377,2295.477594803842
2,72,0.001,0.75,1.0374504194770808,9.33072240294004,54.57934663420942,252.0000000092238,3.7093329953473058,7.195670104069141e-09,0.8988442024832711,31.13996733463206,7107.70853900132,1393.3762901902214,2295.477594359511
2,72,0.001,1.0,1.0374504194345204,9.330722402419052,54.57934663051134,252.0000000078685,3.709333024834695,5.754691042214813e-09,0.8988442024487066,31.13996732028919,7107.708538949641,1393.3762942632268,2295.4775907666376
2,72,0.01,0.5,1.037450419451059,9.330722397449371,54.57934659480256,252.0000000061904,3.7093330467673553,6.214803734657302e-09,0.8988442025485806,31.1399673288574,7107.708538587817,1393.376399360318,2295.4775655702565
2,72,0.01,0.75,1.0374504194653829,9.330722480518054,54.57934719304619,252.00000000780585,3.709332587014235,6.599710143524854e-09,0.8988442011748089,31.13996674609197,7107.708538850024,1393.3763550289755,2295.4775801944
2,72,0.01,1.0,1.0374504193979857,9.330722526968115,54.57934752759063,252.00000000707274,3.709332452336345,5.62548349773394e-09,0.8988442003299612,31.139966398348946,7107.708539012607,1393.3763063360018,2295.477597035707
2,72,0.1,0.5,1.0374504195601706,9.33072237487685,54.57934643216682,252.00000000715244,3.7093331777404543,6.390655498608105e-09,0.8988442030367721,31.13996752972108,7107.70854147602,1393.3761294386766,2295.477562476256
2,72,0.1,0.75,1.0374504682740815,9.330722456313378,54.5793470188401,252.00000000693808,3.7093325386305764,7.266406146485139e-09,0.8988442512037872,31.139966952789308,7107.708968553054,1393.3760762989557,2295.477576313769
2,72,0.1,1.0,1.0374524172969175,9.33078683394679,54.57981077038653,251.99999999267132,3.7088687936157405,7.494480134511305e-09,0.8988451568515154,31.139966309268146,7107.7167834401025,1393.3761807192031,2295.4775875309933
4,24,0.0001,0.5,0.8835793688699357,9.076370344228831,52.747095687379485,251.99999998256203,5.541583879993977,1.4639607859019854e-08,0.7466525002009848,6.087881040085003,6285.23053034214,2616.9790587845896,1856.30331386524
4,24,0.0001,0.75,0.8835793690001683,9.07637034414533,52.747095686787716,251.99999998235668,5.541583881674903,1.4964544663506172e-08,0.7466525003347895,6.087881047900605,6285.230529599376,2616.9792327159143,1856.303256457759
4,24,0.0001,1.0,0.8835793690667749,9.076370343166364,52.747095679713965,251.9999999827947,5.5415838882031245,1.4590983208139205e-08,0.7466525004188711,6.087881050978168,6285.230530909544,2616.979167988544,1856.3032581749899
4,24,0.001,0.5,0.8835793687557923,9.076370335426073,52.74709562391254,251.9999999836564,5.541583944737882,1.3562713459796096e-08,0.7466525002320552,6.087881021228686,6285.2305289139085,2616.979266090467,1856.303269767753
4,24,0.001,0.75,0.8835793688686371,9.076370332243407,52.74709560102189,251.99999998286316,5.5415839749608375,1.3894237598959177e-08,0.7466525003999779,6.087881015124579,6285.230530206404,2616.9792937313973,1856.3032759143825
4,24,0.001,1.0,0.8835793688211252,9.076370329291342,52.74709557976496,251.99999998263146,5.541584002226064,1.4050205099844026e-08,0.7466525004010102,6.0878810249933775,6285.230530677341,2616.979227789661,1856.3032737601184
4,24,0.01,0.5,0.8835793675483434,9.076370221704838,52.74709480479675,251.99999998186428,5.541584769731904,1.4224769411183721e-08,0.7466525009050594,6.087881021300605,6285.230535363794,2616.9792008185514,1856.3032526212571
4,24,0.01,0.75,0.8835793631248017,9.07636999167743,52.747093147803554,251.99999998103436,5.541586444444997,1.4534425653566704e-08,0.7466525002520558,6.087880892724083,6285.230531127089,2616.9793190140285,1856.3032525808717
4,24,0.01,1.0,0.8835772263836591,9.076369978587447,52.74709305349078,251.99999998138517,5.541586539152368,1.4599495357131963e-08,0.7466503280181361,6.087880915648112,6285.2125588154895,2616.904907580933,1856.3032543583624
4,24,0.1,0.5,0.8774571271159055,9.060331433671662,52.63155776221743,251.9999999842465,5.657122012428304,1.2629255964349122e-08,0.7406959966442216,3.194171362342126,6291.762971923168,2619.0307916602774,1856.3032406979326
4,24,0.1,0.75,0.8763517372573469,9.06031623919136,52.631448307391686,251.99999998228205,5.657231344031131,1.354765157264972e-08,0.7395723862500932,2.612910819402603,6293.709871255597,2618.7592287153575,1856.3032418664857
4,24,0.1,1.0,0.8765045229720747,9.060316259509115,52.631448453940024,251.99999997925727,5.657231125493007,1.2240574670689221e-08,0.7397277251469432,2.6129107106779004,6295.0255362294065,2621.0329423097687,1856.3032582274568
4,48,0.0001,0.5,0.8778294707900365,9.06031624018004,52.63144831445915,251.99999998408367,5.657231265928054,1.1929078981289078e-08,0.7410748172626269,3.43685785718646,6290.25540964545,2610.805874561521,1856.3032753565406
4,48,0.0001,0.75,0.8778294706348155,9.060316239970089,52.631448312942936,251.99999998416058,5.657231267354788,1.1823391712901963e-08,0.7410748171083207,3.436857785189471,6290.255409792629,2610.805870887254,1856.3032762950531
4,48,0.0001,1.0,0.8778294704729122,9.060316240020784,52.631448313287336,251.99999998458247,5.657231266347747,1.1298669129018303e-08,0.7410748169428641,3.436857712770896,6290.255409796631,2610.805872766824,1856.303282067475
4,48,0.001,0.5,0.8778294631749992,9.060316199170392,52.63144801906242,251.99999998365692,5.657231563121425,1.217986723081097e-08,0.7410748102057169,3.4368544288094047,6290.2554173502795,2610.805880598966,1856.3032805089208
4,48,0.001,0.75,0.8778294629252896,9.060316204296646,52.63144805602113,251.99999998285,5.657231544447181,1.351410203972868e-08,0.7410748098661583,3.4368542845793586,6290.255418559386,2610.8057555845908,1856.303287568294
4,48,0.001,1.0,0.8778294627557433,9.06031620491659,52.63144806039496,251.99999998487195,5.657231521785282,1.1842809796230476e-08,0.7410748096834171,3.4368542193161686,6290.255418109093,2610.805773690477,1856.3032875728643
4,48,0.01,0.5,0.8778294163231706,9.060316267737104,52.63144851299711,251.99999998340408,5.657231079698085,1.266897444499295e-08,0.7410747614248875,3.436830789298988,6290.255451465821,2610.8077185028906,1856.3032614661442
4,48,0.01,0.75,0.8767736115482496,9.060316268825154,52.631448520859415,251.99999998287956,5.657231075449989,1.3634764499742812e-08,0.7400013108695269,2.916833123926493,6291.4059683189835,2610.8663654330717,1856.3032792317863
4,48,0.01,1.0,0.8761632397880659,9.060316238679327,52.63144830368135,251.99999998316235,5.657231303388048,1.2585941611938604e-08,0.7393807384138387,2.612910876070425,6292.137250062994,2610.897458923066,1856.3032704389248
4,48,0.1,0.5,0.8761720119241728,9.060316216242247,52.63144814218166,251.99999998116624,5.657231408419165,1.3549302764502019e-08,0.7393896575344556,2.6129110794398973,6292.207279777418,2611.578795065434,1856.3032680912934
4,48,0.1,0.75,0.8761973547351689,9.060545300001172,52.63309837058998,251.9999999763563,5.6555812012908415,1.1834633943527928e-08,0.7394115952042608,2.612911794840457,6292.3958187997605,2611.6249583341405,1856.3032622792084
4,48,0.1,1.0,0.8762812951838045,9.060890921628685,52.635588090802344,251.9999999839825,5.65309145010929,7.3647279081418554e-09,0.7394911621512995,2.612912596989254,6293.077184994738,2612.0416161072662,1856.3032720180781
4,72,0.0001,0.5,0.8761555695041299,9.060316088930042,52.63144722513452,251.99999997971065,5.657232352492912,1.6520453397523005e-08,0.7393729424385158,2.612912055043896,6292.078423146036,2610.0607803338607,1856.303296169107
4,72,0.0001,0.75,0.8761555694892829,9.060316086083029,52.63144720459776,251.99999998040528,5.657232359548725,1.579982997728571e-08,0.7393729424710029,2.612912056987916,6292.078423029509,2610.0608160893535,1856.3032885425034
4,72,0.0001,1.0,0.8761555695197777,9.06031608772421,52.631447216424725,251.9999999803104,5.657232348109719,1.608275176341711e-08,0.7393729424745784,2.6129120579606027,6292.078423042657,2610.060815909779,1856.3032877889018
4,72,0.001,0.5,0.876155569561617,9.060316085999293,52.6314472040088,251.99999998011526,5.657232360695383,1.5678077784378987e-08,0.7393729425459457,2.61291208583672,6292.0784226668,2610.060859233273,1856.3032748486964
4,72,0.001,0.75,0.8761555692135051,9.060316061803526,52.63144702938868,251.99999998508127,5.657232685275925,1.2486173376509367e-08,0.7393729425964018,2.6129121108511932,6292.0784226487685,2610.0608544805023,1856.3032762656583
4,72,0.001,1.0,0.8761555691961396,9.060316123023767,52.63144747033266,251.99999998536228,5.657232340725027,1.2275090251639118e-08,0.7393729415555662,2.612911661816661,6292.078422604412,2610.0608602014963,1856.3032838538084
4,72,0.01,0.5,0.8761555132845582,9.060316159010952,52.63144772981718,251.99999998251494,5.657231871838995,1.3337611270068016e-08,0.7393728841080724,2.6129115114105566,6292.078336909875,2610.020233706631,1856.3032584167902
4,72,0.01,0.75,0.8761555625294857,9.06031615248997,52.63144768289571,251.99999998184808,5.657231879334786,1.3756401662856938e-08,0.739372934285021,2.6129115783905577,6292.078421513261,2610.0548718669206,1856.3032775132183
4,72,0.01,1.0,0.8761565356966472,9.06031617907215,52.63144787446774,251.99999997997412,5.657231706041416,1.41618587164338e-08,0.7393739232725443,2.612911421268267,6292.085229245278,2610.2265245596573,1856.303274475679
4,72,0.1,0.5,0.8761666332718536,9.06037441053119,52.63186735070602,251.99999998011546,5.6568122255830655,8.239103914822524e-09,0.7393832163817255,2.612910915319104,6292.157890587714,2610.968345085236,1856.3032700991348
4,72,0.1,0.75,0.8761879091575648,9.060619736090164,52.63363457806813,251.99999998587947,5.655044974121653,8.403916667218616e-09,0.7394007477046524,2.6129110945269454,6292.306720399573,2611.1899933172476,1856.3032734915018
4,72,0.1,1.0,0.8762661752482351,9.060880111788562,52.635510220786486,251.99999998850578,5.653169331735766,6.886581988157174e-09,0.7394759701807088,2.6129112282817037,6292.956448745983,2611.028576536946,1856.3032631434025
8,24,0.0001,0.5,0.763453403437146,8.782798243224706,50.63559668123169,251.93477338032713,7.62400193965418,1.3845811520809076e-08,0.6294253559755153,4.349225667277063,5293.361602518569,4278.275122092927,1280.8347623284171
8,24,0.0001,0.75,0.7634534027590126,8.782798237825048,50.63559663800668,251.93477346646276,7.624002021058084,1.3636903243890614e-08,0.6294253553762933,4.34922496106605,5293.361610698764,4278.275200205964,1280.8346816224766
8,24,0.0001,1.0,0.7634534015405774,8.78279823303263,50.63559659899056,251.93477355589124,7.624002099631658,1.330255605946165e-08,0.6294253542175905,4.349224245915215,5293.361615037583,4278.275198287304,1280.834632538845
8,24,0.001,0.5,0.7634534390328338,8.782798212992772,50.63559642315768,251.93477418221337,7.624002559204195,1.4824765419592413e-08,0.6294253926713863,4.349243732063737,5293.361556571878,4278.275204351261,1280.8347303161236
8,24,0.001,0.75,0.7634534357924053,8.782798028160236,50.63559493425182,251.93477731560617,7.624005443176059,1.4114432132938094e-08,0.6294253924659234,4.349243265488254,5293.361564161233,4278.275201539944,1280.8346543905554
8,24,0.001,1.0,0.7634534283468942,8.7827978529153,50.6355935023081,251.93478068982074,7.624008382053406,1.3667009555892373e-08,0.6294253878248596,4.349241300494388,5293.361561488874,4278.275400022809,1280.8343925251463
8,24,0.01,0.5,0.763300485796942,8.780352952251766,50.61859202291852,251.92262877945768,7.635588642605553,1.419799181045826e-08,0.6293107509815411,4.348902013962635,5292.436825836689,4272.65643410166,1280.8347037450856
8,24,0.01,0.75,0.7559576214246745,8.646644131058903,49.65253069584257,251.9798691156724,8.627183995798877,1.898768456616166e-08,0.6240798524614285,1.870726518953471,5297.010947589278,4264.653083932063,1280.8346356584227
8,24,0.01,1.0,0.7510346344912069,8.54733389947152,48.93612780202651,251.9999999655697,9.352551779891314,1.5066154554533412e-08,0.6207343682241265,1.3378318364263921e-07,5305.51808444291,4272.922950050089,1280.8343626555106
8,24,0.1,0.5,0.7512441203360504,8.548302072593545,48.94310213552735,251.99999996876517,9.345577415842019,1.2931549751006792e-08,0.6209311740587662,1.4879301048500925e-07,5307.194132199551,4274.886051491887,1280.8347009225054
8,24,0.1,0.75,0.7518204130433799,8.520342874747183,48.7416952070862,251.9999999784473,9.546984342299842,8.990492877461522e-09,0.6219843830427593,1.4168270112942482e-07,5316.183271662945,4283.416979981365,1280.8345843373766
8,24,0.1,1.0,0.7526811836527914,8.52116767688505,48.74763675307902,251.99999998196006,9.541042790675967,6.1560786411340285e-09,0.6228457547965419,2.3062359087552254e-06,5323.55468288048,4288.429432180761,1280.8343562729926
8,48,0.0001,0.5,0.7503891727153066,8.51963054891099,48.73656389566558,251.99999997323943,9.552115663185512,1.4223421503194224e-08,0.6205411274306989,0.4342064971421221,5295.39945991321,4249.876408685093,1280.8348401349233
8,48,0.0001,0.75,0.7503891724766619,8.519630549398425,48.73656389919249,251.99999997290843,9.55211566150723,1.4625867001356082e-08,0.6205411271799193,0.43420644759656996,5295.399457411267,4249.8765418988,1280.834834107268
8,48,0.0001,1.0,0.7503891726538109,8.51963054926962,48.736563898275314,251.9999999726856,9.552115663318125,1.4761895480840039e-08,0.6205411273621818,0.4342065471683497,5295.399458419372,4249.876398981891,1280.8348529430186
8,48,0.001,0.5,0.7503891740042329,8.51963055591874,48.736563946269,251.99999997084666,9.552115607182877,1.5722835846816502e-08,0.620541128624046,0.4342072115397245,5295.399454054014,4249.876593997216,1280.8348297483815
8,48,0.001,0.75,0.7503891753575667,8.519630567676547,48.73656403103068,251.99999996945053,9.552115535873954,1.6764349743096713e-08,0.620541129803489,0.43420786263354977,5295.399452489458,4249.876464473222,1280.834822445234
8,48,0.001,1.0,0.750389171641067,8.519630567767955,48.73656403170842,251.999999968888,9.552115552897478,1.7136417457591804e-08,0.6205411260233474,0.43420602931934715,5295.399457310534,4249.876392024163,1280.8348378620524
8,48,0.01,0.5,0.7494161591656009,8.519630542806986,48.73656385177051,251.99999997182397,9.552115697169386,1.4589091080533886e-08,0.6195518519181125,3.366054878242405e-07,5295.595696595559,4246.305279878811,1280.834825286332
8,48,0.01,0.75,0.7494921248847973,8.51963056577788,48.73656401734508,251.99999996954585,9.552115556732446,1.5910361229312334e-08,0.6196290868754423,1.705353593962954e-07,5296.2417130573685,4248.249605073541,1280.8348641299342
