loc_key,month,generation_mwh_sim,generation_mwh_actual,scaling_factor,abs_error_mwh_after
9mudw2,2019-02,38319.968302828034,32073.25164554573,0.8369853386120548,0.0
9mudw2,2019-03,50636.29062267764,46828.93259594106,0.9248096971575671,0.0
9mudw2,2019-04,58563.83223147317,52554.85624021205,0.8973944196904554,0.0
9mudw2,2019-05,53422.11648747815,57175.09022791442,1.0702513113892809,7.275957614183426e-12
9mudw2,2019-06,51333.339371244525,58488.25527128596,1.1393814621779588,7.275957614183426e-12
9mudw2,2019-07,67121.14270115011,60961.95904745311,0.9082378009993047,0.0
9mudw2,2019-08,68455.56609262145,59059.497056754495,0.8627420738416811,0.0
9mudw2,2019-09,59069.608705586805,52410.15987364566,0.8872609963419091,0.0
9mudw2,2019-10,61495.77978661222,47935.085903343126,0.7794857804824309,0.0
9mudw2,2019-11,46962.335488598255,37239.23625883592,0.7929596318282987,0.0
9mudw2,2019-12,39392.82840034103,33225.44552570142,0.8434389424399336,0.0
9mudw2,2020-01,48866.26000860686,35940.27675561644,0.7354824524996643,0.0
9mudw2,2020-02,55366.86670265358,40259.049853133685,0.7271325298096413,0.0
9mudw2,2020-03,54722.60282552972,53170.54232877685,0.9716376704211008,0.0
9mudw2,2020-04,57474.66736352868,59102.32701808426,1.028319601125494,0.0
9mudw2,2020-05,75980.24612790254,66871.90910447398,0.8801223016822569,0.0
9mudw2,2020-06,68507.47948533412,67040.47898968236,0.9785862725256765,0.0
9mudw2,2020-07,80034.30446384782,69531.51646811422,0.8687714216286118,0.0
9mudw2,2020-08,75871.45572761235,66188.79050255514,0.8723806584149494,0.0
9mudw2,2020-09,68312.64541834182,58731.7393730595,0.8597491579105225,0.0
9mudw2,2020-10,63657.82889677632,53541.02859001917,0.8410753165465014,0.0
9mudw2,2020-11,57509.523521646326,43410.82700076529,0.7548458819072923,0.0
9mudw2,2020-12,52129.753799059436,38880.69113827826,0.7458445188164263,0.0
9mudw2,2021-01,54280.23777899545,41185.191455584776,0.7587511245487212,0.0
9mudw2,2021-02,60801.38850039553,44039.15587946291,0.7243116804672384,0.0
9mudw2,2021-03,76249.87675096015,62190.564317183,0.8156152766030522,0.0
9mudw2,2021-04,77081.42660583091,69428.72478588684,0.9007192503185303,0.0
9mudw2,2021-05,79359.77610612134,76572.64932876657,0.9648798558399689,0.0
9mudw2,2021-06,81235.10668470725,77019.51653445316,0.9481063012988239,0.0
9mudw2,2021-07,84087.91104197637,78838.09548075909,0.9375675350218108,0.0
9mudw2,2021-08,79490.95433745238,74651.6011111597,0.9391207054107211,0.0
9mudw2,2021-09,79382.41833471334,66586.81693341429,0.8388106375476391,0.0
9mudw2,2021-10,71949.154324159,59584.880902754994,0.8281526233693015,0.0
9mudw2,2021-11,66138.7037918305,50205.61560466047,0.7590958504823601,0.0
9mudw2,2021-12,48906.15315523574,43898.913837873384,0.8976153511508337,0.0
9mudw2,2022-01,63908.573611026724,49449.6208476639,0.7737556645941462,0.0
9mudw2,2022-02,73412.11497793328,52840.545540753665,0.7197796379608031,0.0
9mudw2,2022-03,92529.13097211927,75602.53198576695,0.8170673515624759,0.0
9mudw2,2022-04,95485.91621543809,82724.57506635119,0.8663536817273199,0.0
9mudw2,2022-05,98362.00398581891,91745.57204879523,0.9327338640032428,0.0
9mudw2,2022-06,102353.35222383792,91669.45599947778,0.8956175250518871,0.0
9mudw2,2022-07,100953.06773650742,94500.7984170194,0.9360864462650231,0.0
9mudw2,2022-08,98733.35224929483,91813.61751410022,0.92991492157865,0.0
9mudw2,2022-09,89099.03256450788,82274.92475585586,0.9234098551663694,0.0
9mudw2,2022-10,81041.75668311358,77397.5747844643,0.9550332810171105,0.0
9mudw2,2022-11,78923.61245310819,61357.51117410714,0.7774290768882658,0.0
9mudw2,2022-12,64225.48927233453,53000.06201166515,0.8252185014415329,0.0
9mudw2,2023-01,68.84928433650548,,,
9mumuf,2018-01,33662.560997384055,27640.00693473757,0.8210904374413313,0.0
9mumuf,2018-02,42160.3096023253,30284.47379198419,0.7183171584279325,0.0
9mumuf,2018-03,46813.35400033049,42117.15765932739,0.8996825491083177,0.0
9mumuf,2018-04,52899.37606912574,47890.550155131874,0.9053140833372282,0.0
9mumuf,2018-05,49513.5872312445,52741.44119024423,1.0651912765666645,7.275957614183426e-12
9mumuf,2018-06,57034.26918768351,53944.02873594058,0.9458178303017466,0.0
9mumuf,2018-07,57592.169029725635,54824.19090802506,0.9519382900777377,0.0
9mumuf,2018-08,58111.89092640532,53161.50999732698,0.9148129436134224,0.0
9mumuf,2018-09,53886.1349684169,48228.62426054098,0.895009899834311,0.0
9mumuf,2018-10,48993.432519682254,44076.40992417931,0.899639148705745,0.0
9mumuf,2018-11,42320.91385151131,34865.61447519081,0.8238388848955759,0.0
9mumuf,2018-12,38296.92254526056,31469.113732001624,0.8217139038994685,0.0
9mumuf,2019-01,40079.763843244116,32836.54182441324,0.8192798229261073,0.0
9mumuf,2019-02,40752.2588596557,34514.72193681511,0.8469400936934153,0.0
9mumuf,2019-03,57410.36342184304,50393.630337484974,0.8777793299652168,0.0
9mumuf,2019-04,60914.754000135734,56555.42099711378,0.9284355149326838,0.0
9mumuf,2019-05,58877.67772850836,61527.35502896354,1.0450030878030405,7.275957614183426e-12
9mumuf,2019-06,49761.687714637475,62940.48042173639,1.264838137779285,7.275957614183426e-12
9mumuf,2019-07,70422.28334088465,65602.48672318715,0.931558643244115,0.0
9mumuf,2019-08,72867.11358862223,63555.20610038065,0.8722069939422497,0.0
9mumuf,2019-09,63145.66903390503,56399.71009781057,0.8931683037126056,0.0
9mumuf,2019-10,64806.95438332203,51583.985909984985,0.7959637418674939,0.0
9mumuf,2019-11,48651.71156657205,40073.95005712134,0.8236904471960166,0.0
9mumuf,2019-12,40260.54414011322,35754.62276852253,0.8880809619485184,0.0
9mumuf,2020-01,51517.01636401154,38676.111554300565,0.7507444002777828,0.0
9mumuf,2020-02,57970.81764345851,43323.63698191672,0.7473352756273468,0.0
9mumuf,2020-03,61446.49699633617,57217.974154555515,0.9311836630486391,0.0
9mumuf,2020-04,63988.12279407159,63601.29635097944,0.9939547149345661,0.0
9mumuf,2020-05,79448.27282981847,71962.31219809712,0.9057756655357809,0.0
9mumuf,2020-06,69276.5981222087,72143.7139087558,1.0413864979554757,0.0
9mumuf,2020-07,82015.64576334147,74824.3733832747,0.9123182861863041,0.0
9mumuf,2020-08,79574.26747442642,71227.19345006182,0.89510335075284,0.0
9mumuf,2020-09,70654.01830623887,63202.49894613243,0.8945350945531649,0.0
9mumuf,2020-10,65750.53014734354,57616.662458114675,0.8762919831824734,0.0
9mumuf,2020-11,59100.7572010348,46715.332749452675,0.7904354353794089,0.0
9mumuf,2020-12,53770.49460773129,41840.35526485927,0.7781285176953409,0.0
9mumuf,2021-01,58360.73064088099,44320.27805329855,0.7594195200539989,0.0
9mumuf,2021-02,63469.96561096396,47391.49108764634,0.7466758589114442,0.0
9mumuf,2021-03,81143.91186615718,66924.6155089887,0.8247644705542112,0.0
9mumuf,2021-04,82318.80048610744,74713.75702392627,0.9076147439312525,0.0
9mumuf,2021-05,78023.50057089205,82401.4892146013,1.0561111538405203,0.0
9mumuf,2021-06,84527.26783955737,82882.37270958976,0.9805400650936711,0.0
9mumuf,2021-07,89089.94215054151,84839.38496845166,0.9522891464571008,0.0
9mumuf,2021-08,89633.5499710841,80334.20754978378,0.8962515439330441,0.0
9mumuf,2021-09,85289.85541863435,71655.51832763982,0.840141163048382,0.0
9mumuf,2021-10,75856.41180020141,64120.583055458424,0.845288902200462,7.275957614183426e-12
9mumuf,2021-11,69710.36865556492,54027.35218155325,0.7750260574362964,0.0
9mumuf,2021-12,51522.93521994129,47240.57358408894,0.9168843619337332,0.0
9mumuf,2022-01,66643.6157711594,53213.8098219637,0.7984832336331973,0.0
9mumuf,2022-02,78339.84679874878,56862.85745156153,0.725848463779096,0.0
9mumuf,2022-03,96050.01371873228,81357.52489474526,0.8470329336233963,0.0
9mumuf,2022-04,100061.56042572421,89021.70996911771,0.8896694154115118,0.0
9mumuf,2022-05,94241.83066067926,98729.40053578797,1.0476176008429456,0.0
9mumuf,2022-06,105656.0049337963,98647.4904037516,0.9336666710573032,0.0
9mumuf,2022-07,110955.82797793968,101694.35940628791,0.9165301296882473,0.0
9mumuf,2022-08,109641.52347525353,98802.62573727414,0.90114240121421,0.0
9mumuf,2022-09,95414.7465944131,88537.83151466408,0.9279260772029165,0.0
9mumuf,2022-10,90557.76329444729,83289.20939454017,0.9197357174528095,0.0
9mumuf,2022-11,81736.73754045933,66028.14894832906,0.8078148325365374,0.0
9mumuf,2022-12,65674.60529382258,57034.51658667815,0.8684409496107452,0.0
9mumuf,2023-01,74.9845754284913,,,
9mupsy,2018-01,1781.9159332301697,1493.8684116331997,0.8383495448773436,0.0
9mupsy,2018-02,2274.238114090525,1636.794768814635,0.7197112556831783,0.0
9mupsy,2018-03,2480.4602970825867,2276.3196682114667,0.9177005053815126,0.0
9mupsy,2018-04,2925.757285040925,2588.3560833182623,0.884679018506505,0.0
9mupsy,2018-05,2678.4891978369565,2850.533763039522,1.0642319428958318,0.0
9mupsy,2018-06,3041.0930670645384,2915.53040182406,0.958711337512048,0.0
9mupsy,2018-07,3208.415890716006,2963.100811958039,0.9235401247488456,0.0
9mupsy,2018-08,3186.084876531596,2873.2373579805458,0.901808165609317,0.0
9mupsy,2018-09,2964.737084757019,2606.628084047288,0.8792105368968728,0.0
9mupsy,2018-10,2670.1579024879597,2382.2120102717954,0.8921614740656849,0.0
9mupsy,2018-11,2278.6063424372423,1884.3931638529928,0.8269937324221649,2.2737367544323206e-13
9mupsy,2018-12,2020.572021949843,1700.8213875390668,0.8417524191480102,0.0
9mupsy,2019-01,2065.83396069516,1774.7272167690242,0.8590851203607005,0.0
9mupsy,2019-02,2233.0289264568714,1865.4283611235676,0.8353802940132206,0.0
9mupsy,2019-03,3080.046854038294,2723.6408690649296,0.8842855314015514,0.0
9mupsy,2019-04,3390.426577168731,3056.6691655935883,0.9015588734990816,0.0
9mupsy,2019-05,3308.2950663003867,3325.388895383879,1.0051669602441502,0.0
9mupsy,2019-06,2851.9721170458993,3401.764541414815,1.1927762270475477,0.0
9mupsy,2019-07,3879.311692802468,3545.638858620863,0.9139865881876187,0.0
9mupsy,2019-08,3939.2213032628124,3434.988819372297,0.8719969138385636,0.0
9mupsy,2019-09,3457.7319845216452,3048.2534081603394,0.8815759641885735,0.0
9mupsy,2019-10,3516.633623359748,2787.976402430316,0.7927969476009041,0.0
9mupsy,2019-11,2598.4520485345665,2165.8897648271677,0.8335307807772138,0.0
9mupsy,2019-12,2119.6338334210172,1932.4416831686344,0.9116865624142916,0.0
9mupsy,2020-01,2706.558943351333,2090.340334291237,0.7723239648728737,0.0
9mupsy,2020-02,3163.0312093920415,2341.5266471228824,0.7402793371656113,0.0
9mupsy,2020-03,3268.5562928123018,3092.4783907962824,0.9461297630384331,0.0
9mupsy,2020-04,3584.9843126753335,3437.4798740821007,0.95885492774077,0.0
9mupsy,2020-05,4461.3082459816405,3889.3704069848304,0.8718004209836964,0.0
9mupsy,2020-06,3928.940593713313,3899.174684024597,0.9924239349059275,0.0
9mupsy,2020-07,4505.169822866521,4044.0571553200775,0.8976481052487718,0.0
9mupsy,2020-08,4346.813819524625,3849.639205792217,0.8856232094645408,0.0
9mupsy,2020-09,3840.9917474761373,3415.925941510777,0.8893343610423883,0.0
9mupsy,2020-10,3446.781923426178,3114.026426734947,0.9034590803585089,0.0
9mupsy,2020-11,3222.1741649398914,2524.8387273606113,0.7835823261303169,0.0
9mupsy,2020-12,2925.3789958453167,2261.3592394989587,0.7730141095258384,0.0
9mupsy,2021-01,3206.2986951556645,2395.3924300725394,0.747089606371263,0.0
9mupsy,2021-02,3488.6089695725123,2561.3832761762064,0.734213349365456,0.0
9mupsy,2021-03,4480.780832830353,3617.096381547083,0.8072468876506709,0.0
9mupsy,2021-04,4548.250628033179,4038.0786371007935,0.8878311613287235,0.0
9mupsy,2021-05,4526.197436888222,4453.579990044074,0.9839561910728153,0.0
9mupsy,2021-06,4827.6509749421075,4479.57045612953,0.9278985741472846,0.0
9mupsy,2021-07,4962.129827902046,4585.341731860234,0.924067263632819,0.0
9mupsy,2021-08,4622.131469390946,4341.848947996537,0.9393607639136795,0.0
9mupsy,2021-09,4389.147303776273,3872.7890192507025,0.88235567211852,0.0
9mupsy,2021-10,4133.904132648135,3465.545930875571,0.8383227621332329,0.0
9mupsy,2021-11,3652.6329089445676,2920.0338110903135,0.7994325966728643,0.0
9mupsy,2021-12,2619.3890528393654,2553.2265889561468,0.9747412612068834,0.0
9mupsy,2022-01,3492.4528792279893,2876.06402355061,0.8235083258120771,0.0
9mupsy,2022-02,4318.694308397867,3073.285283272879,0.7116237139768744,0.0
9mupsy,2022-03,5318.9410988650625,4397.156512148884,0.826697726185976,0.0
9mupsy,2022-04,5525.940322808812,4811.385206466842,0.8706907649015715,0.0
9mupsy,2022-05,5442.791789527452,5336.05990433142,0.9803902318289307,0.0
9mupsy,2022-06,5704.349261199031,5331.632880882015,0.9346610168398642,0.0
9mupsy,2022-07,5851.709507052285,5496.307997209606,0.939265353241756,0.0
9mupsy,2022-08,5837.242932593927,5340.017530525001,0.9148184497697492,0.0
9mupsy,2022-09,5194.144678247117,4785.232870836648,0.9212744671662735,0.0
9mupsy,2022-10,4400.17468487599,4501.5588902777545,1.0230409501127844,0.0
9mupsy,2022-11,4419.396186528597,3568.6447628402952,0.8074960044809739,0.0
9mupsy,2022-12,3467.288587858807,3082.563000175211,0.8890413711074509,0.0
9mupsy,2023-01,4.40502805452538,,,
9mvgw4,2018-01,5461.250800784774,4104.067302799019,0.7514885238761183,0.0
9mvgw4,2018-02,6158.634485953648,4496.7253071109335,0.7301497300037652,0.0
9mvgw4,2018-03,7211.148102799553,6253.676058931784,0.8672233560844418,0.0
9mvgw4,2018-04,8158.186352931025,7110.925893354857,0.8716307259639988,0.0
9mvgw4,2018-05,9063.854063194556,7831.200071782249,0.8640033276332499,9.094947017729282e-13
9mvgw4,2018-06,8401.62145081608,8009.763710955683,0.953359272117368,0.0
9mvgw4,2018-07,7854.1294888512,8140.452708253752,1.0364551182672737,9.094947017729282e-13
9mvgw4,2018-08,8288.27383919934,7893.573089999818,0.9523784135445926,0.0
9mvgw4,2018-09,8110.995401374678,7161.124103695708,0.8828909091086424,0.0
9mvgw4,2018-10,7751.529455929279,6544.591440288218,0.8442967903943327,0.0
9mvgw4,2018-11,6692.6318649736995,5176.946181579725,0.773529201370479,0.0
9mvgw4,2018-12,5917.230274661263,4672.624034448265,0.78966405185503,0.0
9mvgw4,2019-01,6403.527029740146,4875.66366957738,0.7614028404866799,0.0
9mvgw4,2019-02,6906.514117394137,5124.844653640744,0.7420305767179657,0.0
9mvgw4,2019-03,8800.380420008734,7482.590399696527,0.8502576073511491,0.0
9mvgw4,2019-04,9704.507481989998,8397.510704622098,0.8653206481840037,0.0
9mvgw4,2019-05,10418.678933691226,9135.75769348748,0.8768633481875402,0.0
9mvgw4,2019-06,9848.979665722092,9345.582594506055,0.9488884038447114,0.0
9mvgw4,2019-07,9825.948802313922,9740.84490567062,0.9913388621948385,0.0
9mvgw4,2019-08,9869.933528467574,9436.858821891665,0.9561218213550472,0.0
9mvgw4,2019-09,9501.275165279203,8374.39030483245,0.8813964609124507,0.0
9mvgw4,2019-10,9850.15500944105,7659.337800496276,0.7775855093808222,0.0
9mvgw4,2019-11,7627.999243982937,5950.294748903764,0.7800596930574466,0.0
9mvgw4,2019-12,6387.0828454619095,5308.948676267758,0.8312008478236387,0.0
9mvgw4,2020-01,8392.68213609424,5742.739689038336,0.6842555926597829,0.0
9mvgw4,2020-02,8716.54729863129,6432.817560271967,0.7380006486378012,0.0
9mvgw4,2020-03,9979.51245252116,8495.888492885439,0.8513330218591082,0.0
9mvgw4,2020-04,11329.170619421955,9443.702434156556,0.8335740321508548,0.0
9mvgw4,2020-05,12176.623010018993,10685.16998651142,0.8775150530421779,0.0
9mvgw4,2020-06,11721.692935368328,10712.105031467956,0.9138701287034996,0.0
9mvgw4,2020-07,11668.749750186656,11110.137019133075,0.9521274564102598,0.0
9mvgw4,2020-08,11035.059867482849,10576.017451759535,0.958401456699299,0.0
9mvgw4,2020-09,10627.300569193807,9384.487854596638,0.8830547130472806,0.0
9mvgw4,2020-10,10424.810181195578,8555.086872774018,0.8206467766871963,0.0
9mvgw4,2020-11,9179.316769667945,6936.426250872258,0.7556582287031345,0.0
9mvgw4,2020-12,8651.401468571485,6212.575647518884,0.7181004915894512,0.0
9mvgw4,2021-01,9043.021575703999,6580.801677763056,0.7277215500009179,0.0
9mvgw4,2021-02,9907.594499725554,7036.82417529564,0.7102454763858739,0.0
9mvgw4,2021-03,12733.079959694012,9937.15837016104,0.7804206367679041,0.0
9mvgw4,2021-04,13004.685517761603,11093.712385643352,0.8530550293193732,0.0
9mvgw4,2021-05,14068.339660590596,12235.208854545175,0.8696981413392698,0.0
9mvgw4,2021-06,12786.353030077446,12306.61181160296,0.9624802148551673,0.0
9mvgw4,2021-07,11802.71046677117,12597.19459046174,1.0673137010288718,0.0
9mvgw4,2021-08,12465.28012076006,11928.252958829007,0.9569181633522481,0.0
9mvgw4,2021-09,11976.599603904944,10639.616354943384,0.8883670412989644,0.0
9mvgw4,2021-10,12247.277391859641,9520.807609624222,0.777381560407245,0.0
9mvgw4,2021-11,10181.959474988302,8022.135814533767,0.7878774055465374,0.0
9mvgw4,2021-12,8864.625831001133,7014.415512619381,0.7912816227492371,9.094947017729282e-13
9mvgw4,2022-01,10390.601634569588,7901.338717582346,0.7604313008492741,9.094947017729282e-13
9mvgw4,2022-02,12354.512322577604,8443.159748899354,0.6834069632574377,0.0
9mvgw4,2022-03,14942.669565681375,12080.198045737265,0.8084364037254554,0.0
9mvgw4,2022-04,15640.543636739392,13218.198171446382,0.8451239597834082,0.0
9mvgw4,2022-05,16558.894787011035,14659.62383875655,0.8853020704169041,0.0
9mvgw4,2022-06,15379.754652028589,14647.46158802152,0.9523859072803558,0.0
9mvgw4,2022-07,14863.321477223497,15099.8694140668,1.0159148772504039,0.0
9mvgw4,2022-08,14578.557189990393,14670.49652615746,1.0063064770380838,0.0
9mvgw4,2022-09,13511.695671214458,13146.350514239168,0.9729608210645516,0.0
9mvgw4,2022-10,14114.0128693891,12367.020086471575,0.8762228149368876,0.0
9mvgw4,2022-11,13218.981134530586,9804.048450603386,0.7416644558931458,0.0
9mvgw4,2022-12,11086.92110356696,8468.648188367632,0.763841296358016,0.0
9mvgw4,2023-01,9.329499786274784,,,
9mzqxj,2018-01,59009.48731960136,53196.615552592375,0.9014925899029442,0.0
9mzqxj,2018-02,60511.06122670752,53832.58331275333,0.8896321138885177,0.0
9mzqxj,2018-03,77198.79325391637,71559.72970930373,0.9269539936192388,0.0
9mzqxj,2018-04,84264.833839345,78796.57778405277,0.9351063094040187,0.0
9mzqxj,2018-05,92613.9368564115,85872.79636262973,0.9272124615085392,0.0
9mzqxj,2018-06,86652.51048973731,83227.33208546904,0.9604722542381051,0.0
9mzqxj,2018-07,83714.91907181373,78490.31368845554,0.9375905102544945,0.0
9mzqxj,2018-08,86625.01086011528,76841.178232138,0.8870553373577464,0.0
9mzqxj,2018-09,80298.16684784829,73460.20141104393,0.9148428201385822,0.0
9mzqxj,2018-10,75061.71108663891,67582.54255282629,0.9003597383334374,0.0
9mzqxj,2018-11,69987.76334668034,62223.95976455921,0.8890691285037418,0.0
9mzqxj,2018-12,57765.37659415195,55527.91434722939,0.9612663782555677,0.0
9mzqxj,2019-01,65869.19750420892,59383.72399886342,0.9015401166086608,0.0
9mzqxj,2019-02,67790.60733002487,59012.79893378358,0.8705158613861018,0.0
9mzqxj,2019-03,89829.29207217334,81808.17664142416,0.9107071285354824,0.0
9mzqxj,2019-04,95330.90218993035,90152.6123532761,0.9456808892216566,0.0
9mzqxj,2019-05,102801.10311731797,99238.21834647832,0.9653419597377896,0.0
9mzqxj,2019-06,99377.71701779235,96366.19556688255,0.9696962101637873,0.0
9mzqxj,2019-07,92882.22674786753,91360.33518870149,0.9836148247899215,0.0
9mzqxj,2019-08,97037.01502682666,88755.16011761961,0.9146526208899,0.0
9mzqxj,2019-09,89661.75408512086,82563.00141892128,0.9208274170114903,0.0
9mzqxj,2019-10,96175.44162346933,79309.15335640847,0.824629988879146,0.0
9mzqxj,2019-11,72608.68884865518,65140.19943571325,0.8971405553334096,0.0
9mzqxj,2019-12,62016.82640729597,61213.5871673285,0.9870480434665877,0.0
9mzqxj,2020-01,81178.25721655597,69310.44175935935,0.8538054909760218,0.0
9mzqxj,2020-02,88918.22196430642,73668.04551639558,0.828492112066382,0.0
9mzqxj,2020-03,99676.43882556821,90258.07909518176,0.9055106719164757,0.0
9mzqxj,2020-04,114807.66925305086,102922.24259860648,0.8964753249345444,0.0
9mzqxj,2020-05,121211.71296803025,110394.14765700432,0.9107547856049268,0.0
9mzqxj,2020-06,115528.74256313048,106674.30962272808,0.9233573157297725,0.0
9mzqxj,2020-07,114697.11049965564,100110.40388017656,0.872824114261162,0.0
9mzqxj,2020-08,108304.61408875123,97039.44368260572,0.8959862375123357,0.0
9mzqxj,2020-09,103616.32894249877,91254.11178100856,0.8806923842249753,0.0
9mzqxj,2020-10,103183.95197796517,87581.52880543165,0.8487902152084134,0.0
9mzqxj,2020-11,89767.17085895526,76657.8888407704,0.8539635159185028,0.0
9mzqxj,2020-12,85851.49794796522,74780.31490708968,0.8710426340192012,0.0
9mzqxj,2021-01,83247.5248462455,80076.89303470467,0.9619132002134976,0.0
9mzqxj,2021-02,99168.47758017798,82910.67172109743,0.8360587330189064,0.0
9mzqxj,2021-03,123187.96112251813,106633.1654102864,0.8656135261808015,0.0
9mzqxj,2021-04,131542.14424509055,117995.3687168232,0.8970157008918231,0.0
9mzqxj,2021-05,141364.01924545856,128569.44541600226,0.9094920058318352,0.0
