Q,H,gamma,q_target,objective,stress objective,stress total load shedding,stress total dispatched generation cost,stress total battery throughput,stress total curtailed non-dispatched generation,normal objective,normal total load shedding,normal total dispatched generation cost,normal total battery throughput,normal total curtailed non-dispatched generation
2,24,0.1,0.75,0.951654257997973,10.516615767007599,21.039658024697246,84.00000000411359,0.4396318306253171,3.6473477951618863e-09,0.898954745551639,30.589814414546915,7205.788568477469,1410.8886477470319,2290.8824213788243
2,24,0.1,1.0,0.951660170758909,10.516615885218549,21.039658308576897,84.00000000347981,0.439631547261153,3.3460893944446548e-09,0.8989606902384701,30.589814107480745,7205.842130756888,1410.7120451048768,2290.8824507262643
2,48,0.0001,0.5,0.9516460642340024,10.516611237271569,21.03964714799513,84.00000000205668,0.4396427076004676,3.2450714611333397e-09,0.8989465316001866,30.589825281031768,7205.727789777135,1409.7887903054923,2290.882475251931
2,48,0.0001,0.75,0.9516460642348571,10.516611446393881,21.039647650099884,84.00000000288603,0.43964220226444345,2.7788953187854646e-09,0.898946530448857,30.589824770732182,7205.727789926386,1409.7887929412104,2290.8824658829603
2,48,0.0001,1.0,0.9516460642398548,10.516611653888795,21.03964814833394,84.00000000293883,0.4396417044511527,2.6425459659256613e-09,0.8989465293106594,30.58982427205138,7205.727790333168,1409.7887580268684,2290.8824622396983
2,48,0.001,0.5,0.9516460642223172,10.516618987551782,21.039665757942892,84.0000000026755,0.43962409522104745,2.3375611388148537e-09,0.8989464888871689,30.589806653367017,7205.727789803936,1409.7888313739036,2290.882464480443
2,48,0.001,0.75,0.9516460641954776,10.516621719258692,21.039672317341527,84.00000000223085,0.43961753558867006,2.2197585188047065e-09,0.8989464738094544,30.589800089372,7205.727789550807,1409.7888489720076,2290.882466004773
2,48,0.001,1.0,0.9516460642038713,10.516625482372413,21.0396813533262,84.00000000236479,0.4396084987070397,2.395096555583882e-09,0.8989464530844854,30.589791059507967,7205.72778801159,1409.789007028793,2290.8824690872098
2,48,0.01,0.5,0.9516460642767895,10.516631490207073,21.039695779369616,84.00000000179949,0.4395940747725511,2.048881500606236e-09,0.898946420056788,30.589776630197605,7205.727788889559,1409.7890041226326,2290.8824298671443
2,48,0.01,0.75,0.9516460642693654,10.516631839539913,21.039696618193247,84.00000000168745,0.4395932363474403,2.098344564612395e-09,0.8989464181246241,30.58977579741613,7205.7277887830305,1409.7889970370545,2290.8824374436326
2,48,0.01,1.0,0.951646064251794,10.51658654120556,21.039587847775355,84.0000000022806,0.439702007915445,2.852223188409334e-09,0.8989466676845557,30.589884575916788,7205.727789176033,1409.7888173481017,2290.882461938868
2,48,0.1,0.5,0.9516460709151945,10.516623416261046,21.039676392184585,84.00000000221219,0.43961346263231016,2.252318496991586e-09,0.8989464712163193,30.589796005092897,7205.7276957581835,1409.8041376532549,2290.882418951755
2,48,0.1,0.75,0.9516461584091457,10.516633618149887,21.03970088898241,84.00000000178365,0.43958897627294863,1.997227426569951e-09,0.8989465029835768,30.589771498655494,7205.728078376802,1409.8425643008015,2290.8824459682496
2,48,0.1,1.0,0.9516471048173532,10.516633380274069,21.03970031780966,84.00000000153511,0.43958954269952827,2.195605210652274e-09,0.8989474559167652,30.58977207803868,7205.736049203574,1409.8745182510872,2290.882454867641
2,72,0.0001,0.5,0.9516460642113053,10.516622049657931,21.039673110737656,84.00000000141833,0.4396167409279379,1.9341709138312982e-09,0.8989464720049878,30.589799266714024,7205.727791547993,1409.7887225180423,2290.882447968558
2,72,0.0001,0.75,0.9516460641828227,10.51663116780093,21.03969500525076,84.00000000096854,0.4395948460991179,1.1880982037983492e-09,0.8989464217386458,30.58977735812196,7205.72779153524,1409.7887489403672,2290.882443587045
2,72,0.0001,1.0,0.9516460642243736,10.516613198417344,21.03965185712797,84.00000000152798,0.43963799450702834,1.992019257339742e-09,0.8989465207852941,30.589820527498606,7205.727791422069,1409.7887109440946,2290.882443759233
2,72,0.001,0.5,0.9516460642583127,10.516625530699253,21.03968146941059,84.0000000015253,0.43960838270101116,1.9618760484924292e-09,0.8989464528729632,30.58979092514531,7205.727791457519,1409.7887468830195,2290.882442744478
2,72,0.001,0.75,0.9516460642315561,10.516622603688345,21.03967444107775,84.00000000137723,0.4396154108322186,1.7885778449888867e-09,0.8989464689728411,30.58979794423458,7205.727791309823,1409.7887496875792,2290.8824425416783
2,72,0.001,1.0,0.9516460642376214,10.516620020964229,21.039668239435635,84.00000000144406,0.43962161261689586,1.9334206073646023e-09,0.8989464832088246,30.589804148122205,7205.72779127982,1409.788747301785,2290.882439182557
2,72,0.01,0.5,0.9516460643189594,10.51662601143011,21.039682623743325,84.00000000147588,0.439607230287486,1.9034639222114165e-09,0.8989464502852892,30.589789771513434,7205.727790854788,1409.7888600382769,2290.882420733233
2,72,0.01,0.75,0.9516460642931366,10.516620143379713,21.039668533366402,84.00000000168505,0.43962132131074105,2.1445888636643136e-09,0.8989464825901803,30.589803855699785,7205.727791124802,1409.788808685248,2290.882427884518
2,72,0.01,1.0,0.9516460642454184,10.516614766641306,21.0396556227442,84.00000000157519,0.4396342323547992,2.2109399512411173e-09,0.8989465121661023,30.58981676763179,7205.727791230958,1409.7887407488463,2290.8824504009867
2,72,0.1,0.5,0.9516460643379373,10.516611755470919,21.039648392294637,84.00000000208314,0.43964146282220434,2.5772157843325278e-09,0.8989465288496014,30.589824002380805,7205.7277936661185,1409.7885623991288,2290.882411018609
2,72,0.1,0.75,0.9516461130265272,10.51660728763552,21.03963766413178,84.00000000195746,0.439652191180062,2.589605048653355e-09,0.8989466024226213,30.589834726628492,7205.728220845411,1409.7884927894956,2290.8824301582763
2,72,0.1,1.0,0.9516470052602187,10.516606906597028,21.039636749204313,84.00000000152573,0.4396531045352426,2.1246109823787733e-09,0.8989475016715861,30.589835639499984,7205.7360357890475,1409.7885983810781,2290.882438912792
2,96,0.0001,0.5,0.9516460643161565,10.516618997490019,21.039665781885482,84.00000000110904,0.4396240702156697,1.7389382288586146e-09,0.8989464889267689,30.58980658626216,7205.727792601611,1409.7887203157163,2290.8824075333187
2,96,0.0001,0.75,0.9516460643255665,10.516606219149255,21.039635098522368,84.00000000117933,0.43965475374910934,1.8389833296953493e-09,0.898946559340312,30.589837275439052,7205.727792620484,1409.788684353248,2290.882407909639
2,96,0.0001,1.0,0.9516460643042675,10.516628402588234,21.03968836543418,84.0000000006904,0.43960148612710276,1.106950138209039e-09,0.8989464370960913,30.589783998501293,7205.72779262092,1409.7887390202256,2290.882405615419
2,96,0.001,0.5,0.9516460643249472,10.516608120695176,21.039639664515008,84.00000000119076,0.43965018774716974,1.8340581768156757e-09,0.8989465488628525,30.58983271121254,7205.72779243401,1409.7887034909243,2290.8824053741528
2,96,0.001,0.75,0.9516460643167777,10.516625912285058,21.039682385709018,84.00000000084293,0.43960746594165834,1.3310924225839144e-09,0.8989464508293491,30.58978998279649,7205.7277923141755,1409.7887655183727,2290.882404199236
2,96,0.001,1.0,0.9516460643239674,10.516602381376078,21.039625883267966,84.00000000100637,0.4396639686033963,1.706880442950139e-09,0.8989465804834598,30.58984649105457,7205.727792072355,1409.7887278455814,2290.88240405736
2,96,0.01,0.5,0.951646064389863,10.51662010757583,21.039668447423026,84.00000000110904,0.4396214070313761,1.7971739976711184e-09,0.8989464828847062,30.589803928073554,7205.727792438941,1409.788789114854,2290.882383450061
2,96,0.01,0.75,0.9516460643619137,10.516623403857677,21.039676362462956,84.00000000098761,0.4396134921846258,1.6299257616236039e-09,0.8989464646952705,30.58979601008491,7205.727792565299,1409.7887658199566,2290.88239729669
2,96,0.01,1.0,0.9516460643592363,10.516603588829641,21.039628782599777,84.00000000110244,0.4396610724828793,1.7820982410649711e-09,0.8989465738662863,30.589843594337335,7205.727793489363,1409.788614697735,2290.8824004429503
2,96,0.1,0.5,0.9516460644054922,10.516622270830009,21.03967364183004,84.00000000111325,0.4396162126401656,1.7536868852005953e-09,0.8989464709816655,30.589798735653538,7205.727794559511,1409.788591968879,2290.882380446313
2,96,0.1,0.75,0.9516461131085769,10.516601910911204,21.03962475358704,84.00000000098362,0.43966510134391107,1.6404903018855333e-09,0.8989466321289482,30.589847626327167,7205.728219982138,1409.7886598714347,2290.8823993987917
2,96,0.1,1.0,0.95164700533913,10.5166247557004,21.03967960851385,84.00000000087724,0.4396102464863939,1.5119269715728148e-09,0.8989474034087648,30.589792769996073,7205.736037424629,1409.788567260884,2290.882400726286
4,24,0.0001,0.5,0.8003350379845994,10.014712408758015,19.834487380122233,83.99999999310862,1.6448024831415529,6.908369125664131e-09,0.7495671185863987,6.087884143104422,6381.971133185355,2649.992107726279,1854.704842018383
4,24,0.0001,0.75,0.8003350381108661,10.014712405739857,19.834487372869493,83.99999999323128,1.6448024891968356,6.894798482713284e-09,0.7495671187299902,6.0878841574989755,6381.97113241923,2649.9922806464897,1854.7047856019585
4,24,0.0001,1.0,0.8003350381936204,10.014712403220631,19.83448736683328,83.99999999295488,1.644802496987029,7.273434548840191e-09,0.7495671188270804,6.087884167161773,6381.971133714345,2649.9922163942933,1854.7047868358875
4,24,0.001,0.5,0.8003350379888383,10.014712427248545,19.8344874245047,83.99999999343866,1.6448024397566732,6.863348171948476e-09,0.7495671184887849,6.08788407493496,6381.971131628951,2649.9923146643355,1854.7047980011537
4,24,0.001,0.75,0.800335038144706,10.014712404690668,19.834487370341996,83.99999999334108,1.6448024971050255,6.967983447468654e-09,0.7495671187697971,6.087884121934016,6381.971132859995,2649.9923423796827,1854.7048038901582
4,24,0.001,1.0,0.8003350381473716,10.014712378785886,19.83448730817553,83.99999999261856,1.6448025593385578,7.483815767521619e-09,0.7495671189152036,6.0878841975488625,6381.971133281653,2649.9922756623782,1854.7048021629798
4,24,0.01,0.5,0.8003350384751284,10.014712542972376,19.834487702417785,83.99999999270361,1.644802161472807,7.244183839460614e-09,0.7495671183401573,6.087883808652295,6381.971136343949,2649.9922462455334,1854.704780771764
4,24,0.01,0.75,0.8003350373194723,10.014712429307536,19.8344874293223,83.99999999598539,1.6448024330300257,4.2151927599562406e-09,0.7495671178043866,6.087883902465899,6381.971128584445,2649.9923678052464,1854.7047803612852
4,24,0.01,1.0,0.8003329008226092,10.014712427705094,19.834487425616082,83.9999999931044,1.6448024418554108,6.824140507760274e-09,0.7495649695450197,6.087883953804754,6381.953156044722,2649.9179555394694,1854.704782315847
4,24,0.1,0.5,0.7944473338301824,10.014711636685577,19.8344855263247,83.99999999101317,1.6448043400462555,8.431261030676405e-09,0.7436469795444779,3.1941764481734434,6388.247362220098,2652.159460792557,1854.704768836045
4,24,0.1,0.75,0.793342164978174,10.014711527460515,19.83448526396982,83.99999999265127,1.6448046057083126,7.171419701709419e-09,0.7425357222096761,2.612915995202799,6390.194014190012,2651.8877796629768,1854.7047699009688
4,24,0.1,1.0,0.7934949506611703,10.014710939744223,19.83448385288063,83.99999998992952,1.6448060180630146,8.726952752633272e-09,0.7426893529251756,2.612917433106411,6391.509679109108,2654.161491289282,1854.7047862301347
4,48,0.0001,0.5,0.7948198983365109,10.014709551615706,19.83448051944378,83.99999999528822,1.6448093390106768,4.307345202635423e-09,0.7440216082357991,3.4368677087004533,6386.739552680904,2643.9344095368656,1854.704804594656
4,48,0.0001,0.75,0.7948198981869027,10.014709546262866,19.834480506596684,83.9999999951463,1.6448093537535025,4.609470804328771e-09,0.7440216081148588,3.4368676503515614,6386.739552823341,2643.9344066276844,1854.7048047137775
4,48,0.0001,1.0,0.7948198980225017,10.014709540467571,19.834480492669776,83.99999999537536,1.644809367254165,4.3467020193082435e-09,0.7440216079814821,3.4368675915313087,6386.739552815588,2643.9344088457706,1854.704810179396
4,48,0.001,0.5,0.7948198907352705,10.01470927637939,19.834479858533644,83.99999999552792,1.64481000099049,4.065369962552777e-09,0.744021602109132,3.4368646496659654,6386.7395604215235,2643.934415991581,1854.7048089891769
4,48,0.001,0.75,0.7948198904480075,10.014709251299093,19.834479798301434,83.9999999957181,1.6448100609719494,3.944894324339066e-09,0.7440216019584698,3.4368645866906786,6386.739561617119,2643.9342911256176,1854.7048157999157
4,48,0.001,1.0,0.7948198903241178,10.014709102876926,19.83447944192733,83.99999999536166,1.6448104184188728,4.390967685259992e-09,0.7440216026516505,3.4368649012539487,6386.739561189279,2643.934308682078,1854.7048159151302
4,48,0.01,0.5,0.7948198438317082,10.014710810172666,19.834483541467076,83.99999999576667,1.6448063179768262,3.6469390823091424e-09,0.7440215464964964,3.436837803970339,6386.739594433125,2643.9362564944963,1854.704790510022
4,48,0.01,0.75,0.7937640389876505,10.014711349883159,19.83448483735792,83.99999999703195,1.6448050201456847,2.611817098858241e-09,0.7429599215722482,2.9168388157970773,6387.8901113810425,2643.99490404417,1854.7048079996532
4,48,0.01,1.0,0.7931536673156828,10.014712608102675,19.83448785867281,83.99999999544676,1.644802002551781,4.558057778845455e-09,0.7423461800386197,2.6129133727057425,6388.621393022006,2644.0260020334545,1854.7047990800565
4,48,0.1,0.5,0.793162439362206,10.01471207749938,19.834486584621878,83.9999999947656,1.6448032767112828,5.0255312920760185e-09,0.7423550033394117,2.6129146484176844,6388.691422756684,2644.707336791763,1854.704796241495
4,48,0.1,0.75,0.7931840894192207,10.014715085686452,19.834493807815633,83.99999999611148,1.6447960525530274,4.010863255658403e-09,0.7423767561064536,2.612940136904866,6388.879961692788,2644.7534768538617,1854.7047891235122
4,48,0.1,1.0,0.7932626610828862,9.806251013910416,19.33392975353479,83.99999999594436,2.1453601059781278,4.035431293528572e-09,0.7436043230507786,3.113642006194473,6389.561327962795,2644.669433169858,1854.704799194904
4,72,0.0001,0.5,0.793145996763316,10.014709336804698,19.8344800036258,83.99999999556476,1.6448098544662744,3.997411606960372e-09,0.7423384852479363,2.612921206979063,6388.562566154889,2643.1893185551157,1854.7048227191594
4,72,0.0001,0.75,0.7931459967923483,10.014709513584123,19.834480428116976,83.99999999539872,1.644809429962776,4.087199969480488e-09,0.7423384843031374,2.612920785028136,6388.562565992659,2643.1893555711254,1854.704814196551
4,72,0.0001,1.0,0.7931459968058862,10.014709888882605,19.83448132928975,83.9999999952872,1.64480852827843,4.11940936199743e-09,0.7423384822489898,2.6129198866770325,6388.562566054632,2643.189356502487,1854.7048132139337
4,72,0.001,0.5,0.7931459968291897,10.01471044217532,19.834482657852664,83.9999999953495,1.644807201255091,4.163103651893925e-09,0.7423384792239769,2.612918566022196,6388.562565659926,2643.1894018916923,1854.7047996599595
4,72,0.001,0.75,0.7931459968051336,10.014709784624964,19.83448107891586,83.99999999589662,1.644808778445351,3.6173615702822747e-09,0.7423384828226551,2.612920138192764,6388.562565637094,2643.189395002322,1854.7048015701166
4,72,0.001,1.0,0.7931459968150044,10.01470968710869,19.83448084478541,83.99999999538096,1.6448090127943766,3.941858197243897e-09,0.7423384833698601,2.6129203779139574,6388.5625655585645,2643.1894001377254,1854.7048090149015
4,72,0.01,0.5,0.7931459406622047,10.014710684189987,19.834483238968254,83.99999999556827,1.6448066186004537,3.6950093873895086e-09,0.7423384214141178,2.6129179819278887,6388.5624799139805,2643.148780725444,1854.7047801749604
4,72,0.01,0.75,0.793145989862032,10.014709017797257,19.834479237618254,83.99999999569974,1.6448106203568913,3.9414457099477e-09,0.7423384800662456,2.6129219873847185,6388.56256443348,2643.183415595805,1854.7047976309916
