datetime,9mudw2,9mupsy,9mvgw4,9q5fm0,9q713t,9q92vz,9q9fy1,9q9m24,9q9wtp,9qbbed,9qc0p1,9qc63x,9qj152,9qndpr,9r1jcf,9rb6wg,9rg8bx,9rn2tf,9rpbwn,9rwgcr,9rx7st,9w1wf0,9w1zzg,9w3h8n,9wbmjr,9wdb95,9wdr2q,9we1bp,9wve62,9x0gc5,9x0ryy,9x3mfn,9x5w98,9xkgmv,c21g7y,c237sz,c245ue,c26crp,c2kx95,c82vu4,c8h5zm
2018-01-01 05:00:00+00:00,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.286,0.0,0.0,0.0,0.0,0.0,5.226,0.0,0.045,0.062,0.0,0.0,0.0
2018-01-01 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,2.273,0.0,0.0,0.0,0.0,0.0,5.631,0.0,0.014,0.062,0.0,0.0,0.0
2018-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,2.919,0.0,0.0,0.0,0.0,0.0,5.676,0.0,0.014,0.085,0.0,0.0,0.0
2018-01-01 06:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,3.051,0.0,0.0,0.0,0.0,0.0,4.562,0.0,0.014,0.085,0.0,0.0,0.0
2018-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,3.505,0.0,0.0,0.0,0.0,0.0,4.415,0.0,0.0,0.086,0.0,0.0,0.0
2018-01-01 07:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,3.858,0.0,0.0,0.0,0.0,0.0,3.639,0.0,0.0,0.062,0.0,0.0,0.0
2018-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.383,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.034,0.0,0.0,0.0
2018-01-01 08:30:00+00:00,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.754,0.0,0.0,0.0,0.0,0.0,1.593,0.0,0.0,0.006,0.0,0.0,0.0
2018-01-01 09:00:00+00:00,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.552,0.0,0.0,0.0,0.009,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 09:30:00+00:00,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.972,0.0,0.0,0.0,0.025,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 10:00:00+00:00,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.624,0.0,0.0,0.0,0.041,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 10:30:00+00:00,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85,0.0,0.0,0.0,0.048,1.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 11:00:00+00:00,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.691,0.0,0.0,0.0,0.053,4.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 11:30:00+00:00,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.381,0.0,0.0,0.0,0.053,7.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 12:00:00+00:00,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.413,0.0,0.0,0.0,0.105,11.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 12:30:00+00:00,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.112,0.0,0.0,0.0,1.024,15.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 13:00:00+00:00,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.231,0.0,0.0,0.0,3.527,23.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 13:30:00+00:00,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.134,0.0,0.0,0.0,3.54,34.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 14:00:00+00:00,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.347,0.0,0.0,0.0,6.037,42.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 14:30:00+00:00,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.597,0.0,0.0,0.0,8.189,66.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,167.162,0.0,0.0,0.0,10.853,92.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,172.938,0.0,0.0,1.301,14.33,96.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,180.907,0.0,0.0,6.446,18.599,99.481,0.0,0.0,0.0,0.0,0.0,1.688,0.0
2018-01-01 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.221,173.399,0.0,0.0,13.195,24.008,98.612,0.0,0.0,0.059,0.0,0.0,4.086,0.0
2018-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,166.587,0.0,0.0,18.6,30.252,100.458,0.0,0.0,0.22,0.0,0.0,5.657,0.0
2018-01-01 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.337,161.135,0.0,0.0,28.199,35.578,94.321,0.0,0.0,0.219,0.0,0.0,2.564,0.0
2018-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.426,154.454,0.0,0.0,41.245,43.279,84.353,0.0,0.0,0.052,0.0,0.0,0.631,0.0
2018-01-01 18:30:00+00:00,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.041,148.41,0.0,0.0,45.31,47.558,72.078,0.0,0.0,0.213,0.0,0.0,0.362,0.0
2018-01-01 19:00:00+00:00,0.0,0.0,0.0,0.015,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752,0.0,0.0,0.0,0.0,2.023,0.0,14.585,147.094,0.0,0.0,50.407,52.173,65.383,0.0,0.0,0.21,0.0,0.0,0.306,0.0
2018-01-01 19:30:00+00:00,0.0,0.0,0.0,0.023,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,2.216,0.0,0.0,0.0,0.0,3.491,0.0,17.849,144.297,0.0,0.0,48.997,54.404,57.496,0.0,0.0,0.373,0.004,0.0,0.087,0.0
2018-01-01 20:00:00+00:00,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561,3.624,0.0,0.0,0.0,0.0,4.686,0.0,21.462,142.537,0.0,0.0,47.825,56.752,42.511,0.0,0.0,0.612,0.017,0.0,0.0,0.0
2018-01-01 20:30:00+00:00,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561,3.404,0.0,0.0,0.0,0.0,5.37,0.0,22.486,132.464,0.0,0.0,44.032,47.289,32.355,0.003,0.0,0.878,0.03,0.0,0.0,0.0
2018-01-01 21:00:00+00:00,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619,2.57,0.0,0.0,0.0,0.0,5.791,0.0,23.158,123.072,0.0,0.0,40.591,38.805,26.861,0.003,0.0,1.198,0.07,0.0,0.0,0.0
2018-01-01 21:30:00+00:00,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724,0.0,0.0,0.0,0.0,4.568,0.0,12.082,108.912,0.0,0.0,32.821,22.031,19.251,1.0,0.0,1.663,0.097,0.0,0.0,0.0
2018-01-01 22:00:00+00:00,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.0,0.0,3.403,0.0,0.0,93.84,0.0,0.0,25.838,10.787,14.356,1.74,0.0,2.073,0.137,0.0,0.0,0.0
2018-01-01 22:30:00+00:00,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.042,0.0,0.0,13.587,0.0,3.346,1.703,0.0,1.767,0.138,0.0,0.0,0.0
2018-01-01 23:00:00+00:00,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.776,0.0,0.0,2.182,0.0,0.0,1.721,0.0,1.406,0.114,0.0,0.0,0.0
2018-01-01 23:30:00+00:00,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.776,0.0,0.0,2.182,0.0,0.0,1.721,0.0,1.406,0.114,0.0,0.0,0.0
2018-01-02 00:00:00+00:00,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.101,0.0,0.0,0.0,0.0,0.387,0.0,0.0,0.057,0.0,0.0,1.596,0.0
2018-01-02 00:30:00+00:00,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.637,0.0,0.0,0.0,0.0,1.655,0.004,0.0,0.225,0.0,0.0,6.456,0.0
2018-01-02 01:00:00+00:00,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.169,0.0,0.0,0.0,0.0,3.562,0.087,0.0,0.426,0.0,0.0,10.899,0.0
2018-01-02 01:30:00+00:00,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.44,0.0,0.0,0.0,0.0,4.29,0.273,0.0,0.253,0.0,0.0,12.954,0.0
2018-01-02 02:00:00+00:00,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.472,0.0,0.0,0.0,0.0,4.615,0.274,0.0,0.068,0.0,0.0,14.344,0.0
2018-01-02 02:30:00+00:00,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.961,0.0,0.0,0.0,0.0,2.018,0.002,0.0,0.0,0.0,0.0,17.306,0.0
2018-01-02 03:00:00+00:00,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.542,0.0,0.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0,19.407,0.0
2018-01-02 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.933,0.0
2018-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.617,0.0
2018-01-02 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.305,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,40.429,0.0
2018-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.982,0.0,0.0,0.0,0.0,0.0,1.241,0.0,0.0,0.0,0.0,48.689,0.0
2018-01-02 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.79,0.0,0.0,0.0,0.0,0.0,2.044,0.0,0.0,0.0,0.0,55.623,0.101
2018-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,22.514,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,62.987,1.471
2018-01-02 06:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233,19.637,0.0,0.0,0.0,0.0,0.242,3.19,0.0,0.086,0.006,0.0,70.579,2.177
2018-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.393,16.745,0.0,0.0,0.0,0.0,1.666,3.564,0.0,0.228,0.032,0.0,80.669,2.961
2018-01-02 07:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.995,13.45,0.0,0.0,0.0,0.0,2.028,3.857,0.0,0.673,0.052,0.0,86.427,3.533
2018-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.838,11.043,0.0,0.0,0.0,0.0,2.036,4.776,0.0,1.131,0.103,0.0,93.582,4.343
2018-01-02 08:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,14.504,0.0,0.0,0.0,0.0,1.723,5.097,0.0,2.694,0.182,0.0,94.268,5.147
2018-01-02 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.863,25.619,0.0,0.0,0.0,0.0,1.118,8.767,0.0,3.932,0.218,0.0,95.372,5.92
2018-01-02 09:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.244,52.309,0.0,0.0,0.0,0.0,1.081,10.353,0.0,7.325,0.254,0.0,94.135,6.662
2018-01-02 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.417,74.771,0.0,0.0,0.0,0.0,0.342,12.766,0.0,15.234,1.258,0.0,92.511,7.327
2018-01-02 10:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,80.732,0.0,0.0,0.0,0.0,1.039,13.939,0.0,19.226,1.347,0.0,96.084,7.294
2018-01-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,1.961,87.947,0.0,0.0,0.0,0.0,5.59,14.876,0.0,30.18,3.394,0.0,99.663,7.265
2018-01-02 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.358,74.112,0.0,0.0,0.0,0.0,20.753,16.26,0.0,38.774,3.456,0.0,106.918,7.473
2018-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.529,0.0,2.436,62.584,0.0,0.0,0.0,0.0,38.915,16.942,0.0,41.326,3.672,0.0,113.805,7.77
2018-01-02 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.056,0.0,1.68,46.965,0.0,0.0,0.0,0.0,52.173,17.648,0.0,46.5,4.862,0.0,114.507,10.004
