datetime,average_Wind Direction at 80m (°),average_Wind Direction at 80m (°),average_Wind Direction at 80m (°),average_Wind Direction at 80m (°)
2018-01-01 19:00:00+00:00,14.602317073170733,88265.48780487805,5.274268292682924,43.93053335292388
2018-01-01 20:00:00+00:00,14.523658536585366,88230.73170731707,6.056829268292685,41.96429914781078
2018-01-01 21:00:00+00:00,14.444024390243898,88288.53658536586,6.1580487804878,40.98720540699382
2018-01-01 22:00:00+00:00,14.566585365853658,88276.09756097561,6.005609756097559,45.89223626212163
2018-01-01 23:00:00+00:00,14.471829268292687,88267.31707317074,5.099634146341462,42.12867029091976
2018-01-02 00:00:00+00:00,13.895853658536586,88256.09756097561,4.755975609756097,36.22730091096093
2018-01-02 01:00:00+00:00,14.013292682926831,88220.60975609756,4.918658536585367,20.26251395827211
2018-01-02 02:00:00+00:00,14.412439024390249,88210.24390243902,5.357195121951219,24.1814119894211
2018-01-02 03:00:00+00:00,15.274634146341475,88228.53658536586,3.919634146341461,27.155537760799277
2018-01-02 04:00:00+00:00,14.934390243902445,88219.63414634146,4.8719512195121935,28.16122832794595
2018-01-02 05:00:00+00:00,15.038902439024396,88257.80487804877,4.399390243902436,21.27673964149281
2018-01-02 06:00:00+00:00,15.267804878048779,88269.75609756098,4.5698780487804855,25.3010828680576
2018-01-02 07:00:00+00:00,15.461585365853658,88330.12195121951,4.884512195121951,25.708126652953272
2018-01-02 08:00:00+00:00,15.4990243902439,88296.21951219512,5.024390243902441,21.28872759330005
2018-01-02 09:00:00+00:00,15.009512195121943,88321.21951219512,6.501341463414635,25.31760652365559
2018-01-02 10:00:00+00:00,15.090731707317074,88285.12195121951,7.206829268292682,22.651046135762556
2018-01-02 11:00:00+00:00,14.91634146341463,88331.21951219512,7.4081707317073135,22.508291213635022
2018-01-02 12:00:00+00:00,14.846219512195129,88303.17073170732,6.80829268292683,27.40311196003527
2018-01-02 13:00:00+00:00,14.88524390243902,88254.63414634146,7.338780487804881,31.266491331178383
2018-01-02 14:00:00+00:00,14.757195121951213,88238.0487804878,7.881219512195126,29.30350866882162
2018-01-02 15:00:00+00:00,14.814512195121956,88257.68292682926,8.631097560975606,25.54567587422861
2018-01-02 16:00:00+00:00,15.03426829268292,88257.31707317074,7.9989024390243895,31.39456508962682
2018-01-02 17:00:00+00:00,14.870609756097565,88345.36585365854,7.510000000000005,37.49506024096386
2018-01-02 18:00:00+00:00,15.23597560975611,88429.39024390244,8.466707317073174,40.201165148398445
2018-01-02 19:00:00+00:00,15.223414634146351,88349.26829268293,9.391341463414632,51.03905230678812
2018-01-02 20:00:00+00:00,15.284634146341466,88304.26829268293,9.57914634146342,51.25251983543932
2018-01-02 21:00:00+00:00,15.357804878048782,88351.9512195122,9.922926829268297,43.92389068468998
2018-01-02 22:00:00+00:00,15.530731707317075,88315.24390243902,9.81939024390244,45.522884219806045
2018-01-02 23:00:00+00:00,15.77548780487806,88285.12195121951,9.037926829268287,43.7102159858948
2018-01-03 00:00:00+00:00,15.318048780487809,88271.34146341463,9.038048780487811,45.132265647957716
2018-01-03 01:00:00+00:00,14.82853658536584,88241.9512195122,8.0780487804878,36.62696444313838
2018-01-03 02:00:00+00:00,15.129390243902439,88219.14634146342,8.31621951219512,35.285617102556586
2018-01-03 03:00:00+00:00,14.89719512195122,88330.73170731707,8.609268292682925,31.435774316779323
2018-01-03 04:00:00+00:00,14.46902439024391,88361.82926829268,9.256097560975611,30.038989127240672
2018-01-03 05:00:00+00:00,13.76573170731707,88275.48780487805,9.78817073170732,34.54720687628566
2018-01-03 06:00:00+00:00,13.675731707317082,88272.19512195123,9.948780487804884,32.55468410226272
2018-01-03 07:00:00+00:00,13.446219512195118,88248.53658536586,9.537560975609754,28.350693505730234
2018-01-03 08:00:00+00:00,13.657439024390245,88167.56097560975,8.516219512195123,24.339231560387894
2018-01-03 09:00:00+00:00,13.653170731707316,88174.14634146342,7.959878048780484,25.45807081986483
2018-01-03 10:00:00+00:00,13.462195121951213,88184.26829268293,7.412682926829263,21.07762268586542
2018-01-03 11:00:00+00:00,13.469999999999997,88216.21951219512,6.320731707317073,27.28109315310021
2018-01-03 12:00:00+00:00,13.286341463414631,88244.39024390244,5.7928048780487815,34.31846752865121
2018-01-03 13:00:00+00:00,13.161829268292685,88287.0731707317,6.000975609756095,33.44073464590067
2018-01-03 14:00:00+00:00,13.550243902439032,88233.78048780488,5.217682926829267,36.72949015574493
2018-01-03 15:00:00+00:00,13.310853658536583,88277.80487804877,5.442804878048778,35.7141301792536
2018-01-03 16:00:00+00:00,12.87621951219512,88294.63414634146,6.180243902439023,36.748436673523386
2018-01-03 17:00:00+00:00,13.09402439024391,88260.73170731707,5.838780487804878,40.011913017925366
2018-01-03 18:00:00+00:00,13.58463414634146,88236.82926829268,5.806707317073172,44.45562297972377
2018-01-03 19:00:00+00:00,13.953292682926827,88177.9268292683,5.828170731707315,51.563471936526604
2018-01-03 20:00:00+00:00,14.00317073170732,88039.0243902439,6.008414634146343,52.4297399353512
2018-01-03 21:00:00+00:00,13.852073170731714,88083.78048780488,5.885853658536578,53.5804319717896
2018-01-03 22:00:00+00:00,14.228048780487805,88107.80487804877,5.124512195121951,52.20860858066414
2018-01-03 23:00:00+00:00,13.619512195121956,88045.9756097561,4.441707317073175,61.52243020863945
2018-01-04 00:00:00+00:00,12.938048780487803,88051.82926829268,3.6390243902439035,51.04203643843668
2018-01-04 01:00:00+00:00,14.362804878048788,88019.14634146342,1.4196341463414623,37.8277064354981
2018-01-04 02:00:00+00:00,15.210609756097552,88040.36585365854,0.8924390243902435,147.98725830149868
2018-01-04 03:00:00+00:00,14.638170731707314,88090.9756097561,0.7720731707317069,132.52773582133412
2018-01-04 04:00:00+00:00,15.344999999999997,88110.36585365854,3.8903658536585377,257.2000044078753
2018-01-04 05:00:00+00:00,15.407073170731719,88102.68292682926,3.168170731707318,240.2113032618278
2018-01-04 06:00:00+00:00,14.814756097560975,88094.75609756098,0.6430487804878048,201.9701572142226
2018-01-04 07:00:00+00:00,14.492560975609752,88111.09756097561,1.0635365853658536,229.0175124889804
2018-01-04 08:00:00+00:00,14.897560975609752,88137.31707317074,4.3858536585365835,252.97970908022316
2018-01-04 09:00:00+00:00,15.336829268292687,88166.46341463414,4.010000000000001,297.4975903614459
2018-01-04 10:00:00+00:00,15.3919512195122,88125.73170731707,2.421829268292683,323.62447987070243
2018-01-04 11:00:00+00:00,15.426097560975604,88128.17073170732,2.2787804878048767,282.12468410226273
2018-01-04 12:00:00+00:00,14.482073170731702,88131.46341463414,6.755000000000001,274.4469277108433
2018-01-04 13:00:00+00:00,14.624268292682933,88090.36585365854,6.333170731707318,277.1873875991772
2018-01-04 14:00:00+00:00,14.688780487804879,88097.9268292683,5.08048780487805,276.27072876873336
2018-01-04 15:00:00+00:00,14.609146341463413,88184.75609756098,5.912439024390241,285.1785836027035
2018-01-04 16:00:00+00:00,15.132439024390237,88301.9512195122,1.292317073170732,186.26135321774882
2018-01-04 17:00:00+00:00,15.557682926829264,88310.36585365854,4.173902439024391,259.044504848663
2018-01-04 18:00:00+00:00,16.806463414634138,88269.39024390244,1.3159756097560977,166.4995900675874
2018-01-04 19:00:00+00:00,16.93634146341462,88270.24390243902,2.52890243902439,66.97878195709666
2018-01-04 20:00:00+00:00,17.407682926829263,88177.43902439025,2.1268292682926813,76.99827505142521
2018-01-04 21:00:00+00:00,17.417439024390248,88212.9268292683,2.634634146341463,77.0025859535703
2018-01-04 22:00:00+00:00,17.792439024390255,88142.9268292683,2.5484146341463423,128.22178812812217
2018-01-04 23:00:00+00:00,17.1071951219512,88128.17073170732,2.9052439024390253,91.10994269761966
2018-01-05 00:00:00+00:00,16.86585365853658,88167.9268292683,1.8114634146341477,133.3166441375258
2018-01-05 01:00:00+00:00,16.27378048780488,88205.48780487805,0.9779268292682924,209.4361196003526
2018-01-05 02:00:00+00:00,16.064390243902434,88220.12195121951,1.3608536585365856,249.66735968263288
2018-01-05 03:00:00+00:00,16.413902439024383,88254.51219512195,2.5253658536585366,278.1436791066707
2018-01-05 04:00:00+00:00,16.29621951219513,88279.63414634146,2.0190243902439025,167.13854246253294
2018-01-05 05:00:00+00:00,15.801951219512198,88240.48780487805,2.843902439024389,249.72486629444595
2018-01-05 06:00:00+00:00,15.463048780487805,88302.43902439025,3.0652439024390263,257.95644872171613
2018-01-05 07:00:00+00:00,15.148170731707316,88367.0731707317,5.767317073170731,262.45032912136344
2018-01-05 08:00:00+00:00,15.089999999999996,88343.0487804878,6.248048780487805,262.08419335880114
2018-01-05 09:00:00+00:00,14.432804878048781,88341.9512195122,9.431829268292685,262.06664854540105
2018-01-05 10:00:00+00:00,14.200853658536582,88349.51219512195,9.506585365853658,262.26068175139585
2018-01-05 11:00:00+00:00,14.240853658536597,88376.58536585367,9.825000000000005,263.48102409638545
2018-01-05 12:00:00+00:00,14.67914634146342,88321.9512195122,8.012439024390241,272.70761974728197
2018-01-05 13:00:00+00:00,14.979268292682924,88255.9756097561,3.743414634146342,293.59654716426667
2018-01-05 14:00:00+00:00,15.448902439024376,88319.14634146342,3.5182926829268326,294.7954011166615
2018-01-05 15:00:00+00:00,15.689878048780493,88374.75609756098,1.6897560975609756,172.90096091683813
2018-01-05 16:00:00+00:00,16.014268292682928,88364.63414634146,1.4631707317073186,274.00244784014103
2018-01-05 17:00:00+00:00,16.54926829268293,88446.34146341463,2.268780487804876,265.11227446370856
2018-01-05 18:00:00+00:00,16.936829268292684,88469.14634146342,6.582195121951217,243.0171348809875
2018-01-05 19:00:00+00:00,17.50390243902439,88335.36585365854,4.40268292682927,240.29979136056437
2018-01-05 20:00:00+00:00,18.191707317073174,88333.17073170732,4.365365853658537,241.01693211871876
2018-01-05 21:00:00+00:00,18.36499999999999,88279.51219512195,3.435731707317074,212.32452688804003
2018-01-05 22:00:00+00:00,18.564512195121953,88329.87804878049,2.9468292682926855,210.24996179841312
2018-01-05 23:00:00+00:00,18.412073170731695,88281.09756097561,2.902195121951221,198.60580957978254
2018-01-06 00:00:00+00:00,18.135853658536583,88319.63414634146,4.704024390243904,259.0469159565091
2018-01-06 01:00:00+00:00,16.9979268292683,88320.9756097561,5.374634146341465,263.4627064354981
2018-01-06 02:00:00+00:00,16.645487804878044,88321.34146341463,7.050243902439023,272.87265354099327
2018-01-06 03:00:00+00:00,16.745609756097558,88345.85365853658,6.8448780487804886,272.3623479282987
2018-01-06 04:00:00+00:00,16.532195121951208,88365.24390243902,6.390487804878052,288.1712106964443
2018-01-06 05:00:00+00:00,16.192560975609762,88341.70731707317,4.186951219512195,298.1858668821628
2018-01-06 06:00:00+00:00,16.450243902439027,88325.0,6.836219512195124,277.40935204231545
2018-01-06 07:00:00+00:00,16.07121951219512,88394.39024390244,9.565487804878053,267.26560828680573
2018-01-06 08:00:00+00:00,15.669634146341451,88391.21951219512,8.624756097560974,265.9962018806936
2018-01-06 09:00:00+00:00,16.409878048780485,88346.09756097561,5.816097560975611,286.15224213928866
2018-01-06 10:00:00+00:00,16.31243902439025,88323.53658536586,7.121585365853657,271.75266970320314
2018-01-06 11:00:00+00:00,16.754390243902446,88280.36585365854,6.36780487804878,274.393588010579
2018-01-06 12:00:00+00:00,17.30280487804878,88298.0487804878,6.124390243902439,280.96077578607117
2018-01-06 13:00:00+00:00,17.04426829268293,88267.80487804877,7.577804878048779,271.92840728768743
2018-01-06 14:00:00+00:00,16.875000000000007,88333.41463414633,7.885243902439025,265.6139186012341
2018-01-06 15:00:00+00:00,16.012682926829267,88259.26829268293,10.470243902439023,256.35385836027046
2018-01-06 16:00:00+00:00,16.13707317073171,88336.46341463414,9.867317073170735,263.0516544225681
2018-01-06 17:00:00+00:00,16.345609756097566,88374.14634146342,9.016951219512197,265.9643006171027
2018-01-06 18:00:00+00:00,17.91780487804878,88287.43902439025,6.677682926829272,264.5608154569498
2018-01-06 19:00:00+00:00,18.62560975609757,88245.9756097561,4.4879268292682895,249.44539670878626
2018-01-06 20:00:00+00:00,18.524390243902435,88143.65853658537,6.848902439024392,271.38384219806056
2018-01-06 21:00:00+00:00,18.90499999999999,88124.63414634146,7.60121951219512,268.2568821627975
2018-01-06 22:00:00+00:00,18.566829268292693,88120.9756097561,6.711097560975608,260.8474831031441
2018-01-06 23:00:00+00:00,17.425853658536585,88190.12195121951,8.913170731707304,257.9919659124301
2018-01-07 00:00:00+00:00,16.316951219512205,88115.48780487805,8.496463414634146,264.5215236555982
2018-01-07 01:00:00+00:00,14.942560975609764,88099.26829268293,7.9753658536585395,246.6782574199237
2018-01-07 02:00:00+00:00,13.698902439024389,88070.36585365854,8.639146341463412,254.20035116074058
2018-01-07 03:00:00+00:00,12.495365853658527,88118.41463414633,9.740609756097559,245.22012782838672
2018-01-07 04:00:00+00:00,12.187195121951229,88160.36585365854,9.235121951219515,247.88729062591818
2018-01-07 05:00:00+00:00,12.499024390243903,88100.60975609756,10.122317073170738,250.86147369967682
2018-01-07 06:00:00+00:00,13.149512195121954,88091.82926829268,12.84048780487805,264.8066323831912
2018-01-07 07:00:00+00:00,12.496829268292682,88098.17073170732,11.70621951219513,256.7580267411107
2018-01-07 08:00:00+00:00,13.147317073170731,88080.12195121951,11.475487804878044,262.28789744343237
2018-01-07 09:00:00+00:00,13.223536585365853,88100.0,12.208902439024387,262.2034807522775
2018-01-07 10:00:00+00:00,14.467926829268292,88126.58536585367,10.717804878048781,271.94587716720537
2018-01-07 11:00:00+00:00,14.103536585365848,88147.0731707317,11.270609756097569,270.08783867176015
2018-01-07 12:00:00+00:00,14.87146341463415,88136.21951219512,10.145000000000001,283.0796987951807
2018-01-07 13:00:00+00:00,15.248414634146348,88104.63414634146,7.179634146341471,300.85409197766677
2018-01-07 14:00:00+00:00,14.570487804878045,88093.53658536586,4.0217073170731705,225.70833382309718
2018-01-07 15:00:00+00:00,14.149634146341457,88115.24390243902,3.8654878048780463,135.59922274463713
2018-01-07 16:00:00+00:00,12.652682926829272,88185.9756097561,2.7576829268292675,44.33864678225097
2018-01-07 17:00:00+00:00,12.37073170731708,88151.46341463414,4.351829268292686,39.350624449015584
2018-01-07 18:00:00+00:00,11.587439024390237,88189.51219512195,7.134390243902441,40.804390243902475
2018-01-07 19:00:00+00:00,11.429024390243901,88137.68292682926,8.075243902439029,46.01295474581253
2018-01-07 20:00:00+00:00,11.726219512195128,88080.73170731707,7.729146341463417,47.15685718483691
2018-01-07 21:00:00+00:00,12.342804878048781,88045.0,7.6141463414634165,53.23571260652366
2018-01-07 22:00:00+00:00,13.302926829268294,88057.19512195123,6.032439024390251,56.10882456655891
2018-01-07 23:00:00+00:00,13.68268292682927,88068.90243902439,4.358780487804875,63.564563620335036
2018-01-08 00:00:00+00:00,13.724634146341462,88005.0,4.776951219512196,57.536830737584474
2018-01-08 01:00:00+00:00,12.321219512195121,87983.78048780488,4.950731707317074,46.68302086394357
2018-01-08 02:00:00+00:00,11.738414634146345,88023.78048780488,5.608292682926827,44.1980517190714
2018-01-08 03:00:00+00:00,12.340121951219514,88068.65853658537,4.42182926829268,53.3327931237144
2018-01-08 04:00:00+00:00,11.703780487804885,88019.0243902439,5.255487804878048,67.37934322656477
2018-01-08 05:00:00+00:00,11.62707317073171,88009.26829268293,4.732439024390241,77.54376432559506
2018-01-08 06:00:00+00:00,11.633048780487805,87978.29268292683,4.552317073170733,81.992196591243
2018-01-08 07:00:00+00:00,11.855609756097563,87958.53658536586,2.9164634146341464,76.20790919776665
2018-01-08 08:00:00+00:00,12.397682926829267,87908.17073170732,2.7824390243902464,79.87436673523364
2018-01-08 09:00:00+00:00,12.019756097560977,87932.43902439025,3.820853658536588,67.10121510431972
2018-01-08 10:00:00+00:00,12.41792682926829,87927.31707317074,2.976951219512195,77.3340596532471
2018-01-08 11:00:00+00:00,13.058414634146343,87991.58536585367,2.1168292682926833,114.27321481046137
2018-01-08 12:00:00+00:00,13.247804878048779,87955.48780487805,5.770487804878049,221.63964443138408
2018-01-08 13:00:00+00:00,12.182926829268293,87861.09756097561,9.598170731707318,234.38720687628566
2018-01-08 14:00:00+00:00,12.95134146341464,87859.14634146342,10.074268292682929,232.345111666177
2018-01-08 15:00:00+00:00,12.653536585365861,87842.9268292683,9.859878048780487,242.54361298853934
2018-01-08 16:00:00+00:00,13.44573170731707,87858.65853658537,8.055975609756096,233.39187922421397
2018-01-08 17:00:00+00:00,13.957682926829271,87857.80487804877,3.151829268292682,223.65207023214808
2018-01-08 18:00:00+00:00,14.361341463414636,87865.48780487805,1.5208536585365857,123.47446811636793
2018-01-08 19:00:00+00:00,14.794878048780491,87773.41463414633,1.9464634146341457,131.9421260652365
2018-01-08 20:00:00+00:00,13.145975609756093,87681.82926829268,2.466097560975609,56.8860975609756
2018-01-08 21:00:00+00:00,13.262073170731705,87698.41463414633,2.580975609756099,145.1495298266236
2018-01-08 22:00:00+00:00,13.334878048780485,87707.31707317074,3.4867073170731717,172.02152659418158
2018-01-08 23:00:00+00:00,14.615853658536585,87722.43902439025,6.681585365853661,207.83206729356453
2018-01-09 00:00:00+00:00,14.699756097560977,87679.51219512195,9.048170731707314,222.63612253893615
2018-01-09 01:00:00+00:00,13.063414634146334,87610.36585365854,7.0551219512195145,220.5888568909784
2018-01-09 02:00:00+00:00,12.268170731707313,87699.87804878049,3.753780487804876,199.53257566852773
2018-01-09 03:00:00+00:00,11.298170731707321,87728.17073170732,7.368170731707316,226.3502189244784
2018-01-09 04:00:00+00:00,11.73634146341463,87690.24390243902,4.478048780487805,159.40841022627095
2018-01-09 05:00:00+00:00,11.614878048780488,87623.65853658537,5.588780487804878,128.18456362033507
2018-01-09 06:00:00+00:00,12.45817073170732,87521.70731707317,7.90951219512195,174.23348809873644
2018-01-09 07:00:00+00:00,12.2558536585366,87570.85365853658,6.99768292682927,195.40949015574495
2018-01-09 08:00:00+00:00,11.019634146341472,87481.70731707317,8.734878048780493,192.33439612106977
2018-01-09 09:00:00+00:00,10.378902439024394,87372.9268292683,9.143658536585365,187.97088745224804
2018-01-09 10:00:00+00:00,9.522926829268295,87297.9268292683,12.583414634146338,202.8676315016162
2018-01-09 11:00:00+00:00,9.760121951219512,87283.29268292683,15.674268292682932,205.9494490155745
2018-01-09 12:00:00+00:00,10.122439024390244,87209.14634146342,19.78390243902439,204.78872171613287
2018-01-09 13:00:00+00:00,10.128536585365843,87117.9268292683,21.303902439024373,207.5408903908317
2018-01-09 14:00:00+00:00,9.818170731707315,87125.48780487805,20.011585365853644,205.6300191007933
2018-01-09 15:00:00+00:00,9.516585365853652,87051.9512195122,22.715975609756086,213.52187922421385
2018-01-09 16:00:00+00:00,9.270243902439026,87013.0487804878,23.33963414634146,207.84915221863065
2018-01-09 17:00:00+00:00,7.7935365853658505,87021.34146341463,18.94524390243903,239.15512342051133
2018-01-09 18:00:00+00:00,7.1013414634146335,87034.87804878049,19.722195121951213,240.0829180135174
2018-01-09 19:00:00+00:00,6.082804878048786,87043.17073170732,19.800609756097572,235.43181457537477
2018-01-09 20:00:00+00:00,5.024878048780486,86996.34146341463,20.316951219512205,245.0518909785484
2018-01-09 21:00:00+00:00,5.326829268292682,86956.09756097561,20.760853658536586,241.2620584778136
2018-01-09 22:00:00+00:00,5.119512195121952,87043.53658536586,21.01463414634146,241.72234498971486
2018-01-09 23:00:00+00:00,5.240609756097556,86963.65853658537,23.357439024390253,231.16767998824565
2018-01-10 00:00:00+00:00,4.7074390243902435,86928.29268292683,24.917439024390248,228.75852336173955
2018-01-10 01:00:00+00:00,4.529756097560974,86802.80487804877,23.308780487804896,228.27661181310606
2018-01-10 02:00:00+00:00,4.864512195121951,86857.56097560975,23.688902439024403,233.38107111372318
2018-01-10 03:00:00+00:00,3.709268292682927,86857.31707317074,25.587195121951233,236.65924331472223
2018-01-10 04:00:00+00:00,4.788292682926828,86894.63414634146,23.450853658536573,243.75422715251236
2018-01-10 05:00:00+00:00,4.672682926829267,86980.85365853658,23.396341463414647,251.62826917425812
2018-01-10 06:00:00+00:00,5.020975609756099,86977.68292682926,23.873536585365844,247.92739200705256
2018-01-10 07:00:00+00:00,5.406219512195121,87209.87804878049,18.31219512195122,244.34833970026438
2018-01-10 08:00:00+00:00,5.107439024390244,87258.53658536586,16.210731707317066,244.29868351454596
2018-01-10 09:00:00+00:00,4.882560975609758,87356.70731707317,15.977926829268284,244.82503526300326
2018-01-10 10:00:00+00:00,5.266951219512199,87345.9756097561,13.627804878048778,258.8909374081693
2018-01-10 11:00:00+00:00,5.270243902439028,87456.46341463414,13.667926829268294,255.79864972083445
2018-01-10 12:00:00+00:00,5.37670731707317,87538.78048780488,13.61439024390244,256.46631795474593
2018-01-10 13:00:00+00:00,5.421829268292683,87528.29268292683,12.835975609756094,256.59175874228606
2018-01-10 14:00:00+00:00,5.336097560975608,87605.12195121951,12.236585365853658,254.52032030561267
2018-01-10 15:00:00+00:00,5.377317073170736,87610.48780487805,12.626829268292687,256.00140758154566
2018-01-10 16:00:00+00:00,5.5802439024390225,87689.87804878049,13.193536585365857,256.5678739347634
2018-01-10 17:00:00+00:00,5.852560975609758,87722.80487804877,12.915121951219511,255.64524243314722
2018-01-10 18:00:00+00:00,6.225975609756095,87771.46341463414,13.360487804878051,258.74723479282994
2018-01-10 19:00:00+00:00,6.270975609756096,87735.36585365854,13.027560975609752,258.8735850719953
2018-01-10 20:00:00+00:00,6.940975609756099,87729.87804878049,12.59365853658536,259.6193211871877
2018-01-10 21:00:00+00:00,7.444756097560977,87811.9512195122,11.596219512195127,257.772484572436
2018-01-10 22:00:00+00:00,7.5564634146341465,87712.68292682926,9.240243902439028,251.38108727593303
2018-01-10 23:00:00+00:00,8.658048780487807,87786.21951219512,8.812804878048784,258.8365398178079
2018-01-11 00:00:00+00:00,8.306463414634143,87830.24390243902,10.161097560975612,261.2982059947105
2018-01-11 01:00:00+00:00,8.709634146341466,87855.24390243902,8.613414634146336,272.05437848956785
2018-01-11 02:00:00+00:00,8.900731707317076,87907.9268292683,6.034146341463418,265.7398089920658
2018-01-11 03:00:00+00:00,9.55768292682927,87875.48780487805,5.243414634146343,261.9771495739056
2018-01-11 04:00:00+00:00,9.676707317073165,87963.41463414633,3.8431707317073163,64.77100205700852
2018-01-11 05:00:00+00:00,10.105731707317071,87931.46341463414,5.856341463414629,61.395377607992955
2018-01-11 06:00:00+00:00,10.298902439024381,87977.31707317074,7.071585365853661,25.85339259476931
2018-01-11 07:00:00+00:00,11.699634146341461,88019.0243902439,6.125121951219512,15.10572436085807
2018-01-11 08:00:00+00:00,12.244512195121947,88056.9512195122,7.387926829268292,26.453468997942988
2018-01-11 09:00:00+00:00,12.937560975609752,88063.29268292683,7.718292682926834,20.79636497208345
2018-01-11 10:00:00+00:00,10.871951219512193,88127.9268292683,8.38865853658537,31.552152512488988
2018-01-11 11:00:00+00:00,10.90963414634146,88197.43902439025,9.150609756097571,36.40711578019394
2018-01-11 12:00:00+00:00,10.793658536585367,88260.0,7.7286585365853675,41.64167058477816
2018-01-11 13:00:00+00:00,10.679634146341465,88296.9512195122,7.73390243902439,40.7217337643256
2018-01-11 14:00:00+00:00,11.054268292682924,88326.21951219512,6.996707317073171,39.902369967675575
2018-01-11 15:00:00+00:00,11.507073170731719,88404.63414634146,6.940121951219512,35.567712312665314
2018-01-11 16:00:00+00:00,11.303902439024384,88518.53658536586,5.898414634146344,47.88359535703793
2018-01-11 17:00:00+00:00,12.034390243902443,88554.14634146342,5.7542682926829265,57.828123714369674
2018-01-11 18:00:00+00:00,11.09012195121951,88597.9268292683,5.80231707317073,56.69942550690567
2018-01-11 19:00:00+00:00,11.258414634146343,88497.0731707317,5.934146341463415,55.86860417278871
2018-01-11 20:00:00+00:00,11.200731707317072,88507.0731707317,6.514634146341465,51.81969438730531
2018-01-11 21:00:00+00:00,11.78268292682927,88446.9512195122,6.474634146341466,55.35632089332942
2018-01-11 22:00:00+00:00,12.45792682926829,88494.87804878049,5.850609756097563,48.36012782838673
2018-01-11 23:00:00+00:00,12.861463414634148,88466.34146341463,5.101707317073171,53.2786952688804
2018-01-12 00:00:00+00:00,12.693536585365852,88525.60975609756,4.335975609756094,52.0752527181898
2018-01-12 01:00:00+00:00,12.257073170731713,88508.0487804878,4.203048780487804,52.216181310608285
2018-01-12 02:00:00+00:00,12.481219512195123,88423.41463414633,3.459634146341464,59.055055833088424
2018-01-12 03:00:00+00:00,12.89024390243903,88438.17073170732,2.908170731707316,77.80756832206876
2018-01-12 04:00:00+00:00,13.48512195121951,88498.65853658537,2.3346341463414637,55.223790772847515
2018-01-12 05:00:00+00:00,14.645609756097564,88484.26829268293,1.666951219512194,54.619481339994124
2018-01-12 06:00:00+00:00,14.435487804878052,88490.85365853658,2.346707317073172,70.96634587129003
2018-01-12 07:00:00+00:00,15.165853658536584,88484.51219512195,2.177073170731708,290.08297678518954
2018-01-12 08:00:00+00:00,15.999756097560965,88545.24390243902,2.6408536585365847,310.0680825741993
2018-01-12 09:00:00+00:00,16.041463414634148,88456.09756097561,2.83512195121951,300.49367616808695
2018-01-12 10:00:00+00:00,16.17829268292683,88461.82926829268,4.239024390243903,326.80504848662946
2018-01-12 11:00:00+00:00,16.50414634146341,88460.9756097561,4.542926829268292,319.87340875697913
2018-01-12 12:00:00+00:00,16.752682926829273,88423.17073170732,4.817682926829269,320.69599617984125
2018-01-12 13:00:00+00:00,16.539390243902446,88372.68292682926,4.7379268292682895,325.98503526300317
2018-01-12 14:00:00+00:00,16.744146341463413,88424.39024390244,5.522073170731711,324.8397840141049
2018-01-12 15:00:00+00:00,16.096463414634144,88421.09756097561,5.111951219512196,277.6836379665001
2018-01-12 16:00:00+00:00,14.93829268292683,88462.68292682926,4.7200000000000015,79.33506024096387
2018-01-12 17:00:00+00:00,15.323780487804877,88471.46341463414,3.564878048780487,119.66331178372029
