sample_idx,event_start,event_duration_days,baseline_shortfall_gwh,added_shortfall_gwh,H,gamma,q_target,objective,stress objective,stress load shedding / day,stress dispatched generation cost / day,stress battery throughput / day,stress curtailed non-dispatched generation / day,normal objective,normal load shedding / day,normal dispatched generation cost / day,normal battery throughput / day,normal curtailed non-dispatched generation / day
0,2019-11-05,4,5.4549582999999995,12.316587420221925,24,0.0001,0.5,0.5894379432347103,2.290187122510899,0.6725254684858516,41.446752641956465,6.722892858808571,9.450409751380721e-10,0.5705930769823425,0.009611776284733722,13.365651230607282,13.634709127426488,2.6361643698693924
0,2019-11-05,4,5.4549582999999995,12.316587420221925,24,0.0001,0.75,0.5825137260952801,2.290187124355367,0.6725254690788245,41.44675267416064,6.722892879166451,9.31457804787536e-10,0.5635921371948913,0.00961186170036078,13.195931885320611,13.804217334956132,2.5132545308664342
0,2019-11-05,4,5.4549582999999995,12.316587420221925,24,0.0001,1.0,0.5756510129005261,2.290187124243969,0.6725254679544646,41.44675269380793,6.722892895802431,8.8711609018204e-10,0.5566533828579393,0.00961185752291908,13.027644161641774,13.979987649039119,2.390234258176518
0,2019-11-05,4,5.4549582999999995,12.316587420221925,24,0.001,0.5,0.5868347273810299,2.2901871244872862,0.6725254682241245,41.446752692986735,6.722893022564641,1.2556469978360742e-09,0.5679610166097695,0.009611826215226535,13.301865499586674,13.696237474326347,2.59110302917292
0,2019-11-05,4,5.4549582999999995,12.316587420221925,24,0.001,0.75,0.5792084270546854,2.2901871223639514,0.6725254667753813,41.44675267026831,6.7228930958897735,1.126586113135854e-09,0.560250214364278,0.009611784004470509,13.114894365634783,13.887509901848272,2.454204317937974
0,2019-11-05,4,5.4549582999999995,12.316587420221925,24,0.001,1.0,0.5737054185392282,2.290187134252728,0.6725254680996203,41.44675292704712,6.722893302594834,1.3487716180438013e-09,0.5546862305534831,0.009611749322749023,12.979931656707366,14.03028901212497,2.355154988957938
0,2019-11-05,4,5.4549582999999995,12.316587420221925,24,0.01,0.5,0.5744122175798793,1.7396031587693983,0.027085645039438114,41.13607417327521,7.268873640159099,2.216036426844679e-09,0.5615015146304108,3.9402593946349183e-10,13.339146603568599,13.688973968074071,2.6267614410764497
0,2019-11-05,4,5.4549582999999995,12.316587420221925,24,0.01,0.75,0.576126928238729,1.6695625164897034,3.380869140876601e-10,39.99433072008567,7.5169668905472715,1.573914483128324e-09,0.5640112984520147,3.3204888791177554e-10,13.398382696567829,13.788845963954808,2.633189169650772
0,2019-11-05,4,5.4549582999999995,12.316587420221925,24,0.01,1.0,0.5792059438500773,1.688525232792733,4.075421556124758e-10,40.44836663486326,7.623894401148808,2.8877171634760232e-09,0.5669143173797984,3.0517262294996753e-10,13.467448034077362,13.84955769343472,2.6023610039838214
0,2019-11-05,4,5.4549582999999995,12.316587420221925,24,0.1,0.5,0.5849484559864109,1.676963891557944,1.4554469408561157e-08,40.171068792340215,7.606431396105551,1.918313739185118e-09,0.5728485619634575,3.8674731198305875e-10,13.61233151984111,13.603395954692687,2.769224552065549
0,2019-11-05,4,5.4549582999999995,12.316587420221925,24,0.1,0.75,0.5884584785940973,1.6894641086965188,8.397059534009388e-09,40.470334615288266,7.680382548699373,1.9171499866398032e-09,0.5762589702273114,3.247974935940129e-10,13.693967424486651,13.62478544728741,2.7636194158722596
0,2019-11-05,4,5.4549582999999995,12.316587420221925,24,0.1,1.0,0.5879625971429442,1.7821392844729091,0.07579730577303867,41.18085145530703,7.454525658202258,1.6431551260658504e-09,0.5747307224910888,3.97993272637305e-09,13.655986333985316,13.755092620216065,2.673802636387316
0,2019-11-05,4,5.4549582999999995,12.316587420221925,48,0.0001,0.5,0.5613399126742955,1.6739153209992288,2.788595543892384e-10,40.10404612296105,6.992157544324677,1.6630851772592935e-09,0.5490122073188944,4.107409944295329e-10,13.037218206299427,13.907476113922032,2.4540639527511376
0,2019-11-05,4,5.4549582999999995,12.316587420221925,48,0.0001,0.75,0.5591132533697534,1.6739153231050687,2.83499724769892e-10,40.10404617302386,6.992157582778276,1.484872227626276e-09,0.5467608758657609,3.6649709321261455e-10,12.982684921948868,13.957609149945553,2.413583210646081
0,2019-11-05,4,5.4549582999999995,12.316587420221925,48,0.0001,1.0,0.55618012359765,1.6739153133964135,2.744587590905551e-10,40.10404594067447,6.992157535027722,1.4309235028058295e-09,0.5437952461483562,3.4786877060190605e-10,12.910711916974943,14.037398362823138,2.358320829421388
